rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.016390	-0.586194	0.000000	0.000000	-0.079063	0.000000
2	AG111	0.020702	-0.361271	0.000000	0.000000	-0.027862	0.000000
3	AG111	-0.059801	0.048547	0.000000	0.000000	0.089043	0.000000
4	AG111	-0.033496	-0.407658	0.000000	0.000000	0.078720	0.000000
5	AG111	-0.056255	-0.267840	0.000000	0.000000	0.008239	0.000000
6	AG111	-0.005979	-0.433842	0.000000	0.000000	0.069317	0.000000
7	AG111	-0.006525	-0.074451	0.000000	0.000000	0.012513	0.000000
8	AG111	-0.000048	-0.340994	0.000000	0.000000	0.016923	0.000000
9	AG111	-0.045830	-0.219853	0.000000	0.000000	0.058026	0.000000
10	AG111	-0.030813	-0.470644	0.000000	0.000000	0.014718	0.000000
1	AG112	0.065166	0.218960	0.000000	0.000000	-0.038672	0.000000
2	AG112	0.140243	-0.027542	0.000000	0.000000	0.018686	0.000000
3	AG112	0.113526	0.226160	0.000000	0.000000	-0.058451	0.000000
4	AG112	0.132221	0.376780	0.000000	0.000000	-0.072856	0.000000
5	AG112	0.205167	-0.018189	0.000000	0.000000	-0.006592	0.000000
6	AG112	0.145436	-0.118283	0.000000	0.000000	-0.070742	0.000000
7	AG112	0.160993	-0.011616	0.000000	0.000000	0.006714	0.000000
8	AG112	0.128142	-0.005274	0.000000	0.000000	-0.087266	0.000000
9	AG112	0.096766	0.187771	0.000000	0.000000	-0.035756	0.000000
10	AG112	0.108419	0.177850	0.000000	0.000000	-0.136837	0.000000
1	AG139	-0.002630	-0.042925	0.000000	0.000000	0.120053	0.000000
2	AG139	-0.054555	0.493233	0.000000	0.000000	0.084709	0.000000
3	AG139	-0.061879	0.190370	0.000000	0.000000	-0.009044	0.000000
4	AG139	-0.040518	0.182936	0.000000	0.000000	0.084895	0.000000
5	AG139	-0.098915	0.021579	0.000000	0.000000	-0.040074	0.000000
6	AG139	0.006458	-0.085652	0.000000	0.000000	-0.061185	0.000000
7	AG139	-0.015684	-0.092548	0.000000	0.000000	-0.086535	0.000000
8	AG139	-0.022697	0.111180	0.000000	0.000000	-0.020088	0.000000
9	AG139	-0.075013	0.144249	0.000000	0.000000	-0.018598	0.000000
10	AG139	0.003702	-0.147895	0.000000	0.000000	-0.079736	0.000000
1	AG142	0.145355	0.512322	0.000000	0.000000	-0.030709	0.000000
2	AG142	0.182562	0.411421	0.000000	0.000000	0.071885	0.000000
3	AG142	0.152137	0.239151	0.000000	0.000000	0.038235	0.000000
4	AG142	0.143823	0.315184	0.000000	0.000000	0.036028	0.000000
5	AG142	0.149208	0.657522	0.000000	0.000000	0.041259	0.000000
6	AG142	0.120762	0.366491	0.000000	0.000000	0.065558	0.000000
7	AG142	0.075654	0.086710	0.000000	0.000000	-0.069869	0.000000
8	AG142	0.166575	0.359367	0.000000	0.000000	0.145098	0.000000
9	AG142	0.149396	0.262374	0.000000	0.000000	0.091569	0.000000
10	AG142	0.114121	0.087202	0.000000	0.000000	0.014944	0.000000
1	GD14	0.004941	-0.157378	0.000000	0.000000	-0.103726	0.000000
2	GD14	0.013631	-0.127586	0.000000	0.000000	-0.136795	0.000000
3	GD14	0.033252	-0.073712	0.000000	0.000000	-0.156210	0.000000
4	GD14	0.012534	-0.056138	0.000000	0.000000	-0.166539	0.000000
5	GD14	0.008669	-0.085801	0.000000	0.000000	-0.114518	0.000000
6	GD14	-0.029873	-0.259233	0.000000	0.000000	-0.159747	0.000000
7	GD14	0.013928	0.014523	0.000000	0.000000	-0.175744	0.000000
8	GD14	0.008585	0.010049	0.000000	0.000000	-0.147010	0.000000
9	GD14	0.030099	0.204947	0.000000	0.000000	-0.046786	0.000000
10	GD14	0.045104	0.145234	0.000000	0.000000	-0.122589	0.000000
1	GD15	0.026457	-0.004864	0.000000	0.000000	0.097560	0.000000
2	GD15	0.003547	0.085316	0.000000	0.000000	0.110069	0.000000
3	GD15	0.014909	-0.046634	0.000000	0.000000	-0.012501	0.000000
4	GD15	-0.015939	-0.009901	0.000000	0.000000	0.049988	0.000000
5	GD15	0.006396	0.216519	0.000000	0.000000	0.113290	0.000000
6	GD15	0.003520	0.064438	0.000000	0.000000	0.074026	0.000000
7	GD15	-0.062725	0.037687	0.000000	0.000000	-0.109965	0.000000
8	GD15	0.007229	0.088639	0.000000	0.000000	0.043126	0.000000
9	GD15	-0.008865	-0.208554	0.000000	0.000000	0.095438	0.000000
10	GD15	0.004440	-0.049847	0.000000	0.000000	-0.059548	0.000000
1	GD16	-0.268475	-0.188827	0.000000	0.000000	-0.044972	0.000000
2	GD16	-0.248548	-0.259774	0.000000	0.000000	0.063476	0.000000
3	GD16	-0.253326	0.167346	0.000000	0.000000	0.068423	0.000000
4	GD16	-0.253908	-0.111640	0.000000	0.000000	0.031064	0.000000
5	GD16	-0.228548	0.069380	0.000000	0.000000	0.095762	0.000000
6	GD16	-0.227501	0.015922	0.000000	0.000000	0.016610	0.000000
7	GD16	-0.207064	-0.128199	0.000000	0.000000	0.032020	0.000000
8	GD16	-0.295733	0.175958	0.000000	0.000000	0.064987	0.000000
9	GD16	-0.254976	-0.258577	0.000000	0.000000	-0.017042	0.000000
10	GD16	-0.262052	0.294760	0.000000	0.000000	0.113896	0.000000
