rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.026620	-0.502842	0.000000	0.000000	-0.158089	0.000000	0.008345	-0.011854
2	AG111	0.006122	-0.280515	0.000000	0.000000	-0.125027	0.000000	-0.020964	-0.025483
3	AG111	-0.043770	-0.257378	0.000000	0.000000	-0.236146	0.000000	0.000536	0.043820
4	AG111	-0.015408	-0.522323	0.000000	0.000000	-0.142456	0.000000	0.007996	-0.025184
5	AG111	-0.024928	0.083636	0.000000	0.000000	-0.145395	0.000000	-0.001310	-0.010905
6	AG111	-0.017185	0.170127	0.000000	0.000000	-0.016111	0.000000	0.000352	0.015887
7	AG111	-0.077363	-0.391649	0.000000	0.000000	-0.163851	0.000000	0.019038	0.002661
8	AG111	-0.039117	-0.051500	0.000000	0.000000	-0.164011	0.000000	0.026467	-0.038820
9	AG111	0.015282	-0.332693	0.000000	0.000000	-0.021256	0.000000	-0.003355	-0.001993
10	AG111	-0.007002	-0.439355	0.000000	0.000000	-0.227759	0.000000	-0.002192	-0.034120
1	AG112	0.127969	-0.197062	0.000000	0.000000	-0.347255	0.000000	-0.011307	-0.015488
2	AG112	0.105773	-0.472343	0.000000	0.000000	-0.331433	0.000000	-0.006729	-0.000787
3	AG112	0.165631	0.238215	0.000000	0.000000	-0.238209	0.000000	-0.005924	-0.035034
4	AG112	0.139431	0.140432	0.000000	0.000000	-0.234779	0.000000	0.007686	-0.011245
5	AG112	0.074331	0.109475	0.000000	0.000000	-0.344411	0.000000	0.029477	0.014861
6	AG112	0.100756	0.184935	0.000000	0.000000	-0.264064	0.000000	0.041266	-0.040738
7	AG112	0.107449	0.211326	0.000000	0.000000	-0.223249	0.000000	0.022730	-0.009268
8	AG112	0.151710	-0.076920	0.000000	0.000000	-0.259378	0.000000	-0.009285	0.012199
9	AG112	0.115089	0.125324	0.000000	0.000000	-0.231050	0.000000	-0.012261	-0.002672
10	AG112	0.098823	-0.100834	0.000000	0.000000	-0.298339	0.000000	-0.010179	0.017771
1	AG139	-0.012036	0.391348	0.000000	0.000000	-0.177416	0.000000	0.001304	-0.037177
