rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.604614	-0.502842	3.068607	0.000000	-0.158089	-0.203085	23844.592575	24530.580217
2	AG111	0.637355	-0.280515	3.068607	0.000000	-0.125027	-0.203085	23155.884541	24198.504431
3	AG111	0.587463	-0.257378	3.068607	0.000000	-0.236146	-0.203085	23659.132743	25935.021641
4	AG111	0.615825	-0.522323	3.068607	0.000000	-0.142456	-0.203085	23836.283198	24205.743401
5	AG111	0.606305	0.083636	3.068607	0.000000	-0.145395	-0.203085	23615.486626	24553.859232
6	AG111	0.614048	0.170127	3.068607	0.000000	-0.016111	-0.203085	23654.762422	25220.588628
7	AG111	0.553870	-0.391649	3.068607	0.000000	-0.163851	-0.203085	24100.929914	24889.223965
8	AG111	0.592116	-0.051500	3.068607	0.000000	-0.164011	-0.203085	24280.656424	23877.911258
9	AG111	0.646515	-0.332693	3.068607	0.000000	-0.021256	-0.203085	23567.251021	24773.665402
10	AG111	0.624231	-0.439355	3.068607	0.000000	-0.227759	-0.203085	23594.662063	23990.395124
1	AG112	0.759203	-0.197062	3.068607	0.000000	-0.347255	-0.203085	23380.586954	24441.587724
2	AG112	0.737006	-0.472343	3.068607	0.000000	-0.331433	-0.203085	23487.863897	24803.560276
3	AG112	0.796864	0.238215	3.068607	0.000000	-0.238209	-0.203085	23506.777944	23968.479509
4	AG112	0.770665	0.140432	3.068607	0.000000	-0.234779	-0.203085	23828.895573	24545.518744
5	AG112	0.705564	0.109475	3.068607	0.000000	-0.344411	-0.203085	24353.851877	25194.726689
6	AG112	0.731990	0.184935	3.068607	0.000000	-0.264064	-0.203085	24642.648390	23832.153604
7	AG112	0.738683	0.211326	3.068607	0.000000	-0.223249	-0.203085	24190.089917	24594.095044
8	AG112	0.782944	-0.076920	3.068607	0.000000	-0.259378	-0.203085	23427.912512	25127.743146
9	AG112	0.746322	0.125324	3.068607	0.000000	-0.231050	-0.203085	23358.293674	24756.855624
10	AG112	0.730056	-0.100834	3.068607	0.000000	-0.298339	-0.203085	23406.961448	25268.155646
1	AG139	0.619197	0.391348	3.068607	0.000000	-0.177416	-0.203085	23677.303673	23917.168448
2	AG139	0.581484	0.197671	3.068607	0.000000	-0.162138	-0.203085	22889.138727	25144.012932
3	AG139	0.606540	0.194909	3.068607	0.000000	-0.192808	-0.203085	23796.284772	25311.972335
4	AG139	0.575848	0.329278	3.068607	0.000000	-0.167092	-0.203085	23927.669401	25382.985666
5	AG139	0.570640	0.111700	3.068607	0.000000	-0.110637	-0.203085	24254.473688	25708.242952
6	AG139	0.536582	0.043094	3.068607	0.000000	-0.156552	-0.203085	23855.711187	25901.705149
7	AG139	0.624286	0.075333	3.068607	0.000000	-0.201319	-0.203085	23501.172691	24076.498998
8	AG139	0.575790	-0.010904	3.068607	0.000000	-0.173765	-0.203085	24089.088380	24785.755836
