rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.649924	-0.265384	3.024293	0.000000	0.006386	-0.205859	23733.864272	25204.503206
2	AG111	0.613787	-0.531913	3.024293	0.000000	-0.206515	-0.205859	23654.104061	26068.084987
3	AG111	0.586551	-0.171536	3.024293	0.000000	-0.167618	-0.205859	23777.490433	24984.456860
4	AG111	0.578271	-0.243097	3.024293	0.000000	-0.157799	-0.205859	23164.144245	26307.378234
5	AG111	0.564065	0.042383	3.024293	0.000000	-0.192699	-0.205859	24188.682128	24887.241903
6	AG111	0.612123	-0.050535	3.024293	0.000000	-0.133581	-0.205859	23948.064598	24979.335094
7	AG111	0.591415	0.250306	3.024293	0.000000	-0.104785	-0.205859	24721.186141	24933.563734
8	AG111	0.734450	-0.443294	3.024293	0.000000	0.031832	-0.205859	23024.045546	25749.514755
9	AG111	0.659838	-0.307452	3.024293	0.000000	0.002247	-0.205859	22951.576151	25295.351767
10	AG111	0.600048	-0.092789	3.024293	0.000000	-0.107628	-0.205859	23322.979682	25171.955348
1	AG112	0.725326	0.141213	3.024293	0.000000	-0.215691	-0.205859	23773.894224	25409.795786
2	AG112	0.803270	-0.032930	3.024293	0.000000	-0.323336	-0.205859	23102.727294	25225.635413
3	AG112	0.846942	0.138461	3.024293	0.000000	-0.193708	-0.205859	22592.173029	24834.566166
4	AG112	0.763644	-0.094058	3.024293	0.000000	-0.291123	-0.205859	23287.294665	24567.672440
5	AG112	0.788992	0.050455	3.024293	0.000000	-0.204899	-0.205859	24233.585209	26356.009370
6	AG112	0.769327	0.036286	3.024293	0.000000	-0.207206	-0.205859	24415.930801	25118.721162
7	AG112	0.769648	0.228295	3.024293	0.000000	-0.181865	-0.205859	23888.819634	25421.041509
8	AG112	0.757797	-0.069818	3.024293	0.000000	-0.210079	-0.205859	22918.587450	25623.717972
9	AG112	0.748821	0.199871	3.024293	0.000000	-0.206723	-0.205859	23950.393255	25444.605626
10	AG112	0.791010	0.008149	3.024293	0.000000	-0.121084	-0.205859	23810.697736	26136.803159
1	AG139	0.570365	0.623152	3.024293	0.000000	-0.122139	-0.205859	24355.345940	24933.930078
2	AG139	0.643531	0.075666	3.024293	0.000000	-0.107090	-0.205859	24224.996647	24909.987082
3	AG139	0.625505	-0.038133	3.024293	0.000000	-0.199819	-0.205859	23450.727564	24769.207720
4	AG139	0.654441	0.042184	3.024293	0.000000	-0.171020	-0.205859	22592.571714	26629.370688
5	AG139	0.600846	0.044853	3.024293	0.000000	-0.152636	-0.205859	23585.220266	25871.664500
6	AG139	0.608062	0.079394	3.024293	0.000000	-0.190778	-0.205859	23478.161626	24193.120516
7	AG139	0.598659	-0.043366	3.024293	0.000000	-0.138631	-0.205859	23930.473533	26123.574333
8	AG139	0.598612	-0.165719	3.024293	0.000000	-0.227335	-0.205859	22672.344674	25750.556941
9	AG139	0.560852	0.208015	3.024293	0.000000	-0.185926	-0.205859	24168.156056	25461.299876
10	AG139	0.574433	0.183665	3.024293	0.000000	-0.222084	-0.205859	24136.580521	24891.477563
1	AG142	0.736401	0.436632	3.024293	0.000000	-0.225676	-0.205859	23955.609867	25465.561704
2	AG142	0.795359	0.703979	3.024293	0.000000	-0.150760	-0.205859	23474.360495	25088.879978
3	AG142	0.742629	0.520625	3.024293	0.000000	-0.114518	-0.205859	23007.554387	25267.568695
4	AG142	0.797643	0.507960	3.024293	0.000000	-0.146743	-0.205859	23722.194356	26547.584150
5	AG142	0.746403	0.493974	3.024293	0.000000	-0.144058	-0.205859	24420.076303	26296.563677
6	AG142	0.800073	0.510789	3.024293	0.000000	-0.097455	-0.205859	23957.223541	25738.309308
7	AG142	0.716660	0.187390	3.024293	0.000000	-0.191620	-0.205859	24518.647214	25587.882344
8	AG142	0.725858	0.551812	3.024293	0.000000	-0.179416	-0.205859	24049.947714	25713.207508
9	AG142	0.757560	0.768354	3.024293	0.000000	-0.107089	-0.205859	23546.847395	26876.270410
10	AG142	0.813299	0.477589	3.024293	0.000000	-0.135177	-0.205859	22972.533459	26400.169164
1	GD14	0.681967	0.051528	3.024293	0.000000	-0.342516	-0.205859	24010.790330	24325.483659
2	GD14	0.627359	0.073594	3.024293	0.000000	-0.317538	-0.205859	23616.546293	24663.361080
3	GD14	0.683270	-0.049787	3.024293	0.000000	-0.304548	-0.205859	23445.571016	25316.432813
4	GD14	0.668977	0.206659	3.024293	0.000000	-0.311951	-0.205859	22960.763501	25294.107632
5	GD14	0.668025	0.118871	3.024293	0.000000	-0.262700	-0.205859	23764.247693	26143.282203
6	GD14	0.632022	-0.100072	3.024293	0.000000	-0.349206	-0.205859	23765.510124	25081.046499
7	GD14	0.642853	-0.015000	3.024293	0.000000	-0.359283	-0.205859	24677.769687	24593.176726
8	GD14	0.700136	0.141654	3.024293	0.000000	-0.261745	-0.205859	23869.195287	23970.358692
9	GD14	0.615634	0.140307	3.024293	0.000000	-0.279947	-0.205859	24025.958043	24076.008070
10	GD14	0.619484	-0.038948	3.024293	0.000000	-0.309004	-0.205859	23919.508344	24803.234439
1	GD15	0.589701	0.169756	3.024293	0.000000	-0.148113	-0.205859	24215.738745	24045.856269
2	GD15	0.613266	0.130861	3.024293	0.000000	-0.106719	-0.205859	23387.766278	25289.739172
3	GD15	0.597709	0.353443	3.024293	0.000000	-0.131379	-0.205859	23027.961088	23996.082163
4	GD15	0.609110	-0.025701	3.024293	0.000000	-0.121087	-0.205859	22788.283167	25564.522110
5	GD15	0.683926	-0.019119	3.024293	0.000000	-0.182769	-0.205859	23691.570519	24561.353621
6	GD15	0.616806	-0.008367	3.024293	0.000000	-0.117246	-0.205859	24116.013858	26261.853331
7	GD15	0.649095	0.014795	3.024293	0.000000	-0.126920	-0.205859	23706.826703	24018.118967
8	GD15	0.653695	0.189567	3.024293	0.000000	-0.139363	-0.205859	22671.695219	24080.719996
9	GD15	0.572467	0.083452	3.024293	0.000000	-0.174911	-0.205859	23946.553745	25944.747550
10	GD15	0.664841	-0.002173	3.024293	0.000000	-0.133316	-0.205859	23453.852988	24184.878678
1	GD16	0.345406	0.170243	3.024293	0.000000	-0.133366	-0.205859	23019.223367	24098.102857
2	GD16	0.453486	0.212940	3.024293	0.000000	-0.085624	-0.205859	22944.844940	24925.318658
3	GD16	0.393352	0.220069	3.024293	0.000000	-0.087736	-0.205859	23236.461483	25003.579101
4	GD16	0.371087	0.288062	3.024293	0.000000	-0.159102	-0.205859	24146.604848	24539.735764
5	GD16	0.356403	0.085764	3.024293	0.000000	-0.073888	-0.205859	23601.009321	25546.897679
6	GD16	0.389125	0.184267	3.024293	0.000000	-0.204032	-0.205859	23748.826038	23230.421043
7	GD16	0.419512	-0.104808	3.024293	0.000000	-0.127813	-0.205859	23640.776545	24549.984359
8	GD16	0.407106	0.380964	3.024293	0.000000	-0.092974	-0.205859	23480.943950	24921.303811
9	GD16	0.427183	0.302858	3.024293	0.000000	-0.072858	-0.205859	23085.451061	25074.192807
10	GD16	0.391504	-0.110784	3.024293	0.000000	-0.184756	-0.205859	23158.704340	23505.887452
