rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.644208	-0.597033	3.757906	0.108406	-0.015267	0.153591
2	AG111	0.604162	-0.373810	3.757906	-0.091077	0.011649	0.178842
3	AG111	0.610346	-0.219917	3.757906	-0.035733	0.017224	0.106355
4	AG111	0.629574	-0.436291	3.757906	-0.129478	-0.023787	0.119274
5	AG111	0.568072	-0.368800	3.757906	0.129020	0.020245	0.234500
6	AG111	0.649864	-0.573148	3.757906	0.056334	0.040714	0.060253
7	AG111	0.581360	-0.560119	3.757906	-0.037830	0.031915	0.274717
8	AG111	0.578236	-0.319709	3.757906	0.037244	-0.025490	0.058603
9	AG111	0.624236	-0.308058	3.757906	-0.042025	0.002996	0.090217
10	AG111	0.607894	-0.414298	3.757906	0.124924	0.007535	-0.002947
1	AG112	0.718338	0.213485	3.757906	-0.018126	0.000651	0.382021
2	AG112	0.725726	0.031153	3.757906	0.076385	-0.009609	0.299457
3	AG112	0.757222	0.055465	3.757906	-0.051535	-0.004495	0.327550
4	AG112	0.706929	0.419702	3.757906	0.164738	-0.034930	0.196322
5	AG112	0.764964	-0.013865	3.757906	0.029476	-0.022137	0.273036
6	AG112	0.752395	0.160333	3.757906	0.009057	0.025532	0.299810
7	AG112	0.799631	-0.012106	3.757906	0.020235	-0.047140	0.287628
8	AG112	0.753649	0.044467	3.757906	-0.088931	0.022512	0.341838
9	AG112	0.780748	-0.089789	3.757906	0.054287	0.015452	0.217361
10	AG112	0.764104	0.537380	3.757906	0.066801	0.033856	0.267075
1	AG139	0.583932	-0.017348	3.757906	0.041054	-0.015601	0.188147
2	AG139	0.585709	0.110949	3.757906	0.052657	0.012975	0.309920
3	AG139	0.580661	0.195282	3.757906	0.038213	0.041100	0.228938
4	AG139	0.643648	-0.165295	3.757906	0.067745	-0.000976	0.040139
5	AG139	0.561641	-0.002141	3.757906	0.101141	0.020466	0.274460
6	AG139	0.568111	0.113363	3.757906	0.022940	-0.018319	0.125584
7	AG139	0.587378	0.249143	3.757906	-0.055906	-0.020937	0.104625
8	AG139	0.572518	-0.041622	3.757906	-0.039046	-0.005408	0.446682
9	AG139	0.548924	-0.122107	3.757906	0.030783	-0.000517	0.193167
10	AG139	0.575283	-0.006499	3.757906	-0.031084	0.020274	0.263224
1	AG142	0.756024	0.571396	3.757906	-0.074139	0.001472	0.250745
2	AG142	0.753858	0.312182	3.757906	-0.088468	0.012749	0.210360
3	AG142	0.738282	0.349953	3.757906	-0.039675	-0.025909	0.148364
4	AG142	0.725764	0.431679	3.757906	-0.005764	-0.005543	0.284333
5	AG142	0.772419	0.467687	3.757906	-0.092681	0.009379	0.221520
6	AG142	0.752059	0.220098	3.757906	-0.084624	-0.045372	0.141128
7	AG142	0.775195	0.503125	3.757906	-0.057193	-0.013716	0.195473
8	AG142	0.733613	0.182692	3.757906	0.019105	-0.009574	0.359078
9	AG142	0.759756	0.510843	3.757906	-0.038591	0.021328	0.235100
10	AG142	0.769331	0.428940	3.757906	0.045729	0.053362	0.264787
1	GD14	0.619039	-0.209728	3.757906	0.068765	-0.013065	0.436384
2	GD14	0.646207	0.025301	3.757906	0.037769	-0.023709	0.421099
3	GD14	0.627314	0.273113	3.757906	-0.074392	-0.037276	0.396638
4	GD14	0.621259	-0.274070	3.757906	0.083006	-0.011307	0.477387
5	GD14	0.629326	0.012541	3.757906	-0.054273	0.053561	0.521723
6	GD14	0.616257	0.011666	3.757906	-0.080612	-0.024884	0.489603
7	GD14	0.606773	0.058175	3.757906	0.053602	0.012229	0.485639
8	GD14	0.598728	-0.228595	3.757906	0.017474	-0.028565	0.553489
9	GD14	0.667922	-0.193461	3.757906	0.009691	-0.040231	0.472347
10	GD14	0.566708	0.064958	3.757906	0.117523	-0.041540	0.371079
1	GD15	0.564186	0.289813	3.757906	-0.050065	-0.033545	-0.059783
2	GD15	0.657405	-0.130618	3.757906	-0.093754	0.052997	0.235198
3	GD15	0.592675	0.307207	3.757906	0.005641	-0.011576	0.113698
4	GD15	0.604952	-0.119061	3.757906	0.015792	0.038528	0.232716
5	GD15	0.629302	0.254866	3.757906	-0.037434	-0.007098	0.168494
6	GD15	0.586581	-0.099381	3.757906	0.006281	-0.021247	0.153599
7	GD15	0.610862	-0.128428	3.757906	0.001971	0.016834	0.098470
8	GD15	0.613838	-0.076416	3.757906	-0.031105	-0.003917	0.356472
9	GD15	0.606919	0.064815	3.757906	-0.132491	0.000316	0.098589
10	GD15	0.592425	0.062741	3.757906	-0.022962	-0.004848	0.119342
1	GD16	0.379637	-0.169229	3.757906	0.078539	0.013593	0.242907
2	GD16	0.355691	-0.058576	3.757906	0.022766	-0.011167	0.113375
3	GD16	0.441359	-0.011389	3.757906	0.074130	0.037597	0.100355
4	GD16	0.375999	-0.074317	3.757906	0.107993	0.024450	0.213638
5	GD16	0.332593	-0.002125	3.757906	0.004799	0.030632	0.315473
6	GD16	0.465559	-0.069695	3.757906	0.028543	0.032385	0.070160
7	GD16	0.387415	0.050746	3.757906	0.067911	0.004268	0.161497
8	GD16	0.321679	0.601777	3.757906	-0.041828	0.003806	0.214575
9	GD16	0.405460	-0.088638	3.757906	-0.048763	0.007964	0.075789
10	GD16	0.394368	0.153254	3.757906	-0.083912	-0.011859	0.018357
