rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.607558	0.056176	3.765001	0.000000	0.064208	-0.008254
2	AG111	0.576871	0.136271	3.765001	0.000000	-0.039279	0.171866
3	AG111	0.641185	-0.464423	3.765001	0.000000	0.024716	0.170097
4	AG111	0.595665	-0.492951	3.765001	0.000000	0.109258	0.250918
5	AG111	0.550567	0.166790	3.765001	0.000000	0.015950	0.112463
6	AG111	0.642110	-0.537984	3.765001	0.000000	0.007202	0.353042
7	AG111	0.612252	-0.479759	3.765001	0.000000	0.000737	0.133197
8	AG111	0.652220	-0.376362	3.765001	0.000000	-0.009122	0.001887
9	AG111	0.589290	-0.412199	3.765001	0.000000	0.029498	0.284715
10	AG111	0.590734	-0.619408	3.765001	0.000000	-0.016033	0.249280
1	AG112	0.797431	0.058578	3.765001	0.000000	0.031440	0.379964
2	AG112	0.745181	-0.129152	3.765001	0.000000	0.016970	0.359337
3	AG112	0.711433	0.054859	3.765001	0.000000	-0.014020	0.303019
4	AG112	0.748484	0.033452	3.765001	0.000000	-0.057862	0.251400
5	AG112	0.735392	-0.007818	3.765001	0.000000	-0.006946	0.411687
6	AG112	0.740667	0.031835	3.765001	0.000000	-0.035514	0.301368
7	AG112	0.791649	0.038994	3.765001	0.000000	-0.031905	0.348708
8	AG112	0.745593	0.016325	3.765001	0.000000	-0.048070	0.248201
9	AG112	0.766615	-0.285727	3.765001	0.000000	-0.027368	0.337180
10	AG112	0.782541	-0.090566	3.765001	0.000000	-0.055101	0.360416
1	AG139	0.562355	0.051094	3.765001	0.000000	0.008647	0.245254
2	AG139	0.560729	-0.016592	3.765001	0.000000	-0.022318	0.239822
3	AG139	0.574705	0.037999	3.765001	0.000000	-0.036646	0.344714
4	AG139	0.553248	0.174138	3.765001	0.000000	0.050055	0.232572
5	AG139	0.570438	0.186510	3.765001	0.000000	-0.007960	0.220025
6	AG139	0.559053	-0.000801	3.765001	0.000000	-0.050677	0.087999
7	AG139	0.585681	-0.069212	3.765001	0.000000	-0.067343	0.169052
8	AG139	0.562252	0.279986	3.765001	0.000000	-0.009838	0.112248
9	AG139	0.570514	0.143471	3.765001	0.000000	0.024084	0.243701
10	AG139	0.594947	-0.182936	3.765001	0.000000	-0.004604	0.377608
1	AG142	0.780650	0.511574	3.765001	0.000000	0.009999	0.069369
2	AG142	0.761062	0.243229	3.765001	0.000000	-0.119977	0.154371
3	AG142	0.780668	0.042139	3.765001	0.000000	0.068809	0.253493
4	AG142	0.752969	0.330783	3.765001	0.000000	0.056971	0.240156
5	AG142	0.773774	0.131367	3.765001	0.000000	0.013375	0.242164
6	AG142	0.809513	0.198139	3.765001	0.000000	0.034340	0.207049
7	AG142	0.736093	0.305036	3.765001	0.000000	-0.084115	0.052393
8	AG142	0.711121	0.463131	3.765001	0.000000	-0.066980	0.097127
9	AG142	0.737373	0.378594	3.765001	0.000000	-0.008318	0.217036
10	AG142	0.732273	0.205986	3.765001	0.000000	0.007153	0.269296
1	GD14	0.663392	-0.135190	3.765001	0.000000	-0.082923	0.433091
2	GD14	0.624895	0.298551	3.765001	0.000000	-0.046201	0.285363
3	GD14	0.596207	-0.110708	3.765001	0.000000	-0.028713	0.551751
4	GD14	0.640870	0.030845	3.765001	0.000000	-0.034816	0.411452
5	GD14	0.630739	-0.112197	3.765001	0.000000	-0.022476	0.456352
6	GD14	0.676566	0.205528	3.765001	0.000000	-0.016039	0.343069
7	GD14	0.599936	0.570932	3.765001	0.000000	-0.099594	0.322391
8	GD14	0.626644	0.002372	3.765001	0.000000	0.009875	0.514868
9	GD14	0.621916	-0.193898	3.765001	0.000000	-0.086389	0.577134
10	GD14	0.593288	-0.109659	3.765001	0.000000	-0.099239	0.362852
1	GD15	0.645462	-0.109401	3.765001	0.000000	0.066823	0.163030
2	GD15	0.607475	0.045335	3.765001	0.000000	0.103339	0.325335
3	GD15	0.612707	0.013655	3.765001	0.000000	-0.002813	0.116617
4	GD15	0.620430	0.416189	3.765001	0.000000	-0.028714	0.049181
5	GD15	0.582932	-0.096514	3.765001	0.000000	0.006938	0.220660
6	GD15	0.622308	0.110602	3.765001	0.000000	-0.015721	0.208713
7	GD15	0.569600	-0.382233	3.765001	0.000000	0.005101	0.364707
8	GD15	0.624810	0.302254	3.765001	0.000000	0.061996	0.099274
9	GD15	0.596164	-0.037904	3.765001	0.000000	-0.018583	0.204896
10	GD15	0.629581	0.169545	3.765001	0.000000	0.045938	0.287047
1	GD16	0.363338	-0.061732	3.765001	0.000000	0.017029	0.346580
2	GD16	0.393373	-0.104928	3.765001	0.000000	-0.034819	0.261473
3	GD16	0.361594	0.198791	3.765001	0.000000	-0.034702	0.028003
4	GD16	0.366902	0.200221	3.765001	0.000000	0.035189	0.145700
5	GD16	0.349206	-0.116190	3.765001	0.000000	0.093668	0.309832
6	GD16	0.389280	-0.159917	3.765001	0.000000	-0.022599	0.045828
7	GD16	0.380631	-0.005675	3.765001	0.000000	0.110096	0.289414
8	GD16	0.410752	0.136098	3.765001	0.000000	0.039501	0.104989
9	GD16	0.409010	-0.307780	3.765001	0.000000	0.008979	0.147620
10	GD16	0.358909	0.064544	3.765001	0.000000	-0.025286	0.044026
