rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.005901	0.056176	0.000000	0.000000	0.064208	-0.265017
2	AG111	-0.036588	0.136271	0.000000	0.000000	-0.039279	-0.084898
3	AG111	0.027726	-0.464423	0.000000	0.000000	0.024716	-0.086667
4	AG111	-0.017794	-0.492951	0.000000	0.000000	0.109258	-0.005845
5	AG111	-0.062892	0.166790	0.000000	0.000000	0.015950	-0.144301
6	AG111	0.028651	-0.537984	0.000000	0.000000	0.007202	0.096278
7	AG111	-0.001207	-0.479759	0.000000	0.000000	0.000737	-0.123567
8	AG111	0.038761	-0.376362	0.000000	0.000000	-0.009122	-0.254877
9	AG111	-0.024169	-0.412199	0.000000	0.000000	0.029498	0.027951
10	AG111	-0.022725	-0.619408	0.000000	0.000000	-0.016033	-0.007484
1	AG112	0.183972	0.058578	0.000000	0.000000	0.031440	0.123201
2	AG112	0.131722	-0.129152	0.000000	0.000000	0.016970	0.102573
3	AG112	0.097975	0.054859	0.000000	0.000000	-0.014020	0.046255
4	AG112	0.135025	0.033452	0.000000	0.000000	-0.057862	-0.005363
5	AG112	0.121933	-0.007818	0.000000	0.000000	-0.006946	0.154924
6	AG112	0.127208	0.031835	0.000000	0.000000	-0.035514	0.044605
7	AG112	0.178190	0.038994	0.000000	0.000000	-0.031905	0.091944
8	AG112	0.132134	0.016325	0.000000	0.000000	-0.048070	-0.008563
9	AG112	0.153156	-0.285727	0.000000	0.000000	-0.027368	0.080417
10	AG112	0.169082	-0.090566	0.000000	0.000000	-0.055101	0.103652
1	AG139	-0.051104	0.051094	0.000000	0.000000	0.008647	-0.011510
2	AG139	-0.052729	-0.016592	0.000000	0.000000	-0.022318	-0.016942
3	AG139	-0.038754	0.037999	0.000000	0.000000	-0.036646	0.087951
4	AG139	-0.060211	0.174138	0.000000	0.000000	0.050055	-0.024191
5	AG139	-0.043021	0.186510	0.000000	0.000000	-0.007960	-0.036739
6	AG139	-0.054406	-0.000801	0.000000	0.000000	-0.050677	-0.168764
7	AG139	-0.027778	-0.069212	0.000000	0.000000	-0.067343	-0.087712
8	AG139	-0.051207	0.279986	0.000000	0.000000	-0.009838	-0.144515
9	AG139	-0.042945	0.143471	0.000000	0.000000	0.024084	-0.013062
10	AG139	-0.018511	-0.182936	0.000000	0.000000	-0.004604	0.120844
1	AG142	0.167191	0.511574	0.000000	0.000000	0.009999	-0.187395
2	AG142	0.147603	0.243229	0.000000	0.000000	-0.119977	-0.102393
3	AG142	0.167209	0.042139	0.000000	0.000000	0.068809	-0.003270
4	AG142	0.139510	0.330783	0.000000	0.000000	0.056971	-0.016608
5	AG142	0.160316	0.131367	0.000000	0.000000	0.013375	-0.014600
6	AG142	0.196054	0.198139	0.000000	0.000000	0.034340	-0.049715
7	AG142	0.122634	0.305036	0.000000	0.000000	-0.084115	-0.204370
8	AG142	0.097662	0.463131	0.000000	0.000000	-0.066980	-0.159637
9	AG142	0.123914	0.378594	0.000000	0.000000	-0.008318	-0.039727
10	AG142	0.118814	0.205986	0.000000	0.000000	0.007153	0.012532
1	GD14	0.049933	-0.135190	0.000000	0.000000	-0.082923	0.176328
2	GD14	0.011436	0.298551	0.000000	0.000000	-0.046201	0.028599
3	GD14	-0.017252	-0.110708	0.000000	0.000000	-0.028713	0.294987
4	GD14	0.027411	0.030845	0.000000	0.000000	-0.034816	0.154689
5	GD14	0.017280	-0.112197	0.000000	0.000000	-0.022476	0.199589
6	GD14	0.063107	0.205528	0.000000	0.000000	-0.016039	0.086305
7	GD14	-0.013523	0.570932	0.000000	0.000000	-0.099594	0.065627
8	GD14	0.013185	0.002372	0.000000	0.000000	0.009875	0.258105
9	GD14	0.008458	-0.193898	0.000000	0.000000	-0.086389	0.320370
10	GD14	-0.020171	-0.109659	0.000000	0.000000	-0.099239	0.106088
1	GD15	0.032003	-0.109401	0.000000	0.000000	0.066823	-0.093734
2	GD15	-0.005984	0.045335	0.000000	0.000000	0.103339	0.068572
3	GD15	-0.000752	0.013655	0.000000	0.000000	-0.002813	-0.140146
4	GD15	0.006971	0.416189	0.000000	0.000000	-0.028714	-0.207583
5	GD15	-0.030527	-0.096514	0.000000	0.000000	0.006938	-0.036103
6	GD15	0.008849	0.110602	0.000000	0.000000	-0.015721	-0.048051
7	GD15	-0.043859	-0.382233	0.000000	0.000000	0.005101	0.107943
8	GD15	0.011352	0.302254	0.000000	0.000000	0.061996	-0.157489
9	GD15	-0.017295	-0.037904	0.000000	0.000000	-0.018583	-0.051867
10	GD15	0.016122	0.169545	0.000000	0.000000	0.045938	0.030284
1	GD16	-0.250121	-0.061732	0.000000	0.000000	0.017029	0.089817
2	GD16	-0.220086	-0.104928	0.000000	0.000000	-0.034819	0.004709
3	GD16	-0.251865	0.198791	0.000000	0.000000	-0.034702	-0.228761
4	GD16	-0.246556	0.200221	0.000000	0.000000	0.035189	-0.111064
5	GD16	-0.264253	-0.116190	0.000000	0.000000	0.093668	0.053069
6	GD16	-0.224179	-0.159917	0.000000	0.000000	-0.022599	-0.210936
7	GD16	-0.232828	-0.005675	0.000000	0.000000	0.110096	0.032650
8	GD16	-0.202707	0.136098	0.000000	0.000000	0.039501	-0.151775
9	GD16	-0.204449	-0.307780	0.000000	0.000000	0.008979	-0.109143
10	GD16	-0.254550	0.064544	0.000000	0.000000	-0.025286	-0.212737
