rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.580129	-0.063079	3.915064	0.000000	0.060342	0.245977
2	AG111	0.594975	-0.111049	3.915064	0.000000	0.064652	0.245977
3	AG111	0.581073	-0.664466	3.915064	0.000000	0.024698	0.245977
4	AG111	0.601501	-0.435948	3.915064	0.000000	0.059830	0.245977
5	AG111	0.642816	-0.180512	3.915064	0.000000	0.080856	0.245977
6	AG111	0.599458	-0.504700	3.915064	0.000000	0.020887	0.245977
7	AG111	0.595580	-0.814087	3.915064	0.000000	-0.011667	0.245977
8	AG111	0.629443	-0.422734	3.915064	0.000000	0.044377	0.245977
9	AG111	0.607836	0.102587	3.915064	0.000000	0.080524	0.245977
10	AG111	0.606086	0.070106	3.915064	0.000000	0.138822	0.245977
1	AG112	0.730584	0.131368	3.915064	0.000000	-0.096791	0.245977
2	AG112	0.719845	0.230259	3.915064	0.000000	-0.082444	0.245977
3	AG112	0.700961	-0.005820	3.915064	0.000000	-0.147629	0.245977
4	AG112	0.754801	-0.382629	3.915064	0.000000	-0.118468	0.245977
5	AG112	0.730474	-0.027198	3.915064	0.000000	-0.088835	0.245977
6	AG112	0.720317	-0.281872	3.915064	0.000000	-0.147163	0.245977
7	AG112	0.774402	0.181672	3.915064	0.000000	-0.015494	0.245977
8	AG112	0.768175	-0.183838	3.915064	0.000000	-0.126402	0.245977
9	AG112	0.779379	-0.123102	3.915064	0.000000	-0.046922	0.245977
10	AG112	0.754712	-0.063336	3.915064	0.000000	0.003039	0.245977
1	AG139	0.566745	0.111952	3.915064	0.000000	0.089524	0.245977
2	AG139	0.531291	-0.391114	3.915064	0.000000	-0.059568	0.245977
3	AG139	0.542286	0.001831	3.915064	0.000000	0.025288	0.245977
4	AG139	0.606309	0.337576	3.915064	0.000000	0.050532	0.245977
5	AG139	0.606509	0.059120	3.915064	0.000000	-0.003689	0.245977
6	AG139	0.635427	0.072990	3.915064	0.000000	0.042830	0.245977
7	AG139	0.549433	-0.082428	3.915064	0.000000	-0.025157	0.245977
8	AG139	0.611632	-0.166428	3.915064	0.000000	0.039049	0.245977
9	AG139	0.541198	-0.005785	3.915064	0.000000	-0.019359	0.245977
10	AG139	0.610789	0.303998	3.915064	0.000000	0.105625	0.245977
1	AG142	0.713987	0.266642	3.915064	0.000000	0.002149	0.245977
2	AG142	0.736073	0.383263	3.915064	0.000000	0.010948	0.245977
3	AG142	0.749155	0.489699	3.915064	0.000000	0.057787	0.245977
4	AG142	0.762025	0.217872	3.915064	0.000000	-0.040954	0.245977
5	AG142	0.765694	0.258649	3.915064	0.000000	0.024400	0.245977
6	AG142	0.762495	0.300042	3.915064	0.000000	0.014186	0.245977
7	AG142	0.742150	0.341594	3.915064	0.000000	-0.033498	0.245977
8	AG142	0.791390	0.216625	3.915064	0.000000	0.009072	0.245977
9	AG142	0.773455	0.185046	3.915064	0.000000	0.050060	0.245977
10	AG142	0.747091	0.522562	3.915064	0.000000	-0.022232	0.245977
1	GD14	0.646525	-0.131289	3.915064	0.000000	-0.105411	0.245977
2	GD14	0.623875	-0.148401	3.915064	0.000000	-0.189893	0.245977
3	GD14	0.650260	0.050893	3.915064	0.000000	-0.150976	0.245977
4	GD14	0.628151	0.069141	3.915064	0.000000	-0.150003	0.245977
5	GD14	0.628720	-0.053391	3.915064	0.000000	-0.101828	0.245977
6	GD14	0.629751	-0.021075	3.915064	0.000000	-0.111150	0.245977
7	GD14	0.630849	0.060765	3.915064	0.000000	-0.135567	0.245977
8	GD14	0.663630	-0.281784	3.915064	0.000000	-0.162622	0.245977
9	GD14	0.698901	-0.094418	3.915064	0.000000	-0.097211	0.245977
10	GD14	0.616869	0.165989	3.915064	0.000000	-0.177640	0.245977
1	GD15	0.629604	-0.130725	3.915064	0.000000	0.078273	0.245977
2	GD15	0.596628	-0.069163	3.915064	0.000000	0.040521	0.245977
3	GD15	0.573981	-0.260604	3.915064	0.000000	-0.025062	0.245977
4	GD15	0.631009	-0.336219	3.915064	0.000000	0.026603	0.245977
5	GD15	0.661792	0.052409	3.915064	0.000000	0.164934	0.245977
6	GD15	0.614250	0.013989	3.915064	0.000000	0.102731	0.245977
7	GD15	0.614257	-0.174905	3.915064	0.000000	0.076327	0.245977
8	GD15	0.551386	-0.085350	3.915064	0.000000	-0.052307	0.245977
9	GD15	0.623745	-0.183355	3.915064	0.000000	0.111559	0.245977
10	GD15	0.579512	0.380288	3.915064	0.000000	0.069207	0.245977
1	GD16	0.364570	-0.043715	3.915064	0.000000	0.009551	0.245977
2	GD16	0.350139	0.171028	3.915064	0.000000	0.098224	0.245977
3	GD16	0.342844	-0.200282	3.915064	0.000000	-0.019315	0.245977
4	GD16	0.382748	-0.168759	3.915064	0.000000	-0.002767	0.245977
5	GD16	0.368092	0.043668	3.915064	0.000000	0.009026	0.245977
6	GD16	0.388860	0.161142	3.915064	0.000000	0.052152	0.245977
7	GD16	0.409869	-0.047079	3.915064	0.000000	0.072857	0.245977
8	GD16	0.404134	0.131626	3.915064	0.000000	0.188075	0.245977
9	GD16	0.351982	0.272813	3.915064	0.000000	0.006291	0.245977
10	GD16	0.400095	0.118754	3.915064	0.000000	0.109685	0.245977
