parameter	value	se_sa	rse_sa
rhoS_pop	0.61239191516640934	0.04688702851545536	7.65637614642812991
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	5.58602220738665523	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.28929682973408954	nan	nan
omega_rhoS	0.12104490072691901	0.03393654553811359	28.03632811817118409
omega_deltaSC	0.25939258172422747	0.12509924121565352	48.22776364077074618
b1	0.16947342637826809	0.02321088661741710	13.69588561076822231
b2	0.18898744922361599	0.02436965244863227	12.89485230302109287
b3	0.31908030197354675	0.05425280581944337	17.00286902196211969
