parameter	value	se_sa	rse_sa
rhoS_pop	0.61298569962737237	0.04530877214853026	7.39148925922301192
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	0.84634148539146403	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.71965564241266500	nan	nan
omega_rhoS	0.11587857016980464	0.03353243278746436	28.93756174099062051
omega_deltaSC	0.39684430575533197	0.77637803762623214	195.63794323532403041
omega_rhoC	1.44156113647952444	1.12640452383577072	78.13782539855324671
omega_deltaCB	1.03822060755335466	0.64242593993397878	61.87759472891836054
b1	0.16552724409027575	0.02202029165163158	13.30312225800248882
b2	0.18541459082021150	0.02742185518883225	14.78948073478318648
b3	0.40672093550893673	0.19186877212861286	47.17455025729724127
