parameter	value	se_sa	rse_sa
rhoS_pop	0.62882668764255356	0.04912155510363028	7.81162060531894031
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.10996597312363576	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.22086943090280983	nan	nan
S0_pop	23797.11571918486879440	1203.68754019000607514	5.05812365832054045
T0_pop	25085.86316447705758037	1167.73761151325970786	4.65496285241178942
omega_rhoS	0.11846867570509630	0.03343142176711390	28.21962984572785160
omega_deltaSC	0.29910868447902939	0.14003728158068701	46.81819313424350781
omega_deltaCB	0.19606259683950766	0.05658554396644550	28.86095812184163378
omega_S0	0.01549357308476829	0.04788184879679739	309.04329514455241679
omega_T0	0.03538700298685766	0.09153176082318581	258.65926215107759845
b1	0.16400455504416850	0.02222301704486932	13.55024379590212291
b2	0.17278846379022586	0.02307656090665148	13.35538287710435235
b3	0.29032192734466600	0.05427988012721447	18.69644522674106568
