rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.005586	-0.687501	0.000000	0.000000	0.000000	0.000000
2	AG111	-0.043428	-0.503374	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.009224	-0.539848	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.031134	-0.506767	0.000000	0.000000	0.000000	0.000000
5	AG111	0.007722	-0.524116	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.087424	-0.271910	0.000000	0.000000	0.000000	0.000000
7	AG111	-0.031512	-0.251710	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.031511	-0.310049	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.029014	-0.551338	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.032029	-0.084310	0.000000	0.000000	0.000000	0.000000
1	AG112	0.145817	0.135132	0.000000	0.000000	0.000000	0.000000
2	AG112	0.104928	0.510527	0.000000	0.000000	0.000000	0.000000
3	AG112	0.175090	-0.032208	0.000000	0.000000	0.000000	0.000000
4	AG112	0.119735	0.074563	0.000000	0.000000	0.000000	0.000000
5	AG112	0.125812	0.151248	0.000000	0.000000	0.000000	0.000000
6	AG112	0.145334	0.109739	0.000000	0.000000	0.000000	0.000000
7	AG112	0.126869	0.044129	0.000000	0.000000	0.000000	0.000000
8	AG112	0.163709	0.223934	0.000000	0.000000	0.000000	0.000000
9	AG112	0.161581	0.109460	0.000000	0.000000	0.000000	0.000000
10	AG112	0.154422	0.000251	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.026358	0.007653	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.075246	-0.012510	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.065125	0.071217	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.019850	-0.023864	0.000000	0.000000	0.000000	0.000000
5	AG139	0.010553	-0.053490	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.072603	0.199968	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.038322	0.180771	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.024708	-0.277562	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.054610	0.208162	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.042538	-0.160090	0.000000	0.000000	0.000000	0.000000
1	AG142	0.151147	0.737341	0.000000	0.000000	0.000000	0.000000
2	AG142	0.109069	0.188428	0.000000	0.000000	0.000000	0.000000
3	AG142	0.125505	0.543732	0.000000	0.000000	0.000000	0.000000
4	AG142	0.133340	0.013725	0.000000	0.000000	0.000000	0.000000
5	AG142	0.135413	0.227334	0.000000	0.000000	0.000000	0.000000
6	AG142	0.199668	0.163727	0.000000	0.000000	0.000000	0.000000
7	AG142	0.143315	0.322878	0.000000	0.000000	0.000000	0.000000
8	AG142	0.089157	0.349447	0.000000	0.000000	0.000000	0.000000
9	AG142	0.129202	0.364770	0.000000	0.000000	0.000000	0.000000
10	AG142	0.105185	0.384938	0.000000	0.000000	0.000000	0.000000
1	GD14	0.072333	-0.003201	0.000000	0.000000	0.000000	0.000000
2	GD14	0.047181	0.153847	0.000000	0.000000	0.000000	0.000000
3	GD14	0.075270	0.071902	0.000000	0.000000	0.000000	0.000000
4	GD14	0.087962	0.079288	0.000000	0.000000	0.000000	0.000000
5	GD14	0.044911	0.093514	0.000000	0.000000	0.000000	0.000000
6	GD14	0.093083	-0.173490	0.000000	0.000000	0.000000	0.000000
7	GD14	0.033995	-0.131333	0.000000	0.000000	0.000000	0.000000
8	GD14	0.084787	0.335009	0.000000	0.000000	0.000000	0.000000
9	GD14	0.080528	0.100977	0.000000	0.000000	0.000000	0.000000
10	GD14	0.034030	0.137436	0.000000	0.000000	0.000000	0.000000
1	GD15	-0.020052	-0.216343	0.000000	0.000000	0.000000	0.000000
2	GD15	0.010939	-0.162418	0.000000	0.000000	0.000000	0.000000
3	GD15	0.009922	-0.158633	0.000000	0.000000	0.000000	0.000000
4	GD15	-0.031092	0.102031	0.000000	0.000000	0.000000	0.000000
5	GD15	-0.035517	-0.157398	0.000000	0.000000	0.000000	0.000000
6	GD15	0.011108	0.012729	0.000000	0.000000	0.000000	0.000000
7	GD15	-0.038810	-0.150324	0.000000	0.000000	0.000000	0.000000
8	GD15	0.019697	-0.213574	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.009485	-0.206333	0.000000	0.000000	0.000000	0.000000
10	GD15	-0.016371	-0.407759	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.232269	-0.063441	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.265182	-0.214149	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.226816	-0.198410	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.146209	-0.072393	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.263111	-0.191247	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.252050	0.141814	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.259883	-0.051694	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.299483	0.107951	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.180140	-0.300532	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.212099	-0.101524	0.000000	0.000000	0.000000	0.000000
