rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.639618	-0.636934	3.725105	0.000000	0.007393	0.039356
2	AG111	0.574381	-0.251488	3.725105	0.000000	-0.014315	0.030813
3	AG111	0.554182	-0.131393	3.725105	0.000000	-0.027519	0.053004
4	AG111	0.623482	0.034003	3.725105	0.000000	-0.009286	0.108061
5	AG111	0.617512	-0.391551	3.725105	0.000000	-0.000314	-0.071270
6	AG111	0.568893	-0.204045	3.725105	0.000000	-0.002688	0.116820
7	AG111	0.607823	-0.117813	3.725105	0.000000	0.000332	-0.049613
8	AG111	0.551901	-0.258849	3.725105	0.000000	-0.034247	0.129698
9	AG111	0.617877	-0.325939	3.725105	0.000000	-0.036114	-0.074234
10	AG111	0.624236	-0.019233	3.725105	0.000000	0.027571	0.073876
1	AG112	0.749137	-0.192878	3.725105	0.000000	0.009762	0.283567
2	AG112	0.797077	-0.184900	3.725105	0.000000	0.001921	0.298664
3	AG112	0.762760	0.083594	3.725105	0.000000	-0.033508	0.392860
4	AG112	0.750699	0.097017	3.725105	0.000000	0.030595	0.335868
5	AG112	0.756520	0.047662	3.725105	0.000000	0.003406	0.273568
6	AG112	0.743916	-0.188167	3.725105	0.000000	-0.014360	0.342648
7	AG112	0.726952	0.151037	3.725105	0.000000	-0.013810	0.431765
8	AG112	0.792409	-0.180349	3.725105	0.000000	0.033209	0.252181
9	AG112	0.780488	-0.182776	3.725105	0.000000	0.009969	0.304209
10	AG112	0.729548	0.004523	3.725105	0.000000	0.005864	0.403037
1	AG139	0.575025	0.277677	3.725105	0.000000	0.016222	0.155809
2	AG139	0.602627	-0.096932	3.725105	0.000000	-0.011942	0.261554
3	AG139	0.623370	0.185056	3.725105	0.000000	0.013956	0.189405
4	AG139	0.500278	-0.098338	3.725105	0.000000	0.006426	0.388061
5	AG139	0.594787	0.384649	3.725105	0.000000	-0.019758	0.145803
6	AG139	0.561730	-0.215205	3.725105	0.000000	0.009861	0.420915
7	AG139	0.554735	-0.109203	3.725105	0.000000	-0.010460	0.337193
8	AG139	0.517047	0.093337	3.725105	0.000000	-0.037391	0.190909
9	AG139	0.541781	0.236469	3.725105	0.000000	0.009383	0.198170
10	AG139	0.602995	0.207026	3.725105	0.000000	0.008017	0.259602
1	AG142	0.729261	0.189378	3.725105	0.000000	-0.018529	0.288152
2	AG142	0.768613	0.228041	3.725105	0.000000	0.012728	0.198494
3	AG142	0.729459	0.319454	3.725105	0.000000	0.030193	0.282679
4	AG142	0.729610	0.431783	3.725105	0.000000	-0.033726	0.296575
5	AG142	0.719934	0.302562	3.725105	0.000000	0.008188	0.283432
6	AG142	0.736192	0.512891	3.725105	0.000000	0.027647	0.233837
7	AG142	0.765154	0.195977	3.725105	0.000000	0.017576	0.234432
8	AG142	0.765915	0.353027	3.725105	0.000000	0.017935	0.299813
9	AG142	0.727063	-0.033443	3.725105	0.000000	0.036081	0.226995
10	AG142	0.774482	0.227523	3.725105	0.000000	0.009903	0.296267
1	GD14	0.591624	0.042508	3.725105	0.000000	-0.034752	0.582482
2	GD14	0.621571	0.078666	3.725105	0.000000	-0.002979	0.440167
3	GD14	0.650323	0.104609	3.725105	0.000000	0.000224	0.427607
4	GD14	0.604681	-0.172609	3.725105	0.000000	-0.021751	0.507183
5	GD14	0.631390	-0.083530	3.725105	0.000000	-0.000479	0.531504
6	GD14	0.624745	-0.121358	3.725105	0.000000	0.001940	0.582828
7	GD14	0.573100	-0.052854	3.725105	0.000000	-0.000120	0.480284
8	GD14	0.659117	-0.299378	3.725105	0.000000	-0.006753	0.583011
9	GD14	0.673045	-0.102419	3.725105	0.000000	-0.048645	0.386777
10	GD14	0.609093	-0.280602	3.725105	0.000000	0.014229	0.787911
1	GD15	0.601989	-0.003956	3.725105	0.000000	0.005462	0.222853
2	GD15	0.600234	-0.076212	3.725105	0.000000	0.013710	0.184445
3	GD15	0.630450	-0.076167	3.725105	0.000000	0.040874	0.244799
4	GD15	0.611813	-0.078325	3.725105	0.000000	-0.009638	0.209439
5	GD15	0.642888	-0.049651	3.725105	0.000000	0.010678	0.172892
6	GD15	0.572223	-0.343046	3.725105	0.000000	-0.038201	0.400082
7	GD15	0.637086	0.088138	3.725105	0.000000	-0.006528	0.096695
8	GD15	0.568249	0.004091	3.725105	0.000000	-0.015782	0.153020
9	GD15	0.547197	-0.210322	3.725105	0.000000	0.002213	0.287645
10	GD15	0.567252	-0.180498	3.725105	0.000000	0.016432	0.278489
1	GD16	0.369689	-0.041807	3.725105	0.000000	0.009459	0.258814
2	GD16	0.359153	-0.175355	3.725105	0.000000	0.026666	0.254813
3	GD16	0.310158	0.046541	3.725105	0.000000	-0.016710	0.211526
4	GD16	0.328220	0.315684	3.725105	0.000000	0.002114	0.087090
5	GD16	0.385121	0.070181	3.725105	0.000000	0.031572	0.067924
6	GD16	0.354773	-0.394987	3.725105	0.000000	-0.007744	0.300956
7	GD16	0.353262	0.061006	3.725105	0.000000	-0.014946	0.135686
8	GD16	0.428204	-0.071818	3.725105	0.000000	0.017427	0.134318
9	GD16	0.387250	-0.095450	3.725105	0.000000	-0.004445	0.105853
10	GD16	0.388516	0.090518	3.725105	0.000000	0.035095	0.197630
