parameter	value	se_sa	rse_sa
rhoS_pop	0.64462764415525298	0.04702769774098311	7.29532749136288938
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	0.87972015975656048	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.65444597989572850	nan	nan
S0_pop	22944.91104582216212293	442.40837119140530831	1.92813286705663467
T0_pop	31249.02056012337197899	3011.35169448974738771	9.63662745427774858
omega_rhoS	0.11895693280691957	0.03370529423583701	28.33403101485852460
omega_deltaSC	0.31590289895659696	nan	nan
omega_deltaCB	0.99703148599990143	0.37601326325434686	37.71327872130850523
omega_S0	0.00919889320935407	0.02009032961722821	218.39942219134547940
omega_T0	0.10126461937765190	0.06463353583254614	63.82637512466681073
b1	0.16656279214143666	0.02239454543148085	13.44510688345362226
b2	0.23955179550570060	0.03610539120312229	15.07206035625940110
b3	4.62317841548027708	1.61911762306927565	35.02174213410870607
