rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.595745	-0.430213	3.783237	-0.041489	0.042819	0.259711
2	AG111	0.588443	0.143825	3.783237	-0.057870	0.115195	0.259711
3	AG111	0.627692	0.162947	3.783237	-0.100223	0.037799	0.259711
4	AG111	0.658119	-0.428711	3.783237	0.212564	0.169607	0.259711
5	AG111	0.640514	-0.445389	3.783237	-0.148909	-0.007440	0.259711
6	AG111	0.595451	-0.404158	3.783237	-0.011330	0.124423	0.259711
7	AG111	0.547223	-0.134347	3.783237	-0.136300	0.005988	0.259711
8	AG111	0.555404	-0.329526	3.783237	-0.046461	-0.030104	0.259711
9	AG111	0.593459	-0.468541	3.783237	0.121074	-0.004659	0.259711
10	AG111	0.583999	-0.301477	3.783237	0.096500	0.103283	0.259711
1	AG112	0.720360	0.313529	3.783237	-0.170431	-0.091786	0.259711
2	AG112	0.739925	0.103770	3.783237	0.029764	-0.034049	0.259711
3	AG112	0.743083	-0.050517	3.783237	0.211753	0.008604	0.259711
4	AG112	0.761313	0.127445	3.783237	0.070978	-0.021999	0.259711
5	AG112	0.733638	-0.068281	3.783237	0.021171	-0.042888	0.259711
6	AG112	0.766704	0.128764	3.783237	0.063487	-0.031400	0.259711
7	AG112	0.704295	0.331715	3.783237	0.105879	-0.098451	0.259711
8	AG112	0.739681	0.074169	3.783237	0.116984	-0.059078	0.259711
9	AG112	0.710528	-0.444735	3.783237	0.216710	-0.081740	0.259711
10	AG112	0.763715	0.090820	3.783237	0.034736	-0.117142	0.259711
1	AG139	0.607861	-0.172999	3.783237	0.164589	-0.000785	0.259711
2	AG139	0.572368	0.178632	3.783237	-0.137814	-0.008234	0.259711
3	AG139	0.541239	0.308959	3.783237	-0.013781	-0.015442	0.259711
4	AG139	0.612957	0.286395	3.783237	-0.140714	0.110888	0.259711
5	AG139	0.608062	0.276629	3.783237	0.008608	0.024231	0.259711
6	AG139	0.564988	0.147040	3.783237	-0.121130	0.003017	0.259711
7	AG139	0.584253	-0.025620	3.783237	-0.210394	-0.045674	0.259711
8	AG139	0.584856	-0.144646	3.783237	-0.246517	-0.053633	0.259711
9	AG139	0.562833	0.062848	3.783237	0.102613	0.067702	0.259711
10	AG139	0.563750	-0.031089	3.783237	-0.109917	-0.050475	0.259711
1	AG142	0.693545	0.320229	3.783237	0.246015	0.042912	0.259711
2	AG142	0.737797	0.237976	3.783237	0.089669	-0.015020	0.259711
3	AG142	0.753203	0.551900	3.783237	-0.111679	-0.025679	0.259711
4	AG142	0.747256	0.263870	3.783237	0.070846	-0.020944	0.259711
5	AG142	0.764868	0.609162	3.783237	-0.191148	-0.033871	0.259711
6	AG142	0.747508	0.412663	3.783237	-0.036563	0.085447	0.259711
7	AG142	0.725267	0.482945	3.783237	0.029995	0.073181	0.259711
8	AG142	0.705236	0.315691	3.783237	0.189269	0.055070	0.259711
9	AG142	0.743854	0.198984	3.783237	0.092819	0.063124	0.259711
10	AG142	0.742784	0.468866	3.783237	0.108697	0.017273	0.259711
1	GD14	0.615360	-0.118613	3.783237	0.245804	-0.037320	0.259711
2	GD14	0.643087	-0.226247	3.783237	0.055485	-0.111653	0.259711
3	GD14	0.597876	0.037909	3.783237	0.037277	-0.162950	0.259711
4	GD14	0.601526	-0.265260	3.783237	0.052629	-0.154921	0.259711
5	GD14	0.609396	-0.058753	3.783237	0.325766	-0.074402	0.259711
6	GD14	0.611360	0.078429	3.783237	0.062394	-0.120378	0.259711
7	GD14	0.630070	-0.226108	3.783237	0.165950	-0.098458	0.259711
8	GD14	0.660733	-0.024364	3.783237	0.345449	-0.015237	0.259711
9	GD14	0.621929	-0.041535	3.783237	0.271023	-0.098258	0.259711
10	GD14	0.637377	-0.140713	3.783237	-0.027431	-0.174205	0.259711
1	GD15	0.586253	0.077862	3.783237	-0.064928	0.032518	0.259711
2	GD15	0.573222	0.251556	3.783237	-0.122450	0.010122	0.259711
3	GD15	0.590751	-0.037489	3.783237	-0.101664	0.043890	0.259711
4	GD15	0.630854	-0.095211	3.783237	0.057215	0.005036	0.259711
5	GD15	0.596978	-0.357080	3.783237	0.134564	0.035293	0.259711
6	GD15	0.600719	-0.386357	3.783237	0.003265	0.005952	0.259711
7	GD15	0.625508	-0.077663	3.783237	-0.054203	-0.071495	0.259711
8	GD15	0.599835	-0.299021	3.783237	0.110839	-0.045436	0.259711
9	GD15	0.582739	-0.432797	3.783237	-0.057026	-0.081153	0.259711
10	GD15	0.592109	-0.019680	3.783237	-0.165574	0.014333	0.259711
1	GD16	0.354544	0.341593	3.783237	-0.144661	0.102307	0.259711
2	GD16	0.374755	0.130102	3.783237	-0.245735	-0.051592	0.259711
3	GD16	0.420343	-0.361199	3.783237	-0.031529	-0.001046	0.259711
4	GD16	0.410930	-0.178339	3.783237	-0.065153	0.076320	0.259711
5	GD16	0.418318	0.065719	3.783237	-0.066208	0.080194	0.259711
6	GD16	0.367073	-0.274069	3.783237	0.190619	0.039533	0.259711
7	GD16	0.397543	0.019805	3.783237	-0.150442	0.140833	0.259711
8	GD16	0.367400	-0.234365	3.783237	-0.011449	0.009955	0.259711
9	GD16	0.373832	-0.018347	3.783237	-0.205462	0.014868	0.259711
10	GD16	0.376636	0.052914	3.783237	0.038598	0.086790	0.259711
