rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.013519	-0.255688	0.000000	-0.053767	0.044727	0.010080
2	AG111	0.049838	-0.448128	0.000000	-0.315213	0.020040	0.010305
3	AG111	-0.044044	-0.296131	0.000000	-0.016006	0.028389	0.006211
4	AG111	-0.023553	-0.156313	0.000000	-0.115206	0.061023	0.055473
5	AG111	-0.008536	-0.554095	0.000000	0.179433	0.033749	0.056214
6	AG111	-0.030150	-0.334738	0.000000	0.106124	0.080819	-0.068951
7	AG111	-0.007776	-0.734667	0.000000	-0.009686	0.018260	0.009400
8	AG111	-0.017498	-0.629908	0.000000	-0.187469	-0.016857	-0.008885
9	AG111	-0.055409	-0.417803	0.000000	0.143305	0.031474	0.037681
10	AG111	0.003321	-0.635995	0.000000	-0.063965	0.003775	-0.066385
1	AG112	0.127183	-0.159110	0.000000	0.161988	-0.023058	0.019967
2	AG112	0.096601	0.239503	0.000000	0.038070	0.010237	0.053206
3	AG112	0.120518	-0.001053	0.000000	0.141657	-0.038433	-0.048639
4	AG112	0.077586	0.280665	0.000000	0.155958	0.009846	-0.022942
5	AG112	0.129084	0.063883	0.000000	0.074942	-0.016055	0.069874
6	AG112	0.162927	-0.170361	0.000000	0.068174	-0.017244	0.080834
7	AG112	0.173583	-0.216852	0.000000	0.138401	-0.033936	-0.008601
8	AG112	0.147095	-0.157072	0.000000	0.430594	0.063171	-0.039574
9	AG112	0.170850	0.204380	0.000000	0.120023	0.044308	0.031982
10	AG112	0.069852	-0.014256	0.000000	0.236395	0.013470	-0.062161
1	AG139	-0.027927	-0.130487	0.000000	-0.104597	-0.071400	0.017054
2	AG139	-0.113595	0.093234	0.000000	-0.059979	-0.082976	-0.040096
3	AG139	-0.041179	0.258384	0.000000	-0.185446	0.026556	-0.012304
4	AG139	-0.009257	-0.146590	0.000000	-0.028768	0.011926	0.015514
5	AG139	-0.021129	0.288554	0.000000	-0.056742	0.085812	0.014247
6	AG139	-0.020262	0.032580	0.000000	-0.024795	0.094066	-0.037261
7	AG139	-0.046208	-0.108227	0.000000	0.018358	0.061620	0.030910
8	AG139	-0.039982	0.042749	0.000000	0.324853	0.075989	-0.053932
9	AG139	-0.055036	-0.147392	0.000000	-0.164144	-0.114008	0.009358
10	AG139	-0.083858	0.104080	0.000000	-0.096566	-0.041241	-0.028802
1	AG142	0.127175	0.251432	0.000000	-0.074494	-0.039297	-0.047063
2	AG142	0.117639	0.262975	0.000000	0.026119	0.049376	0.002138
3	AG142	0.104436	0.508342	0.000000	0.093597	0.069254	0.010278
4	AG142	0.149583	0.194461	0.000000	0.142707	-0.023493	-0.026746
5	AG142	0.162542	0.423263	0.000000	-0.094936	-0.061200	-0.113763
6	AG142	0.129459	0.401068	0.000000	0.058807	0.072037	-0.026703
7	AG142	0.087021	0.141259	0.000000	0.048273	0.028967	0.017891
8	AG142	0.133554	0.546719	0.000000	-0.004583	0.017806	0.031769
9	AG142	0.145509	0.479740	0.000000	-0.189719	-0.012799	-0.005655
10	AG142	0.221384	0.227240	0.000000	-0.034058	0.105214	0.021138
1	GD14	0.000139	-0.137432	0.000000	0.069791	-0.112679	-0.017828
2	GD14	0.007911	-0.128818	0.000000	0.174754	-0.092431	0.054823
3	GD14	-0.000731	-0.415899	0.000000	0.221365	-0.089833	0.111784
4	GD14	-0.031884	0.544690	0.000000	0.112975	-0.086165	-0.014643
5	GD14	-0.013561	-0.267486	0.000000	0.162320	-0.097681	0.031078
6	GD14	0.012530	-0.156252	0.000000	0.253895	-0.083804	-0.012994
7	GD14	0.027097	0.062864	0.000000	0.120713	-0.096351	-0.023379
8	GD14	0.009579	-0.026354	0.000000	0.092954	-0.091781	0.088924
9	GD14	-0.041628	0.083558	0.000000	0.051238	-0.132039	-0.007349
10	GD14	0.021452	-0.007540	0.000000	0.223112	-0.036870	0.011151
1	GD15	-0.004891	-0.003857	0.000000	-0.138802	-0.003337	-0.028685
2	GD15	-0.007204	-0.060526	0.000000	-0.010581	0.041405	0.003808
3	GD15	-0.042150	0.176517	0.000000	-0.170865	0.002767	-0.046850
4	GD15	0.004729	0.234539	0.000000	0.070892	0.009612	-0.067857
5	GD15	-0.015303	-0.188742	0.000000	-0.046959	-0.019188	-0.013813
6	GD15	0.001314	-0.064226	0.000000	-0.064612	0.060293	-0.055277
7	GD15	0.014746	0.058676	0.000000	0.147893	0.021807	-0.082508
8	GD15	-0.014279	-0.019910	0.000000	-0.187816	0.009768	-0.019005
9	GD15	-0.011830	-0.110307	0.000000	-0.005954	0.095660	0.016778
10	GD15	-0.036716	0.023612	0.000000	0.116762	0.036940	0.040562
1	GD16	-0.208071	-0.050166	0.000000	0.107180	0.078759	0.105208
2	GD16	-0.240028	-0.037377	0.000000	-0.030759	0.132566	0.139886
3	GD16	-0.225990	-0.126702	0.000000	-0.197660	-0.000958	-0.075817
4	GD16	-0.235260	-0.276360	0.000000	0.203340	0.033909	0.016570
5	GD16	-0.223508	0.236823	0.000000	-0.278970	0.122149	0.032315
6	GD16	-0.272840	0.002797	0.000000	-0.113487	0.057954	0.041720
7	GD16	-0.193820	0.205812	0.000000	-0.374849	0.036439	-0.026975
8	GD16	-0.219107	-0.039033	0.000000	0.015166	0.099226	-0.027878
9	GD16	-0.226247	0.081121	0.000000	0.028889	0.047495	-0.057575
10	GD16	-0.145491	-0.206002	0.000000	-0.046714	0.012410	-0.114810
