rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.022361	-0.209364	0.000000	0.000000	0.147219	0.000000	-0.000863	0.021732
2	AG111	-0.004280	-0.261373	0.000000	0.000000	-0.005704	0.000000	0.023638	-0.015478
3	AG111	-0.025433	0.034336	0.000000	0.000000	0.073293	0.000000	0.039543	0.004607
4	AG111	0.024198	-0.361859	0.000000	0.000000	0.046454	0.000000	0.005920	-0.005854
5	AG111	0.028956	-0.217057	0.000000	0.000000	0.039189	0.000000	-0.030966	-0.008936
6	AG111	0.009352	-0.475269	0.000000	0.000000	0.060767	0.000000	-0.007489	0.003849
7	AG111	-0.003817	-0.218968	0.000000	0.000000	0.121096	0.000000	-0.023913	-0.022205
8	AG111	0.002803	-0.372133	0.000000	0.000000	0.057335	0.000000	-0.011446	0.008136
9	AG111	-0.005731	-0.466054	0.000000	0.000000	-0.003825	0.000000	0.040452	0.007273
10	AG111	-0.027097	-0.354603	0.000000	0.000000	0.008823	0.000000	-0.027024	-0.003291
1	AG112	0.177401	-0.101689	0.000000	0.000000	-0.035656	0.000000	-0.002271	0.002974
2	AG112	0.142590	0.351557	0.000000	0.000000	-0.068054	0.000000	0.025231	0.004261
3	AG112	0.112650	-0.219070	0.000000	0.000000	-0.074386	0.000000	0.040669	0.014651
4	AG112	0.105446	0.225157	0.000000	0.000000	-0.088593	0.000000	0.010720	-0.008982
5	AG112	0.138374	-0.102303	0.000000	0.000000	-0.026514	0.000000	0.060599	0.015617
6	AG112	0.168478	0.163145	0.000000	0.000000	0.016864	0.000000	0.004250	-0.001222
7	AG112	0.098267	0.214902	0.000000	0.000000	-0.069777	0.000000	0.029619	-0.023242
8	AG112	0.128899	0.051922	0.000000	0.000000	-0.068756	0.000000	-0.004889	-0.011393
9	AG112	0.129324	-0.047422	0.000000	0.000000	-0.052104	0.000000	0.025976	0.026792
10	AG112	0.140551	0.208825	0.000000	0.000000	-0.031984	0.000000	0.011248	-0.003948
1	AG139	-0.047790	0.100806	0.000000	0.000000	-0.027691	0.000000	-0.024869	0.009236
2	AG139	-0.048202	0.197587	0.000000	0.000000	0.027988	0.000000	0.027329	0.004517
3	AG139	-0.079888	0.077833	0.000000	0.000000	0.004211	0.000000	0.007292	0.015397
4	AG139	-0.029541	-0.096301	0.000000	0.000000	-0.022649	0.000000	-0.014440	0.008451
5	AG139	-0.038399	0.108428	0.000000	0.000000	0.002493	0.000000	0.004529	0.002024
6	AG139	-0.007100	-0.086850	0.000000	0.000000	0.012300	0.000000	-0.022407	0.002154
7	AG139	-0.039424	0.044068	0.000000	0.000000	0.040817	0.000000	0.001224	0.012228
8	AG139	-0.005682	-0.026279	0.000000	0.000000	0.062611	0.000000	-0.002847	-0.019647
9	AG139	-0.026716	0.098692	0.000000	0.000000	-0.062843	0.000000	0.014545	0.003006
10	AG139	-0.080182	-0.008744	0.000000	0.000000	-0.050351	0.000000	0.010291	0.009255
1	AG142	0.132450	0.561470	0.000000	0.000000	0.026674	0.000000	-0.054381	0.005316
2	AG142	0.137522	0.783986	0.000000	0.000000	0.020923	0.000000	-0.011298	-0.020658
3	AG142	0.148558	0.300747	0.000000	0.000000	-0.014850	0.000000	-0.006612	0.005926
4	AG142	0.149239	0.310093	0.000000	0.000000	0.000820	0.000000	0.002408	0.009882
5	AG142	0.121824	0.150510	0.000000	0.000000	0.020263	0.000000	0.018534	-0.018094
6	AG142	0.141541	0.336647	0.000000	0.000000	0.023123	0.000000	-0.006864	0.031145
7	AG142	0.111176	0.361952	0.000000	0.000000	0.059356	0.000000	0.030323	0.001427
8	AG142	0.094876	0.743009	0.000000	0.000000	0.087785	0.000000	-0.004596	0.011207
9	AG142	0.116928	0.421456	0.000000	0.000000	0.023152	0.000000	-0.026964	0.001793
10	AG142	0.121882	0.094522	0.000000	0.000000	-0.102529	0.000000	0.013215	0.006641
1	GD14	0.016014	-0.083543	0.000000	0.000000	-0.167208	0.000000	-0.020846	-0.006388
2	GD14	-0.004382	0.139787	0.000000	0.000000	-0.164151	0.000000	-0.021867	-0.009538
3	GD14	-0.038898	-0.157916	0.000000	0.000000	-0.130337	0.000000	0.003395	0.014455
4	GD14	-0.011870	0.006069	0.000000	0.000000	-0.155068	0.000000	0.001642	0.007927
5	GD14	0.004900	-0.252942	0.000000	0.000000	-0.207010	0.000000	0.021115	-0.030585
6	GD14	0.049815	0.074226	0.000000	0.000000	-0.102803	0.000000	-0.012455	0.003224
7	GD14	0.004742	0.092669	0.000000	0.000000	-0.163269	0.000000	-0.012595	0.018137
8	GD14	0.078111	0.211333	0.000000	0.000000	-0.137080	0.000000	-0.037838	0.000302
9	GD14	0.012598	-0.024125	0.000000	0.000000	-0.201439	0.000000	0.006149	-0.002778
10	GD14	0.027170	0.111362	0.000000	0.000000	-0.146985	0.000000	-0.023601	-0.015126
1	GD15	-0.000837	-0.080607	0.000000	0.000000	0.003956	0.000000	-0.022021	-0.015413
2	GD15	-0.000108	-0.146550	0.000000	0.000000	0.073984	0.000000	0.005363	-0.009646
3	GD15	0.005019	0.227833	0.000000	0.000000	0.143977	0.000000	0.009453	0.013256
4	GD15	-0.036723	0.382431	0.000000	0.000000	0.027268	0.000000	0.017403	0.011895
5	GD15	-0.051366	-0.094529	0.000000	0.000000	0.046085	0.000000	0.012472	-0.006717
6	GD15	0.020160	0.318282	0.000000	0.000000	0.197466	0.000000	-0.022490	0.007072
7	GD15	-0.003379	0.000770	0.000000	0.000000	-0.019851	0.000000	-0.018293	-0.007350
8	GD15	0.024973	-0.105518	0.000000	0.000000	-0.021988	0.000000	0.030305	-0.021620
9	GD15	0.010714	0.036641	0.000000	0.000000	0.042472	0.000000	-0.021566	-0.008831
10	GD15	0.005167	0.188488	0.000000	0.000000	0.117126	0.000000	0.044595	0.007973
1	GD16	-0.246727	-0.057953	0.000000	0.000000	0.152311	0.000000	0.006870	-0.014394
2	GD16	-0.272266	0.182384	0.000000	0.000000	0.138695	0.000000	-0.041399	0.026475
3	GD16	-0.236791	0.057225	0.000000	0.000000	0.082063	0.000000	0.027332	-0.005385
4	GD16	-0.225949	-0.035723	0.000000	0.000000	0.025867	0.000000	0.042894	-0.004371
5	GD16	-0.285238	-0.342505	0.000000	0.000000	-0.061704	0.000000	0.038518	0.001733
