rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.596731	0.003233	3.017871	0.000000	-0.114008	-0.178627	23459.416478	24874.758331
2	AG111	0.576438	-0.177709	3.017871	0.000000	-0.169283	-0.178627	24143.565360	24678.761923
3	AG111	0.657085	-0.237699	3.017871	0.000000	-0.140970	-0.178627	22910.254529	25324.842101
4	AG111	0.648614	-0.444033	3.017871	0.000000	-0.114429	-0.178627	23544.850871	25782.509011
5	AG111	0.656702	-0.377306	3.017871	0.000000	-0.162769	-0.178627	23914.951824	25816.676565
6	AG111	0.584839	-0.446455	3.017871	0.000000	-0.237738	-0.178627	23961.025721	25349.399957
7	AG111	0.579478	-0.340673	3.017871	0.000000	-0.147571	-0.178627	23740.515086	24801.552106
8	AG111	0.575882	-0.202065	3.017871	0.000000	-0.194758	-0.178627	23604.146439	24154.960172
9	AG111	0.629539	-0.141298	3.017871	0.000000	-0.155102	-0.178627	23377.750368	25411.938965
10	AG111	0.554663	0.037146	3.017871	0.000000	-0.141105	-0.178627	24042.983844	24543.874079
1	AG112	0.772694	0.273714	3.017871	0.000000	-0.197013	-0.178627	23983.456903	25929.264331
2	AG112	0.766572	0.084945	3.017871	0.000000	-0.246424	-0.178627	23719.190704	25513.588324
3	AG112	0.798883	-0.017679	3.017871	0.000000	-0.267572	-0.178627	23916.368897	25279.940004
4	AG112	0.781456	-0.000151	3.017871	0.000000	-0.239061	-0.178627	24009.355443	24477.635476
5	AG112	0.780862	0.466281	3.017871	0.000000	-0.188902	-0.178627	23643.838667	24920.470754
6	AG112	0.725278	0.325543	3.017871	0.000000	-0.212577	-0.178627	24002.311049	25071.952093
7	AG112	0.771280	0.275387	3.017871	0.000000	-0.172135	-0.178627	23406.603444	26697.959227
8	AG112	0.742521	0.166699	3.017871	0.000000	-0.211871	-0.178627	23714.559683	25470.351774
9	AG112	0.797227	0.272939	3.017871	0.000000	-0.213364	-0.178627	24153.388273	25761.501215
10	AG112	0.833382	0.339319	3.017871	0.000000	-0.247583	-0.178627	24448.889460	25076.933087
1	AG139	0.597999	0.210977	3.017871	0.000000	-0.120065	-0.178627	24331.754414	25253.837811
2	AG139	0.591009	-0.145791	3.017871	0.000000	-0.240388	-0.178627	24169.415960	24705.472878
3	AG139	0.595878	0.086094	3.017871	0.000000	-0.127652	-0.178627	23837.745130	24223.846395
4	AG139	0.619189	0.284569	3.017871	0.000000	-0.120940	-0.178627	23548.453627	24752.993257
5	AG139	0.563585	0.302190	3.017871	0.000000	-0.163622	-0.178627	23695.696671	24689.287094
6	AG139	0.574155	0.067838	3.017871	0.000000	-0.198694	-0.178627	23397.147293	25933.003183
7	AG139	0.594207	-0.090181	3.017871	0.000000	-0.196140	-0.178627	23397.809942	25160.199779
8	AG139	0.627576	0.311408	3.017871	0.000000	-0.113447	-0.178627	23961.172542	25503.119667
9	AG139	0.598828	-0.014701	3.017871	0.000000	-0.109151	-0.178627	23403.950646	24867.183708
10	AG139	0.607870	0.495722	3.017871	0.000000	-0.156465	-0.178627	23518.995817	24829.632057
1	AG142	0.730439	0.244155	3.017871	0.000000	-0.174041	-0.178627	23372.594667	25416.176051
2	AG142	0.752498	0.683301	3.017871	0.000000	-0.158184	-0.178627	23962.680149	26271.713269
3	AG142	0.802487	0.661743	3.017871	0.000000	-0.158294	-0.178627	23485.995204	24926.737191
4	AG142	0.743697	0.415541	3.017871	0.000000	-0.147110	-0.178627	23420.722409	24785.674325
5	AG142	0.819364	0.535676	3.017871	0.000000	-0.153203	-0.178627	23044.605378	25460.009403
6	AG142	0.761641	0.634916	3.017871	0.000000	-0.174402	-0.178627	24240.881381	25399.308738
7	AG142	0.746692	0.354159	3.017871	0.000000	-0.213742	-0.178627	23597.763608	26350.891861
8	AG142	0.762992	0.739062	3.017871	0.000000	-0.195632	-0.178627	23912.579405	25470.798865
9	AG142	0.718721	0.498605	3.017871	0.000000	-0.136666	-0.178627	24046.161454	26194.666444
10	AG142	0.774873	0.502247	3.017871	0.000000	-0.158984	-0.178627	24211.603382	24991.851155
1	GD14	0.637556	-0.174289	3.017871	0.000000	-0.372945	-0.178627	24089.884357	24735.176537
2	GD14	0.688649	0.102629	3.017871	0.000000	-0.264935	-0.178627	23072.863965	24664.268912
3	GD14	0.674277	-0.080788	3.017871	0.000000	-0.287299	-0.178627	23704.573785	24720.857717
4	GD14	0.669650	0.048060	3.017871	0.000000	-0.280889	-0.178627	23910.886874	25196.405699
5	GD14	0.628866	0.118800	3.017871	0.000000	-0.287690	-0.178627	23785.007063	24625.199243
6	GD14	0.640260	-0.136874	3.017871	0.000000	-0.336970	-0.178627	23364.621713	23686.872682
7	GD14	0.659624	-0.051988	3.017871	0.000000	-0.293207	-0.178627	23533.060199	24315.264554
8	GD14	0.644745	0.112659	3.017871	0.000000	-0.380615	-0.178627	24312.368092	23375.892447
9	GD14	0.655158	0.052386	3.017871	0.000000	-0.265104	-0.178627	24102.918817	25668.853554
10	GD14	0.659160	0.231384	3.017871	0.000000	-0.313634	-0.178627	23339.558010	23705.575786
1	GD15	0.675443	-0.113017	3.017871	0.000000	-0.155371	-0.178627	23457.637606	24667.865276
2	GD15	0.595199	-0.155749	3.017871	0.000000	-0.216463	-0.178627	24097.193758	25168.896616
3	GD15	0.607210	0.204416	3.017871	0.000000	-0.092574	-0.178627	24554.685012	26153.892430
4	GD15	0.617768	-0.139783	3.017871	0.000000	-0.146815	-0.178627	23405.755807	25375.896354
5	GD15	0.604693	-0.112655	3.017871	0.000000	-0.122695	-0.178627	24311.808964	24791.895065
6	GD15	0.635872	-0.152518	3.017871	0.000000	-0.171635	-0.178627	23708.731483	24719.111081
7	GD15	0.644835	0.372339	3.017871	0.000000	-0.138575	-0.178627	24197.828230	24071.866440
8	GD15	0.625634	-0.097899	3.017871	0.000000	-0.151129	-0.178627	23589.731521	24540.503182
9	GD15	0.651142	-0.188872	3.017871	0.000000	-0.160186	-0.178627	23776.363437	26181.642299
10	GD15	0.663405	0.137942	3.017871	0.000000	-0.130993	-0.178627	24198.435389	24903.829354
1	GD16	0.358314	0.064115	3.017871	0.000000	-0.092376	-0.178627	23582.248995	25975.371045
2	GD16	0.414652	-0.019769	3.017871	0.000000	-0.174947	-0.178627	23467.869533	24624.497141
3	GD16	0.419039	0.252084	3.017871	0.000000	-0.113200	-0.178627	23900.185564	26183.017485
4	GD16	0.408450	0.197463	3.017871	0.000000	-0.050967	-0.178627	23739.607235	24776.744879
5	GD16	0.429246	0.104875	3.017871	0.000000	-0.136946	-0.178627	23837.192331	24824.981587
6	GD16	0.435748	0.354238	3.017871	0.000000	0.018051	-0.178627	23166.423411	26827.124799
7	GD16	0.407272	0.255868	3.017871	0.000000	-0.060108	-0.178627	24251.908903	24927.162982
8	GD16	0.415838	-0.002844	3.017871	0.000000	-0.103697	-0.178627	23339.313137	24976.513200
9	GD16	0.389124	-0.136919	3.017871	0.000000	-0.186081	-0.178627	23417.035596	23807.989467
10	GD16	0.393882	0.020849	3.017871	0.000000	-0.195056	-0.178627	24023.507434	24273.714650
