rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.060272	-0.236577	0.000000	0.000000	0.008615	0.000000
2	AG111	-0.043707	0.014496	0.000000	0.000000	0.008026	0.000000
3	AG111	-0.035315	-0.323519	0.000000	0.000000	-0.050352	0.000000
4	AG111	-0.026707	-0.230976	0.000000	0.000000	0.080257	0.000000
5	AG111	-0.017460	-0.021336	0.000000	0.000000	0.077628	0.000000
6	AG111	0.014511	-0.160210	0.000000	0.000000	0.224876	0.000000
7	AG111	-0.063279	-0.314375	0.000000	0.000000	-0.039263	0.000000
8	AG111	-0.010746	-0.262206	0.000000	0.000000	0.120763	0.000000
9	AG111	-0.034908	-0.380372	0.000000	0.000000	0.008086	0.000000
10	AG111	-0.046692	-0.122447	0.000000	0.000000	0.025022	0.000000
1	AG112	0.146507	0.001694	0.000000	0.000000	-0.044059	0.000000
2	AG112	0.178848	-0.220970	0.000000	0.000000	-0.109033	0.000000
3	AG112	0.128664	0.173465	0.000000	0.000000	-0.063437	0.000000
4	AG112	0.101650	0.236954	0.000000	0.000000	-0.146665	0.000000
5	AG112	0.179790	0.273520	0.000000	0.000000	0.016311	0.000000
6	AG112	0.137768	-0.095625	0.000000	0.000000	-0.040364	0.000000
7	AG112	0.132357	0.241731	0.000000	0.000000	-0.017319	0.000000
8	AG112	0.112939	-0.126804	0.000000	0.000000	-0.002290	0.000000
9	AG112	0.074245	0.231843	0.000000	0.000000	-0.106064	0.000000
10	AG112	0.149681	0.033121	0.000000	0.000000	-0.064625	0.000000
1	AG139	-0.001104	-0.059761	0.000000	0.000000	0.035461	0.000000
2	AG139	-0.079320	0.114223	0.000000	0.000000	-0.054599	0.000000
3	AG139	-0.062406	0.159629	0.000000	0.000000	0.060869	0.000000
4	AG139	-0.061309	-0.073215	0.000000	0.000000	-0.015885	0.000000
5	AG139	-0.036348	0.222251	0.000000	0.000000	0.047848	0.000000
6	AG139	-0.039926	0.442679	0.000000	0.000000	0.085471	0.000000
7	AG139	-0.063178	0.023221	0.000000	0.000000	-0.011332	0.000000
8	AG139	-0.021674	0.017230	0.000000	0.000000	-0.007824	0.000000
9	AG139	-0.011016	-0.254479	0.000000	0.000000	-0.037147	0.000000
10	AG139	-0.058537	-0.138269	0.000000	0.000000	0.020004	0.000000
1	AG142	0.124041	0.131713	0.000000	0.000000	-0.001083	0.000000
2	AG142	0.139033	0.390412	0.000000	0.000000	-0.010895	0.000000
3	AG142	0.123872	0.388038	0.000000	0.000000	0.031615	0.000000
4	AG142	0.115888	0.165462	0.000000	0.000000	-0.072924	0.000000
5	AG142	0.165371	0.183029	0.000000	0.000000	-0.034978	0.000000
6	AG142	0.178934	0.133105	0.000000	0.000000	0.032988	0.000000
7	AG142	0.089802	0.161821	0.000000	0.000000	0.011143	0.000000
8	AG142	0.145642	0.233019	0.000000	0.000000	0.017301	0.000000
9	AG142	0.142229	0.191572	0.000000	0.000000	0.003391	0.000000
10	AG142	0.124669	0.352500	0.000000	0.000000	0.010462	0.000000
1	GD14	-0.022035	-0.130291	0.000000	0.000000	-0.196544	0.000000
2	GD14	0.104108	-0.158930	0.000000	0.000000	-0.112308	0.000000
3	GD14	0.023017	-0.148687	0.000000	0.000000	-0.096115	0.000000
4	GD14	-0.010476	-0.086663	0.000000	0.000000	-0.138817	0.000000
5	GD14	-0.029002	0.196650	0.000000	0.000000	-0.131315	0.000000
6	GD14	-0.011325	0.089899	0.000000	0.000000	-0.107779	0.000000
7	GD14	0.001361	0.099259	0.000000	0.000000	-0.081056	0.000000
8	GD14	-0.020935	0.269038	0.000000	0.000000	-0.044930	0.000000
9	GD14	0.113146	-0.173539	0.000000	0.000000	-0.102806	0.000000
10	GD14	0.061093	-0.142088	0.000000	0.000000	-0.143305	0.000000
1	GD15	-0.017495	0.123415	0.000000	0.000000	0.023220	0.000000
2	GD15	-0.015135	0.281695	0.000000	0.000000	0.117117	0.000000
3	GD15	0.014823	-0.057179	0.000000	0.000000	0.132766	0.000000
4	GD15	0.044803	-0.214237	0.000000	0.000000	-0.023420	0.000000
5	GD15	-0.015518	-0.034185	0.000000	0.000000	0.075575	0.000000
6	GD15	-0.009605	-0.042003	0.000000	0.000000	0.091467	0.000000
7	GD15	-0.071657	-0.019322	0.000000	0.000000	0.035744	0.000000
8	GD15	-0.001455	0.192932	0.000000	0.000000	0.147442	0.000000
9	GD15	-0.021132	0.050494	0.000000	0.000000	0.042032	0.000000
10	GD15	-0.032452	-0.270748	0.000000	0.000000	-0.060304	0.000000
1	GD16	-0.229548	0.169646	0.000000	0.000000	0.114163	0.000000
2	GD16	-0.261779	0.088628	0.000000	0.000000	0.107230	0.000000
3	GD16	-0.190544	0.146044	0.000000	0.000000	0.055810	0.000000
4	GD16	-0.268398	0.049418	0.000000	0.000000	-0.025032	0.000000
5	GD16	-0.205912	0.047274	0.000000	0.000000	0.115414	0.000000
6	GD16	-0.241543	-0.058317	0.000000	0.000000	0.083641	0.000000
7	GD16	-0.182854	-0.233137	0.000000	0.000000	-0.008514	0.000000
8	GD16	-0.240869	-0.304105	0.000000	0.000000	0.015539	0.000000
9	GD16	-0.218612	-0.235303	0.000000	0.000000	-0.052560	0.000000
10	GD16	-0.193891	-0.082478	0.000000	0.000000	0.014204	0.000000
