rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.014799	-0.045814	0.000000	0.372682	-0.057504	0.000000
2	AG111	-0.055991	-0.037292	0.000000	0.513194	0.287016	0.000000
3	AG111	0.008719	0.215343	0.000000	0.798125	0.492015	0.000000
4	AG111	-0.047453	0.005282	0.000000	0.557845	0.324721	0.000000
5	AG111	-0.034080	0.046430	0.000000	0.526471	0.196012	0.000000
6	AG111	-0.078058	-0.091897	0.000000	0.415098	-0.141754	0.000000
7	AG111	0.050171	-0.295244	0.000000	0.445220	-0.013894	0.000000
8	AG111	-0.052351	0.259725	0.000000	0.354217	-0.167003	0.000000
9	AG111	-0.056369	-0.007186	0.000000	1.132161	0.827559	0.000000
10	AG111	0.023489	-0.171294	0.000000	0.512452	0.268511	0.000000
1	AG112	0.138742	-0.075913	0.000000	1.282904	0.773653	0.000000
2	AG112	0.130751	0.083215	0.000000	1.193287	0.743931	0.000000
3	AG112	0.179567	-0.027269	0.000000	1.371240	0.858896	0.000000
4	AG112	0.124889	-0.154150	0.000000	1.984293	1.251845	0.000000
5	AG112	0.138671	-0.478732	0.000000	1.478243	0.983892	0.000000
6	AG112	0.120328	-0.439325	0.000000	1.566104	1.028667	0.000000
7	AG112	0.181522	0.014378	0.000000	1.089461	0.638476	0.000000
8	AG112	0.138900	-0.326068	0.000000	1.616481	1.066225	0.000000
9	AG112	0.165791	0.084718	0.000000	1.335502	0.898889	0.000000
10	AG112	0.138473	-0.153441	0.000000	1.500679	1.027670	0.000000
1	AG139	-0.044326	0.035106	0.000000	0.968554	0.684123	0.000000
2	AG139	-0.058592	-0.008951	0.000000	1.370891	1.002154	0.000000
3	AG139	-0.028473	0.008463	0.000000	1.650055	1.176353	0.000000
4	AG139	-0.053208	0.084723	0.000000	0.967228	0.569409	0.000000
5	AG139	-0.035017	-0.077884	0.000000	0.969917	0.718636	0.000000
6	AG139	-0.038681	0.214029	0.000000	1.027057	0.825957	0.000000
7	AG139	-0.060868	-0.424988	0.000000	1.062831	0.787575	0.000000
8	AG139	-0.031192	-0.032060	0.000000	1.168633	0.912408	0.000000
9	AG139	-0.025627	-0.337159	0.000000	1.786163	1.280275	0.000000
10	AG139	-0.007316	0.153197	0.000000	1.025188	0.777560	0.000000
1	AG142	0.084119	0.226488	0.000000	3.027753	1.700012	0.000000
2	AG142	0.121746	-0.137900	0.000000	1.318272	0.871262	0.000000
3	AG142	0.081228	0.519920	0.000000	1.462975	0.978283	0.000000
4	AG142	0.184164	0.056379	0.000000	1.666877	1.134402	0.000000
5	AG142	0.159111	0.454940	0.000000	1.172204	0.819096	0.000000
6	AG142	0.094104	0.052022	0.000000	2.843930	1.627693	0.000000
7	AG142	0.120041	0.038880	0.000000	1.405587	0.979697	0.000000
8	AG142	0.149771	-0.057061	0.000000	1.332284	0.961973	0.000000
9	AG142	0.155093	0.151365	0.000000	1.241069	0.855339	0.000000
10	AG142	0.095031	0.002935	0.000000	2.800279	1.621077	0.000000
1	GD14	0.028583	0.041400	0.000000	1.419956	0.915716	0.000000
2	GD14	0.022038	-0.072199	0.000000	1.484456	0.847439	0.000000
3	GD14	-0.029737	-0.346080	0.000000	1.438557	0.875752	0.000000
4	GD14	-0.059538	0.131268	0.000000	1.004489	0.483882	0.000000
5	GD14	0.022476	-0.267884	0.000000	1.799893	1.188993	0.000000
6	GD14	-0.022756	-0.077362	0.000000	2.019423	1.296168	0.000000
7	GD14	0.002435	-0.023201	0.000000	1.449477	0.914827	0.000000
8	GD14	0.068222	0.072021	0.000000	1.460939	0.924461	0.000000
9	GD14	0.024221	-0.114514	0.000000	1.743646	1.131350	0.000000
10	GD14	-0.026287	-0.214616	0.000000	1.862535	1.146770	0.000000
1	GD15	-0.034879	-0.094844	0.000000	1.075373	0.775503	0.000000
2	GD15	-0.018210	-0.325134	0.000000	1.017410	0.756743	0.000000
3	GD15	0.028338	0.029654	0.000000	1.074540	0.836394	0.000000
4	GD15	-0.017000	-0.323754	0.000000	1.136084	0.863338	0.000000
5	GD15	-0.004050	0.045828	0.000000	0.708384	0.508712	0.000000
6	GD15	-0.002863	-0.199511	0.000000	1.472049	1.136900	0.000000
7	GD15	-0.002983	-0.083231	0.000000	1.196447	0.908985	0.000000
8	GD15	0.013318	0.055521	0.000000	0.805344	0.619734	0.000000
9	GD15	-0.042267	-0.185212	0.000000	1.402958	1.044019	0.000000
10	GD15	-0.013083	0.089609	0.000000	0.816570	0.647472	0.000000
1	GD16	-0.230826	-0.506459	0.000000	1.558830	1.186096	0.000000
2	GD16	-0.232890	0.117574	0.000000	0.576626	0.386918	0.000000
3	GD16	-0.195436	-0.029046	0.000000	0.970896	0.816827	0.000000
4	GD16	-0.184034	0.432461	0.000000	0.761138	0.603503	0.000000
5	GD16	-0.217600	-0.284336	0.000000	1.099203	0.913971	0.000000
6	GD16	-0.221391	-0.065916	0.000000	0.903413	0.781615	0.000000
7	GD16	-0.273866	0.084659	0.000000	0.585416	0.412396	0.000000
8	GD16	-0.200264	0.125765	0.000000	0.794207	0.712206	0.000000
9	GD16	-0.189667	-0.178313	0.000000	1.203041	1.010205	0.000000
10	GD16	-0.249953	-0.176877	0.000000	1.047430	0.808411	0.000000
