rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.551322	-0.379309	3.243467	0.000000	0.006605	0.259177
2	AG111	0.617445	-0.130390	3.243467	0.000000	-0.020989	0.241595
3	AG111	0.613643	-0.406362	3.243467	0.000000	0.168887	0.269829
4	AG111	0.629087	-0.399788	3.243467	0.000000	0.069365	0.273197
5	AG111	0.589591	-0.615837	3.243467	0.000000	-0.073498	0.257959
6	AG111	0.573578	-0.514820	3.243467	0.000000	0.023000	0.240156
7	AG111	0.643464	-0.717719	3.243467	0.000000	0.052246	0.258223
8	AG111	0.600462	-0.308099	3.243467	0.000000	0.062472	0.256048
9	AG111	0.553636	-0.129738	3.243467	0.000000	0.051654	0.249516
10	AG111	0.563192	-0.210605	3.243467	0.000000	0.017587	0.200512
1	AG112	0.713451	0.093673	3.243467	0.000000	-0.092623	0.261881
2	AG112	0.743979	-0.091070	3.243467	0.000000	-0.143979	0.257670
3	AG112	0.773676	-0.092982	3.243467	0.000000	-0.117211	0.247456
4	AG112	0.739329	-0.002330	3.243467	0.000000	-0.131708	0.272868
5	AG112	0.770290	0.059206	3.243467	0.000000	-0.131386	0.251772
6	AG112	0.774141	0.056185	3.243467	0.000000	-0.057602	0.229789
7	AG112	0.800236	0.039602	3.243467	0.000000	0.080715	0.258844
8	AG112	0.775631	0.036955	3.243467	0.000000	-0.108389	0.239742
9	AG112	0.728495	-0.084165	3.243467	0.000000	-0.044210	0.260564
10	AG112	0.744608	-0.073240	3.243467	0.000000	-0.005116	0.246494
1	AG139	0.571138	-0.105953	3.243467	0.000000	-0.016612	0.274997
2	AG139	0.589423	-0.089445	3.243467	0.000000	0.046545	0.268903
3	AG139	0.565047	0.106571	3.243467	0.000000	0.051274	0.214626
4	AG139	0.583569	0.256891	3.243467	0.000000	0.090073	0.250730
5	AG139	0.562084	0.211116	3.243467	0.000000	0.012750	0.309235
6	AG139	0.601975	0.081449	3.243467	0.000000	0.080860	0.240303
7	AG139	0.545927	0.084111	3.243467	0.000000	-0.033470	0.216709
8	AG139	0.556216	-0.159845	3.243467	0.000000	-0.026122	0.240988
9	AG139	0.532777	-0.145691	3.243467	0.000000	-0.074731	0.259279
10	AG139	0.570135	0.108652	3.243467	0.000000	-0.077368	0.252847
1	AG142	0.744973	0.402125	3.243467	0.000000	0.116203	0.289257
2	AG142	0.719724	0.569317	3.243467	0.000000	0.010790	0.237877
3	AG142	0.765341	0.413977	3.243467	0.000000	0.085940	0.263560
4	AG142	0.709903	0.581730	3.243467	0.000000	-0.011717	0.266621
5	AG142	0.739096	0.201438	3.243467	0.000000	-0.107965	0.231102
6	AG142	0.794460	0.289788	3.243467	0.000000	0.012068	0.220721
7	AG142	0.766488	0.423482	3.243467	0.000000	0.055124	0.232671
8	AG142	0.765369	0.158693	3.243467	0.000000	0.086102	0.263657
9	AG142	0.789768	0.185050	3.243467	0.000000	0.040432	0.231721
10	AG142	0.686359	0.343527	3.243467	0.000000	-0.027228	0.295697
1	GD14	0.617208	0.006794	3.243467	0.000000	-0.229240	0.233755
2	GD14	0.646128	-0.087019	3.243467	0.000000	-0.140829	0.263412
3	GD14	0.637937	-0.187522	3.243467	0.000000	-0.191136	0.224863
4	GD14	0.612152	0.074326	3.243467	0.000000	-0.196099	0.262006
5	GD14	0.641335	-0.126666	3.243467	0.000000	-0.165044	0.236589
6	GD14	0.608686	0.207804	3.243467	0.000000	-0.167057	0.241171
7	GD14	0.612678	0.280339	3.243467	0.000000	-0.155212	0.236972
8	GD14	0.599526	-0.075545	3.243467	0.000000	-0.180286	0.232347
9	GD14	0.626204	-0.105715	3.243467	0.000000	-0.156380	0.236875
10	GD14	0.676446	0.036234	3.243467	0.000000	-0.125789	0.230187
1	GD15	0.584983	-0.490602	3.243467	0.000000	-0.046847	0.219308
2	GD15	0.600463	-0.133078	3.243467	0.000000	0.060336	0.292464
3	GD15	0.608757	-0.014052	3.243467	0.000000	0.066875	0.287222
4	GD15	0.581616	0.091122	3.243467	0.000000	0.048167	0.241656
5	GD15	0.607102	-0.136100	3.243467	0.000000	0.052126	0.246920
6	GD15	0.577639	-0.140253	3.243467	0.000000	0.034869	0.301184
7	GD15	0.589822	-0.079206	3.243467	0.000000	0.026343	0.287959
8	GD15	0.603450	0.136732	3.243467	0.000000	0.086512	0.230958
9	GD15	0.636115	-0.447810	3.243467	0.000000	-0.015801	0.284846
10	GD15	0.618204	0.150512	3.243467	0.000000	0.083737	0.286286
1	GD16	0.411693	-0.133140	3.243467	0.000000	0.035534	0.232418
2	GD16	0.352392	0.239074	3.243467	0.000000	-0.006827	0.259843
3	GD16	0.337983	0.395406	3.243467	0.000000	0.035852	0.230735
4	GD16	0.378175	-0.125895	3.243467	0.000000	0.055392	0.255656
5	GD16	0.396841	-0.057618	3.243467	0.000000	0.039959	0.218534
6	GD16	0.382255	-0.036990	3.243467	0.000000	0.071260	0.270707
7	GD16	0.387715	-0.277559	3.243467	0.000000	0.066785	0.263936
8	GD16	0.394928	0.294869	3.243467	0.000000	0.142942	0.191575
9	GD16	0.371466	0.094526	3.243467	0.000000	0.074749	0.291005
10	GD16	0.355650	-0.064317	3.243467	0.000000	0.118837	0.269488
