rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.048080	-0.022870	0.000000	0.000000	0.000000	0.000000
2	AG111	0.020066	0.068159	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.029348	0.048396	0.000000	0.000000	0.000000	0.000000
4	AG111	0.019295	-0.053769	0.000000	0.000000	0.000000	0.000000
5	AG111	-0.034370	-0.061449	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.026073	-0.052440	0.000000	0.000000	0.000000	0.000000
7	AG111	-0.051712	0.034181	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.079570	-0.040490	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.011335	0.019601	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.007244	0.019717	0.000000	0.000000	0.000000	0.000000
1	AG112	0.147141	-0.069083	0.000000	0.000000	0.000000	0.000000
2	AG112	0.095882	0.021408	0.000000	0.000000	0.000000	0.000000
3	AG112	0.152774	0.009097	0.000000	0.000000	0.000000	0.000000
4	AG112	0.138113	0.022694	0.000000	0.000000	0.000000	0.000000
5	AG112	0.092764	0.061678	0.000000	0.000000	0.000000	0.000000
6	AG112	0.165839	0.047508	0.000000	0.000000	0.000000	0.000000
7	AG112	0.191804	-0.003918	0.000000	0.000000	0.000000	0.000000
8	AG112	0.184720	0.040696	0.000000	0.000000	0.000000	0.000000
9	AG112	0.171519	-0.050936	0.000000	0.000000	0.000000	0.000000
10	AG112	0.131969	0.039294	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.050040	-0.098987	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.028867	-0.015384	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.010743	0.017685	0.000000	0.000000	0.000000	0.000000
4	AG139	0.003513	-0.044230	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.063831	0.086280	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.074103	0.033928	0.000000	0.000000	0.000000	0.000000
7	AG139	0.008610	-0.073347	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.067739	-0.064194	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.029090	-0.005623	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.052601	0.059883	0.000000	0.000000	0.000000	0.000000
1	AG142	0.113368	0.031672	0.000000	0.000000	0.000000	0.000000
2	AG142	0.119798	0.070541	0.000000	0.000000	0.000000	0.000000
3	AG142	0.103961	0.034071	0.000000	0.000000	0.000000	0.000000
4	AG142	0.127843	-0.013161	0.000000	0.000000	0.000000	0.000000
5	AG142	0.181750	-0.010766	0.000000	0.000000	0.000000	0.000000
6	AG142	0.153410	0.040315	0.000000	0.000000	0.000000	0.000000
7	AG142	0.146846	-0.037431	0.000000	0.000000	0.000000	0.000000
8	AG142	0.192501	-0.044121	0.000000	0.000000	0.000000	0.000000
9	AG142	0.097479	0.031046	0.000000	0.000000	0.000000	0.000000
10	AG142	0.180250	0.009466	0.000000	0.000000	0.000000	0.000000
1	GD14	0.086204	-0.016907	0.000000	0.000000	0.000000	0.000000
2	GD14	0.040398	0.028659	0.000000	0.000000	0.000000	0.000000
3	GD14	0.087247	0.042845	0.000000	0.000000	0.000000	0.000000
4	GD14	0.062765	0.050481	0.000000	0.000000	0.000000	0.000000
5	GD14	0.032877	0.043372	0.000000	0.000000	0.000000	0.000000
6	GD14	0.064295	-0.066411	0.000000	0.000000	0.000000	0.000000
7	GD14	-0.005014	-0.014082	0.000000	0.000000	0.000000	0.000000
8	GD14	0.063496	0.033549	0.000000	0.000000	0.000000	0.000000
9	GD14	0.030492	0.001165	0.000000	0.000000	0.000000	0.000000
10	GD14	0.028444	0.099088	0.000000	0.000000	0.000000	0.000000
1	GD15	0.033313	-0.018150	0.000000	0.000000	0.000000	0.000000
2	GD15	-0.047052	-0.076176	0.000000	0.000000	0.000000	0.000000
3	GD15	0.004616	0.012029	0.000000	0.000000	0.000000	0.000000
4	GD15	0.007519	-0.021092	0.000000	0.000000	0.000000	0.000000
5	GD15	-0.011613	-0.057207	0.000000	0.000000	0.000000	0.000000
6	GD15	0.032497	-0.026793	0.000000	0.000000	0.000000	0.000000
7	GD15	0.035134	-0.038556	0.000000	0.000000	0.000000	0.000000
8	GD15	0.017543	-0.014195	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.009332	-0.016108	0.000000	0.000000	0.000000	0.000000
10	GD15	-0.046641	0.036149	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.212146	0.004082	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.242109	0.022219	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.262849	0.043207	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.202498	-0.076717	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.221068	-0.016087	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.266122	-0.053232	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.207716	0.011289	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.209781	-0.064963	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.270960	-0.038918	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.191205	0.024160	0.000000	0.000000	0.000000	0.000000
