parameter	value	se_sa	rse_sa
rhoS_pop	0.61214914735557668	0.04659868766114628	7.61230949392774114
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	5.90495539932684466	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.29356561564668371	nan	nan
omega_rhoS	0.12018149988793313	0.03364080150160354	27.99166388585008747
omega_deltaSC	0.27091842952053896	0.13620631779292999	50.27576678116092523
b1	0.16912523803708684	0.02319764434538070	13.71625229600195439
b2	0.18884411075990243	0.02432621458421705	12.88163792152647602
b3	0.31619847810832102	0.05325679778496496	16.84283811344614179
