rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.015890	-0.733562	0.000000	0.159133	0.003865	0.001346
2	AG111	0.021388	-0.200719	0.000000	-0.047225	-0.011650	-0.017969
3	AG111	-0.018869	-0.369746	0.000000	-0.040330	0.047444	-0.022593
4	AG111	-0.011101	-0.453505	0.000000	0.119040	0.157620	0.020560
5	AG111	-0.004679	-0.473031	0.000000	0.040193	0.109554	0.025690
6	AG111	0.001783	-0.533910	0.000000	-0.042512	0.156737	-0.014073
7	AG111	-0.033703	-0.015986	0.000000	-0.172181	0.059325	-0.058646
8	AG111	-0.031908	-0.385704	0.000000	-0.045786	-0.001902	0.012190
9	AG111	-0.019328	-0.274167	0.000000	0.089877	-0.036429	-0.124003
10	AG111	-0.051408	-0.343692	0.000000	-0.061115	-0.088247	-0.045450
1	AG112	0.097483	-0.229605	0.000000	-0.004130	-0.158591	0.036294
2	AG112	0.130008	0.014288	0.000000	0.099010	-0.049563	0.066603
3	AG112	0.137111	0.006632	0.000000	-0.131773	-0.108516	-0.085604
4	AG112	0.135995	0.267199	0.000000	0.106532	-0.072696	-0.075212
5	AG112	0.112883	-0.083648	0.000000	0.009871	-0.041252	0.144889
6	AG112	0.186604	0.118181	0.000000	0.019965	-0.004156	-0.012810
7	AG112	0.138975	0.084201	0.000000	-0.068126	-0.137688	0.042371
8	AG112	0.119632	0.127166	0.000000	0.026675	-0.034048	-0.036902
9	AG112	0.108464	0.205448	0.000000	-0.139096	-0.133052	-0.049124
10	AG112	0.105836	-0.135055	0.000000	0.096658	-0.026273	0.078124
1	AG139	-0.044347	0.015986	0.000000	0.148135	0.031672	0.035431
2	AG139	-0.059679	-0.359082	0.000000	0.043529	0.006236	-0.021885
3	AG139	-0.017647	0.102104	0.000000	0.114955	0.101111	-0.004244
4	AG139	-0.031813	-0.020234	0.000000	0.026843	0.019408	-0.033549
5	AG139	-0.053184	0.082246	0.000000	-0.219632	-0.052988	0.021900
6	AG139	-0.037182	0.064978	0.000000	0.065930	0.034182	0.054944
7	AG139	0.002671	-0.222775	0.000000	0.082836	-0.073951	-0.029620
8	AG139	-0.104697	0.058767	0.000000	0.037427	-0.046184	-0.015041
9	AG139	-0.000156	0.021199	0.000000	0.109748	0.085188	0.036922
10	AG139	-0.059852	0.070491	0.000000	0.155601	-0.032063	-0.161115
1	AG142	0.092573	0.568808	0.000000	-0.057050	-0.000277	-0.008451
2	AG142	0.133399	0.358863	0.000000	-0.174181	0.020240	0.025787
3	AG142	0.138874	0.481549	0.000000	0.151755	0.166864	0.086919
4	AG142	0.133422	0.066775	0.000000	0.108394	0.065912	-0.053327
5	AG142	0.123356	0.396348	0.000000	-0.006822	-0.042290	0.024187
6	AG142	0.172737	0.249239	0.000000	-0.069975	0.129926	0.017319
7	AG142	0.105261	0.607655	0.000000	-0.019063	0.039719	0.146574
8	AG142	0.130571	0.177702	0.000000	0.131557	0.041637	0.062956
9	AG142	0.125323	0.557992	0.000000	-0.045499	0.021487	0.022838
10	AG142	0.126947	0.281498	0.000000	0.110887	0.040985	-0.011730
1	GD14	0.058420	-0.223356	0.000000	0.105594	-0.010482	0.130492
2	GD14	-0.000163	-0.008687	0.000000	-0.101210	-0.180166	0.075206
3	GD14	-0.049200	-0.177998	0.000000	-0.055219	-0.220074	0.023333
4	GD14	0.070789	-0.158924	0.000000	0.087017	-0.049986	0.084092
5	GD14	0.009496	-0.013763	0.000000	-0.013558	-0.137957	0.054175
6	GD14	0.040320	0.181555	0.000000	-0.080369	-0.127309	0.035754
7	GD14	0.046637	-0.177084	0.000000	0.119123	0.004612	0.023891
8	GD14	0.038092	-0.063316	0.000000	0.097796	-0.075247	0.038111
9	GD14	0.016878	0.086985	0.000000	-0.151338	-0.086560	0.058758
10	GD14	0.027357	-0.128316	0.000000	-0.032837	-0.140909	0.084495
1	GD15	-0.045860	0.226923	0.000000	-0.070188	0.052060	-0.045427
2	GD15	-0.040354	-0.231912	0.000000	-0.022808	0.023047	0.020208
3	GD15	-0.036254	-0.034559	0.000000	0.097415	0.081577	0.069595
4	GD15	0.022751	0.005642	0.000000	-0.165797	-0.005809	-0.072444
5	GD15	-0.005084	-0.247685	0.000000	-0.136570	0.087065	0.038299
6	GD15	0.003076	0.169560	0.000000	-0.056223	0.084696	0.005979
7	GD15	-0.011734	-0.028676	0.000000	0.096934	0.041651	-0.046067
8	GD15	-0.069773	-0.066010	0.000000	-0.065963	0.013065	0.086404
9	GD15	-0.020291	0.006038	0.000000	-0.000921	-0.024696	-0.032377
10	GD15	-0.027768	0.352218	0.000000	-0.012978	-0.014242	-0.038355
1	GD16	-0.247956	0.268357	0.000000	-0.182062	0.000891	-0.113372
2	GD16	-0.188455	0.121958	0.000000	-0.099128	0.049750	0.012102
3	GD16	-0.257701	0.258180	0.000000	-0.197643	0.004473	0.010739
4	GD16	-0.271403	0.360801	0.000000	-0.035464	0.032472	-0.039423
5	GD16	-0.219196	0.289338	0.000000	-0.011985	0.125956	-0.039562
6	GD16	-0.242387	-0.052484	0.000000	-0.131420	0.084248	0.025390
7	GD16	-0.244872	0.060146	0.000000	0.025574	0.068583	0.029671
8	GD16	-0.204820	-0.157129	0.000000	-0.037180	0.023152	-0.079446
9	GD16	-0.252959	0.069954	0.000000	0.063277	0.069207	-0.086371
10	GD16	-0.186824	-0.229695	0.000000	-0.031440	0.086788	0.073686
