rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.597472	-0.733562	3.644472	0.159133	0.003865	0.259420
2	AG111	0.634750	-0.200719	3.644472	-0.047225	-0.011650	0.240105
3	AG111	0.594493	-0.369746	3.644472	-0.040330	0.047444	0.235481
4	AG111	0.602261	-0.453505	3.644472	0.119040	0.157620	0.278635
5	AG111	0.608683	-0.473031	3.644472	0.040193	0.109554	0.283764
6	AG111	0.615145	-0.533910	3.644472	-0.042512	0.156737	0.244002
7	AG111	0.579659	-0.015986	3.644472	-0.172181	0.059325	0.199428
8	AG111	0.581454	-0.385704	3.644472	-0.045786	-0.001902	0.270264
9	AG111	0.594034	-0.274167	3.644472	0.089877	-0.036429	0.134072
10	AG111	0.561954	-0.343692	3.644472	-0.061115	-0.088247	0.212625
1	AG112	0.710845	-0.229605	3.644472	-0.004130	-0.158591	0.294368
2	AG112	0.743370	0.014288	3.644472	0.099010	-0.049563	0.324677
3	AG112	0.750473	0.006632	3.644472	-0.131773	-0.108516	0.172470
4	AG112	0.749357	0.267199	3.644472	0.106532	-0.072696	0.182863
5	AG112	0.726245	-0.083648	3.644472	0.009871	-0.041252	0.402964
6	AG112	0.799966	0.118181	3.644472	0.019965	-0.004156	0.245264
7	AG112	0.752337	0.084201	3.644472	-0.068126	-0.137688	0.300446
8	AG112	0.732994	0.127166	3.644472	0.026675	-0.034048	0.221173
9	AG112	0.721826	0.205448	3.644472	-0.139096	-0.133052	0.208950
10	AG112	0.719198	-0.135055	3.644472	0.096658	-0.026273	0.336198
1	AG139	0.569015	0.015986	3.644472	0.148135	0.031672	0.293505
2	AG139	0.553683	-0.359082	3.644472	0.043529	0.006236	0.236190
3	AG139	0.595715	0.102104	3.644472	0.114955	0.101111	0.253831
4	AG139	0.581549	-0.020234	3.644472	0.026843	0.019408	0.224525
5	AG139	0.560178	0.082246	3.644472	-0.219632	-0.052988	0.279974
6	AG139	0.576180	0.064978	3.644472	0.065930	0.034182	0.313018
7	AG139	0.616033	-0.222775	3.644472	0.082836	-0.073951	0.228455
8	AG139	0.508665	0.058767	3.644472	0.037427	-0.046184	0.243034
9	AG139	0.613206	0.021199	3.644472	0.109748	0.085188	0.294997
10	AG139	0.553510	0.070491	3.644472	0.155601	-0.032063	0.096959
1	AG142	0.705935	0.568808	3.644472	-0.057050	-0.000277	0.249623
2	AG142	0.746761	0.358863	3.644472	-0.174181	0.020240	0.283862
3	AG142	0.752235	0.481549	3.644472	0.151755	0.166864	0.344994
4	AG142	0.746784	0.066775	3.644472	0.108394	0.065912	0.204747
5	AG142	0.736718	0.396348	3.644472	-0.006822	-0.042290	0.282262
6	AG142	0.786099	0.249239	3.644472	-0.069975	0.129926	0.275394
7	AG142	0.718623	0.607655	3.644472	-0.019063	0.039719	0.404649
8	AG142	0.743933	0.177702	3.644472	0.131557	0.041637	0.321030
9	AG142	0.738685	0.557992	3.644472	-0.045499	0.021487	0.280912
10	AG142	0.740309	0.281498	3.644472	0.110887	0.040985	0.246344
1	GD14	0.671782	-0.223356	3.644472	0.105594	-0.010482	0.388567
2	GD14	0.613199	-0.008687	3.644472	-0.101210	-0.180166	0.333280
3	GD14	0.564162	-0.177998	3.644472	-0.055219	-0.220074	0.281407
4	GD14	0.684151	-0.158924	3.644472	0.087017	-0.049986	0.342167
5	GD14	0.622858	-0.013763	3.644472	-0.013558	-0.137957	0.312250
6	GD14	0.653682	0.181555	3.644472	-0.080369	-0.127309	0.293828
7	GD14	0.659999	-0.177084	3.644472	0.119123	0.004612	0.281965
8	GD14	0.651454	-0.063316	3.644472	0.097796	-0.075247	0.296186
9	GD14	0.630240	0.086985	3.644472	-0.151338	-0.086560	0.316832
10	GD14	0.640719	-0.128316	3.644472	-0.032837	-0.140909	0.342570
1	GD15	0.567502	0.226923	3.644472	-0.070188	0.052060	0.212648
2	GD15	0.573008	-0.231912	3.644472	-0.022808	0.023047	0.278282
3	GD15	0.577108	-0.034559	3.644472	0.097415	0.081577	0.327670
4	GD15	0.636113	0.005642	3.644472	-0.165797	-0.005809	0.185630
5	GD15	0.608278	-0.247685	3.644472	-0.136570	0.087065	0.296373
6	GD15	0.616438	0.169560	3.644472	-0.056223	0.084696	0.264053
7	GD15	0.601628	-0.028676	3.644472	0.096934	0.041651	0.212008
8	GD15	0.543589	-0.066010	3.644472	-0.065963	0.013065	0.344478
9	GD15	0.593071	0.006038	3.644472	-0.000921	-0.024696	0.225698
10	GD15	0.585594	0.352218	3.644472	-0.012978	-0.014242	0.219719
1	GD16	0.365405	0.268357	3.644472	-0.182062	0.000891	0.144703
2	GD16	0.424907	0.121958	3.644472	-0.099128	0.049750	0.270176
3	GD16	0.355661	0.258180	3.644472	-0.197643	0.004473	0.268814
4	GD16	0.341959	0.360801	3.644472	-0.035464	0.032472	0.218652
5	GD16	0.394166	0.289338	3.644472	-0.011985	0.125956	0.218513
6	GD16	0.370975	-0.052484	3.644472	-0.131420	0.084248	0.283465
7	GD16	0.368490	0.060146	3.644472	0.025574	0.068583	0.287745
8	GD16	0.408542	-0.157129	3.644472	-0.037180	0.023152	0.178628
9	GD16	0.360403	0.069954	3.644472	0.063277	0.069207	0.171703
10	GD16	0.426538	-0.229695	3.644472	-0.031440	0.086788	0.331760
