rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.003377	0.028316	0.000000	-0.071569	-0.011421	0.000000
2	AG111	-0.006236	-0.369084	0.000000	-0.244809	0.048026	0.000000
3	AG111	-0.034749	-0.475739	0.000000	-0.094349	0.027560	0.000000
4	AG111	-0.041907	-0.066217	0.000000	-0.027938	0.091704	0.000000
5	AG111	-0.006193	0.126891	0.000000	-0.136519	0.155211	0.000000
6	AG111	-0.044637	-0.373877	0.000000	0.022226	-0.038673	0.000000
7	AG111	-0.019027	-0.567231	0.000000	-0.031204	0.061890	0.000000
8	AG111	0.013869	-0.415148	0.000000	-0.192512	0.000355	0.000000
9	AG111	-0.043625	-0.191181	0.000000	0.003458	0.079589	0.000000
10	AG111	-0.000071	-0.156686	0.000000	-0.067015	0.044295	0.000000
1	AG112	0.111438	0.010036	0.000000	0.097614	-0.020096	0.000000
2	AG112	0.159474	-0.356364	0.000000	0.183660	-0.051864	0.000000
3	AG112	0.174541	-0.108353	0.000000	-0.023421	-0.066228	0.000000
4	AG112	0.152740	-0.145876	0.000000	0.070544	-0.062833	0.000000
5	AG112	0.127624	0.170024	0.000000	0.069564	-0.068041	0.000000
6	AG112	0.128902	-0.135291	0.000000	0.163079	-0.024726	0.000000
7	AG112	0.111325	0.048789	0.000000	-0.009518	-0.011284	0.000000
8	AG112	0.138781	-0.111981	0.000000	0.016660	0.021967	0.000000
9	AG112	0.183180	-0.146295	0.000000	-0.049981	0.041042	0.000000
10	AG112	0.127293	-0.074149	0.000000	0.089527	-0.048387	0.000000
1	AG139	-0.067402	0.179031	0.000000	0.000130	0.088227	0.000000
2	AG139	-0.057333	-0.020439	0.000000	-0.147740	-0.021179	0.000000
3	AG139	-0.039784	0.046321	0.000000	-0.059640	-0.063171	0.000000
4	AG139	-0.082551	-0.355333	0.000000	0.057526	-0.051833	0.000000
5	AG139	-0.045212	-0.225759	0.000000	-0.068631	-0.013775	0.000000
6	AG139	-0.000856	0.063265	0.000000	-0.017888	0.090720	0.000000
7	AG139	-0.079794	-0.045244	0.000000	-0.142637	-0.052029	0.000000
8	AG139	-0.016769	-0.204119	0.000000	0.115951	-0.008345	0.000000
9	AG139	-0.023157	-0.067946	0.000000	0.095624	0.021576	0.000000
10	AG139	-0.034540	0.220489	0.000000	-0.040761	0.036303	0.000000
1	AG142	0.161844	0.120328	0.000000	-0.023363	0.028313	0.000000
2	AG142	0.181254	0.090607	0.000000	-0.010481	0.068535	0.000000
3	AG142	0.151040	0.214964	0.000000	-0.028773	0.014435	0.000000
4	AG142	0.176081	0.210894	0.000000	0.053403	0.081466	0.000000
5	AG142	0.162857	0.189721	0.000000	0.008803	0.059536	0.000000
6	AG142	0.145005	0.340405	0.000000	0.114048	0.056803	0.000000
7	AG142	0.073418	0.385029	0.000000	0.148120	0.064331	0.000000
8	AG142	0.123536	0.375456	0.000000	0.058266	0.033642	0.000000
9	AG142	0.139964	0.342106	0.000000	-0.159046	0.022755	0.000000
10	AG142	0.131416	0.181469	0.000000	0.286252	0.038859	0.000000
1	GD14	-0.039809	-0.121211	0.000000	0.055426	-0.194124	0.000000
2	GD14	0.011013	0.021053	0.000000	0.138318	-0.069590	0.000000
3	GD14	-0.025905	0.067633	0.000000	0.116754	-0.087913	0.000000
4	GD14	0.030661	0.164955	0.000000	0.027046	-0.128394	0.000000
5	GD14	0.035522	-0.340597	0.000000	0.108618	-0.099625	0.000000
6	GD14	0.049081	-0.002734	0.000000	0.078242	-0.136403	0.000000
7	GD14	0.002444	0.098026	0.000000	0.030191	-0.133707	0.000000
8	GD14	-0.011581	-0.414295	0.000000	0.110876	-0.150552	0.000000
9	GD14	0.044117	-0.115155	0.000000	-0.016687	-0.190795	0.000000
10	GD14	0.042930	0.096460	0.000000	-0.003120	-0.074787	0.000000
1	GD15	-0.016085	0.153086	0.000000	0.128969	0.093247	0.000000
2	GD15	-0.026817	0.046789	0.000000	-0.104122	-0.018748	0.000000
3	GD15	0.010649	0.101890	0.000000	-0.045857	0.093621	0.000000
4	GD15	-0.008412	0.001161	0.000000	-0.167635	0.061528	0.000000
5	GD15	-0.010836	-0.123236	0.000000	0.027807	-0.004049	0.000000
6	GD15	0.044754	0.254961	0.000000	-0.101586	0.151728	0.000000
7	GD15	-0.011181	0.146277	0.000000	0.130383	0.047715	0.000000
8	GD15	0.030432	-0.222896	0.000000	-0.029785	-0.006106	0.000000
9	GD15	-0.011777	0.075961	0.000000	-0.095795	0.004265	0.000000
10	GD15	-0.015465	-0.020164	0.000000	-0.190305	-0.054783	0.000000
1	GD16	-0.178147	-0.017578	0.000000	-0.012062	0.062141	0.000000
2	GD16	-0.208491	-0.008564	0.000000	0.107173	0.025706	0.000000
3	GD16	-0.255671	0.095302	0.000000	-0.153079	-0.055623	0.000000
4	GD16	-0.252522	0.155406	0.000000	-0.085102	0.131266	0.000000
5	GD16	-0.257092	-0.114193	0.000000	0.130948	0.118765	0.000000
6	GD16	-0.253365	0.053889	0.000000	-0.209003	-0.076588	0.000000
7	GD16	-0.228344	-0.006809	0.000000	-0.034405	-0.039530	0.000000
8	GD16	-0.244751	0.078315	0.000000	0.081949	0.092819	0.000000
9	GD16	-0.252016	-0.091110	0.000000	-0.057644	0.027381	0.000000
10	GD16	-0.207175	0.002113	0.000000	0.145821	0.154091	0.000000
