rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.615947	0.028316	4.106520	-0.071569	-0.011421	0.258456
2	AG111	0.606334	-0.369084	4.106520	-0.244809	0.048026	0.258456
3	AG111	0.577821	-0.475739	4.106520	-0.094349	0.027560	0.258456
4	AG111	0.570663	-0.066217	4.106520	-0.027938	0.091704	0.258456
5	AG111	0.606377	0.126891	4.106520	-0.136519	0.155211	0.258456
6	AG111	0.567933	-0.373877	4.106520	0.022226	-0.038673	0.258456
7	AG111	0.593543	-0.567231	4.106520	-0.031204	0.061890	0.258456
8	AG111	0.626439	-0.415148	4.106520	-0.192512	0.000355	0.258456
9	AG111	0.568945	-0.191181	4.106520	0.003458	0.079589	0.258456
10	AG111	0.612499	-0.156686	4.106520	-0.067015	0.044295	0.258456
1	AG112	0.724008	0.010036	4.106520	0.097614	-0.020096	0.258456
2	AG112	0.772044	-0.356364	4.106520	0.183660	-0.051864	0.258456
3	AG112	0.787111	-0.108353	4.106520	-0.023421	-0.066228	0.258456
4	AG112	0.765310	-0.145876	4.106520	0.070544	-0.062833	0.258456
5	AG112	0.740194	0.170024	4.106520	0.069564	-0.068041	0.258456
6	AG112	0.741472	-0.135291	4.106520	0.163079	-0.024726	0.258456
7	AG112	0.723895	0.048789	4.106520	-0.009518	-0.011284	0.258456
8	AG112	0.751351	-0.111981	4.106520	0.016660	0.021967	0.258456
9	AG112	0.795750	-0.146295	4.106520	-0.049981	0.041042	0.258456
10	AG112	0.739863	-0.074149	4.106520	0.089527	-0.048387	0.258456
1	AG139	0.545168	0.179031	4.106520	0.000130	0.088227	0.258456
2	AG139	0.555237	-0.020439	4.106520	-0.147740	-0.021179	0.258456
3	AG139	0.572786	0.046321	4.106520	-0.059640	-0.063171	0.258456
4	AG139	0.530018	-0.355333	4.106520	0.057526	-0.051833	0.258456
5	AG139	0.567358	-0.225759	4.106520	-0.068631	-0.013775	0.258456
6	AG139	0.611714	0.063265	4.106520	-0.017888	0.090720	0.258456
7	AG139	0.532776	-0.045244	4.106520	-0.142637	-0.052029	0.258456
8	AG139	0.595801	-0.204119	4.106520	0.115951	-0.008345	0.258456
9	AG139	0.589412	-0.067946	4.106520	0.095624	0.021576	0.258456
10	AG139	0.578030	0.220489	4.106520	-0.040761	0.036303	0.258456
1	AG142	0.774414	0.120328	4.106520	-0.023363	0.028313	0.258456
2	AG142	0.793824	0.090607	4.106520	-0.010481	0.068535	0.258456
3	AG142	0.763610	0.214964	4.106520	-0.028773	0.014435	0.258456
4	AG142	0.788651	0.210894	4.106520	0.053403	0.081466	0.258456
5	AG142	0.775427	0.189721	4.106520	0.008803	0.059536	0.258456
6	AG142	0.757575	0.340405	4.106520	0.114048	0.056803	0.258456
7	AG142	0.685988	0.385029	4.106520	0.148120	0.064331	0.258456
8	AG142	0.736106	0.375456	4.106520	0.058266	0.033642	0.258456
9	AG142	0.752533	0.342106	4.106520	-0.159046	0.022755	0.258456
10	AG142	0.743986	0.181469	4.106520	0.286252	0.038859	0.258456
1	GD14	0.572761	-0.121211	4.106520	0.055426	-0.194124	0.258456
2	GD14	0.623583	0.021053	4.106520	0.138318	-0.069590	0.258456
3	GD14	0.586665	0.067633	4.106520	0.116754	-0.087913	0.258456
4	GD14	0.643230	0.164955	4.106520	0.027046	-0.128394	0.258456
5	GD14	0.648092	-0.340597	4.106520	0.108618	-0.099625	0.258456
6	GD14	0.661651	-0.002734	4.106520	0.078242	-0.136403	0.258456
7	GD14	0.615014	0.098026	4.106520	0.030191	-0.133707	0.258456
8	GD14	0.600989	-0.414295	4.106520	0.110876	-0.150552	0.258456
9	GD14	0.656687	-0.115155	4.106520	-0.016687	-0.190795	0.258456
10	GD14	0.655500	0.096460	4.106520	-0.003120	-0.074787	0.258456
1	GD15	0.596485	0.153086	4.106520	0.128969	0.093247	0.258456
2	GD15	0.585753	0.046789	4.106520	-0.104122	-0.018748	0.258456
3	GD15	0.623219	0.101890	4.106520	-0.045857	0.093621	0.258456
4	GD15	0.604158	0.001161	4.106520	-0.167635	0.061528	0.258456
5	GD15	0.601734	-0.123236	4.106520	0.027807	-0.004049	0.258456
6	GD15	0.657324	0.254961	4.106520	-0.101586	0.151728	0.258456
7	GD15	0.601389	0.146277	4.106520	0.130383	0.047715	0.258456
8	GD15	0.643002	-0.222896	4.106520	-0.029785	-0.006106	0.258456
9	GD15	0.600793	0.075961	4.106520	-0.095795	0.004265	0.258456
10	GD15	0.597105	-0.020164	4.106520	-0.190305	-0.054783	0.258456
1	GD16	0.434423	-0.017578	4.106520	-0.012062	0.062141	0.258456
2	GD16	0.404079	-0.008564	4.106520	0.107173	0.025706	0.258456
3	GD16	0.356899	0.095302	4.106520	-0.153079	-0.055623	0.258456
4	GD16	0.360048	0.155406	4.106520	-0.085102	0.131266	0.258456
5	GD16	0.355478	-0.114193	4.106520	0.130948	0.118765	0.258456
6	GD16	0.359205	0.053889	4.106520	-0.209003	-0.076588	0.258456
7	GD16	0.384226	-0.006809	4.106520	-0.034405	-0.039530	0.258456
8	GD16	0.367819	0.078315	4.106520	0.081949	0.092819	0.258456
9	GD16	0.360554	-0.091110	4.106520	-0.057644	0.027381	0.258456
10	GD16	0.405395	0.002113	4.106520	0.145821	0.154091	0.258456
