rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	140026.367365	18276.715391
2	AG111	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	118096.718481	18805.125974
3	AG111	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	191207.376012	19347.275913
4	AG111	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	129264.511892	19427.202299
5	AG111	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	142504.604546	19253.538780
6	AG111	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	156320.294322	19336.878935
7	AG111	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	77600.768282	19253.210491
8	AG111	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	134391.920396	19069.448433
9	AG111	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	167575.086486	20375.861626
10	AG111	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	184107.219760	17796.956995
1	AG112	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	181937.264058	19397.975083
2	AG112	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	181346.079501	18327.398585
3	AG112	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	281418.131364	19608.945372
4	AG112	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	193854.239106	19615.719691
5	AG112	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	222522.874991	20177.824033
6	AG112	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	181795.021151	18678.005683
7	AG112	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	218232.861172	19373.507447
8	AG112	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	173463.075070	19510.167613
9	AG112	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	164831.029505	19222.351626
10	AG112	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	198543.123694	19922.021803
1	AG139	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	160425.907949	19966.603885
2	AG139	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	114742.575676	18770.475592
3	AG139	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	165493.840177	17471.983684
4	AG139	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	129686.272638	18983.201703
5	AG139	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	102789.550429	18630.628756
6	AG139	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	117230.475002	19049.315398
7	AG139	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	131228.343712	19056.382761
8	AG139	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	106986.734426	20798.179364
9	AG139	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	112302.687471	20038.188756
10	AG139	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	187272.847277	19709.138725
1	AG142	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	205878.534937	19972.780864
2	AG142	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	146998.646521	19991.241690
3	AG142	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	211523.999502	19541.010702
4	AG142	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	169669.260680	20691.227543
5	AG142	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	202773.677582	19070.566887
6	AG142	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	164049.309159	21150.805013
7	AG142	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	260419.689666	20676.143347
8	AG142	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	169617.299329	21515.333538
9	AG142	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	239442.951979	19266.178955
10	AG142	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	222554.178334	20167.799101
1	GD14	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	122947.105851	20555.049080
2	GD14	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	118074.084339	20541.564720
3	GD14	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	118997.462462	18194.204156
4	GD14	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	125285.103494	18187.904833
5	GD14	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	256160.646766	18310.921739
6	GD14	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	172781.013351	19266.249815
7	GD14	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	132707.956504	20417.626054
8	GD14	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	132130.431260	19586.277493
9	GD14	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	182531.254518	20092.140622
10	GD14	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	132959.973949	18909.767929
1	GD15	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	87191.221062	19125.154194
2	GD15	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	120346.520955	20677.177793
3	GD15	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	113228.911666	18506.894602
4	GD15	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	158334.238702	18778.449812
5	GD15	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	151659.097544	19030.800616
6	GD15	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	160819.026054	19414.677272
7	GD15	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	153362.434786	19734.628197
8	GD15	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	185541.119026	20506.047182
9	GD15	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	148187.031779	19708.362415
10	GD15	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	94482.970208	18973.459015
1	GD16	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	140380.010727	20151.231040
2	GD16	-0.044870	0.000000	0.962293	0.000000	0.000000	1.194777	88121.473268	18813.328736
