rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.004997	-0.390558	0.000000	0.000000	0.042409	0.006118
2	AG111	-0.042988	-0.398192	0.000000	0.000000	0.051104	0.010997
3	AG111	0.048305	-0.515991	0.000000	0.000000	0.138703	0.012766
4	AG111	-0.015664	-0.208989	0.000000	0.000000	0.176847	-0.025193
5	AG111	-0.011786	-0.423762	0.000000	0.000000	0.089245	0.041182
6	AG111	-0.004694	-0.773039	0.000000	0.000000	-0.104133	-0.005186
7	AG111	-0.024216	0.257861	0.000000	0.000000	0.155343	-0.067808
8	AG111	-0.007067	-0.590952	0.000000	0.000000	0.091858	0.013255
9	AG111	-0.034235	-0.361095	0.000000	0.000000	0.008538	-0.009325
10	AG111	-0.043645	-0.130236	0.000000	0.000000	0.047680	-0.028542
1	AG112	0.150698	0.158506	0.000000	0.000000	-0.070866	-0.013383
2	AG112	0.168470	0.009940	0.000000	0.000000	-0.059569	-0.001296
3	AG112	0.107411	0.197067	0.000000	0.000000	-0.124324	-0.016838
4	AG112	0.091249	0.013926	0.000000	0.000000	-0.097869	0.021911
5	AG112	0.185001	0.012768	0.000000	0.000000	0.021626	-0.001719
6	AG112	0.149255	-0.036657	0.000000	0.000000	-0.081279	0.051119
7	AG112	0.118593	0.044863	0.000000	0.000000	0.034738	0.028479
8	AG112	0.157461	-0.248855	0.000000	0.000000	-0.036923	0.051040
9	AG112	0.101175	0.126070	0.000000	0.000000	-0.047190	0.035203
10	AG112	0.153520	0.139673	0.000000	0.000000	-0.066691	0.035584
1	AG139	0.027119	0.096796	0.000000	0.000000	0.047725	0.043958
2	AG139	-0.062298	0.013390	0.000000	0.000000	-0.078069	0.041671
3	AG139	-0.051319	0.017323	0.000000	0.000000	0.055784	-0.035148
4	AG139	-0.005999	-0.000244	0.000000	0.000000	0.085851	0.042062
5	AG139	0.003168	0.098433	0.000000	0.000000	0.006264	-0.054713
6	AG139	-0.030168	-0.010186	0.000000	0.000000	-0.005370	-0.034153
7	AG139	-0.041305	0.095273	0.000000	0.000000	0.029676	-0.021232
8	AG139	0.035363	0.188679	0.000000	0.000000	-0.040821	-0.022133
9	AG139	0.004093	-0.195708	0.000000	0.000000	0.051413	0.006223
10	AG139	-0.038871	0.166260	0.000000	0.000000	-0.019381	-0.038492
1	AG142	0.148544	0.402595	0.000000	0.000000	0.009695	0.053545
2	AG142	0.162814	0.036189	0.000000	0.000000	-0.032418	0.014201
3	AG142	0.110185	0.361204	0.000000	0.000000	0.071822	-0.015875
4	AG142	0.098243	0.665477	0.000000	0.000000	0.013827	0.008894
5	AG142	0.152592	0.325079	0.000000	0.000000	0.049163	0.014781
6	AG142	0.115947	0.041084	0.000000	0.000000	-0.061522	-0.009830
7	AG142	0.133499	0.189348	0.000000	0.000000	0.065504	-0.063798
8	AG142	0.123329	0.160545	0.000000	0.000000	0.012787	-0.002918
9	AG142	0.106244	0.278160	0.000000	0.000000	-0.033563	0.009968
10	AG142	0.154292	0.528932	0.000000	0.000000	0.023456	0.020003
1	GD14	0.019573	-0.132584	0.000000	0.000000	-0.174779	0.041448
2	GD14	-0.005957	-0.039256	0.000000	0.000000	-0.158756	0.032861
3	GD14	0.041643	-0.263474	0.000000	0.000000	-0.080279	0.078055
4	GD14	0.013920	0.319750	0.000000	0.000000	-0.047820	0.090982
5	GD14	0.034818	-0.077600	0.000000	0.000000	-0.159807	0.035709
6	GD14	-0.012877	0.068713	0.000000	0.000000	-0.120868	0.030011
7	GD14	0.021671	-0.120561	0.000000	0.000000	-0.137842	0.045703
8	GD14	0.029589	-0.080759	0.000000	0.000000	-0.195302	0.006092
9	GD14	0.022694	-0.125497	0.000000	0.000000	-0.188844	0.023714
10	GD14	0.018483	-0.007718	0.000000	0.000000	-0.138772	0.027984
1	GD15	0.021716	0.029237	0.000000	0.000000	-0.061192	-0.055148
2	GD15	-0.006572	0.229649	0.000000	0.000000	0.111636	-0.004418
3	GD15	0.011741	0.075744	0.000000	0.000000	0.073394	0.001257
4	GD15	-0.045388	0.079191	0.000000	0.000000	-0.028265	-0.038427
5	GD15	-0.035179	0.157516	0.000000	0.000000	0.050033	-0.006451
6	GD15	-0.021965	-0.086828	0.000000	0.000000	0.032428	0.004806
7	GD15	0.027469	-0.305817	0.000000	0.000000	0.000317	0.013663
8	GD15	-0.012800	-0.089434	0.000000	0.000000	0.022165	0.006792
9	GD15	0.030757	-0.155426	0.000000	0.000000	0.090151	-0.017854
10	GD15	0.022467	0.027802	0.000000	0.000000	0.157587	0.016704
1	GD16	-0.232918	-0.065566	0.000000	0.000000	0.219187	0.050038
2	GD16	-0.238641	-0.108163	0.000000	0.000000	0.008519	0.014824
3	GD16	-0.263452	-0.099461	0.000000	0.000000	0.081468	0.027633
4	GD16	-0.247225	-0.142943	0.000000	0.000000	-0.005179	-0.019123
5	GD16	-0.268867	-0.022970	0.000000	0.000000	0.134201	0.000720
6	GD16	-0.205219	-0.228421	0.000000	0.000000	0.041377	-0.045727
7	GD16	-0.237610	-0.069703	0.000000	0.000000	0.051839	-0.014037
8	GD16	-0.249384	0.148208	0.000000	0.000000	0.140263	0.024319
9	GD16	-0.271336	0.178116	0.000000	0.000000	0.062889	-0.039126
10	GD16	-0.287907	-0.147095	0.000000	0.000000	0.059448	-0.035179
