rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.617986	-0.390558	3.458137	0.000000	0.042409	0.268164
2	AG111	0.570000	-0.398192	3.458137	0.000000	0.051104	0.273043
3	AG111	0.661293	-0.515991	3.458137	0.000000	0.138703	0.274813
4	AG111	0.597324	-0.208989	3.458137	0.000000	0.176847	0.236854
5	AG111	0.601203	-0.423762	3.458137	0.000000	0.089245	0.303229
6	AG111	0.608295	-0.773039	3.458137	0.000000	-0.104133	0.256861
7	AG111	0.588772	0.257861	3.458137	0.000000	0.155343	0.194239
8	AG111	0.605921	-0.590952	3.458137	0.000000	0.091858	0.275302
9	AG111	0.578753	-0.361095	3.458137	0.000000	0.008538	0.252722
10	AG111	0.569344	-0.130236	3.458137	0.000000	0.047680	0.233504
1	AG112	0.763687	0.158506	3.458137	0.000000	-0.070866	0.248664
2	AG112	0.781459	0.009940	3.458137	0.000000	-0.059569	0.260751
3	AG112	0.720399	0.197067	3.458137	0.000000	-0.124324	0.245208
4	AG112	0.704237	0.013926	3.458137	0.000000	-0.097869	0.283957
5	AG112	0.797989	0.012768	3.458137	0.000000	0.021626	0.260327
6	AG112	0.762244	-0.036657	3.458137	0.000000	-0.081279	0.313166
7	AG112	0.731582	0.044863	3.458137	0.000000	0.034738	0.290525
8	AG112	0.770449	-0.248855	3.458137	0.000000	-0.036923	0.313086
9	AG112	0.714163	0.126070	3.458137	0.000000	-0.047190	0.297249
10	AG112	0.766509	0.139673	3.458137	0.000000	-0.066691	0.297631
1	AG139	0.640107	0.096796	3.458137	0.000000	0.047725	0.306004
2	AG139	0.550690	0.013390	3.458137	0.000000	-0.078069	0.303718
3	AG139	0.561669	0.017323	3.458137	0.000000	0.055784	0.226899
4	AG139	0.606989	-0.000244	3.458137	0.000000	0.085851	0.304108
5	AG139	0.616156	0.098433	3.458137	0.000000	0.006264	0.207334
6	AG139	0.582821	-0.010186	3.458137	0.000000	-0.005370	0.227893
7	AG139	0.571684	0.095273	3.458137	0.000000	0.029676	0.240814
8	AG139	0.648352	0.188679	3.458137	0.000000	-0.040821	0.239914
9	AG139	0.617082	-0.195708	3.458137	0.000000	0.051413	0.268269
10	AG139	0.574118	0.166260	3.458137	0.000000	-0.019381	0.223554
1	AG142	0.761532	0.402595	3.458137	0.000000	0.009695	0.315592
2	AG142	0.775802	0.036189	3.458137	0.000000	-0.032418	0.276247
3	AG142	0.723173	0.361204	3.458137	0.000000	0.071822	0.246171
4	AG142	0.711232	0.665477	3.458137	0.000000	0.013827	0.270940
5	AG142	0.765580	0.325079	3.458137	0.000000	0.049163	0.276828
6	AG142	0.728935	0.041084	3.458137	0.000000	-0.061522	0.252216
7	AG142	0.746488	0.189348	3.458137	0.000000	0.065504	0.198248
8	AG142	0.736318	0.160545	3.458137	0.000000	0.012787	0.259128
9	AG142	0.719232	0.278160	3.458137	0.000000	-0.033563	0.272015
10	AG142	0.767281	0.528932	3.458137	0.000000	0.023456	0.282049
1	GD14	0.632561	-0.132584	3.458137	0.000000	-0.174779	0.303494
2	GD14	0.607031	-0.039256	3.458137	0.000000	-0.158756	0.294907
3	GD14	0.654631	-0.263474	3.458137	0.000000	-0.080279	0.340102
4	GD14	0.626908	0.319750	3.458137	0.000000	-0.047820	0.353028
5	GD14	0.647807	-0.077600	3.458137	0.000000	-0.159807	0.297755
6	GD14	0.600111	0.068713	3.458137	0.000000	-0.120868	0.292058
7	GD14	0.634660	-0.120561	3.458137	0.000000	-0.137842	0.307750
8	GD14	0.642577	-0.080759	3.458137	0.000000	-0.195302	0.268138
9	GD14	0.635683	-0.125497	3.458137	0.000000	-0.188844	0.285760
10	GD14	0.631471	-0.007718	3.458137	0.000000	-0.138772	0.290030
1	GD15	0.634705	0.029237	3.458137	0.000000	-0.061192	0.206898
2	GD15	0.606417	0.229649	3.458137	0.000000	0.111636	0.257628
3	GD15	0.624729	0.075744	3.458137	0.000000	0.073394	0.263303
4	GD15	0.567601	0.079191	3.458137	0.000000	-0.028265	0.223620
5	GD15	0.577809	0.157516	3.458137	0.000000	0.050033	0.255596
6	GD15	0.591024	-0.086828	3.458137	0.000000	0.032428	0.266852
7	GD15	0.640458	-0.305817	3.458137	0.000000	0.000317	0.275710
8	GD15	0.600188	-0.089434	3.458137	0.000000	0.022165	0.268838
9	GD15	0.643745	-0.155426	3.458137	0.000000	0.090151	0.244193
10	GD15	0.635455	0.027802	3.458137	0.000000	0.157587	0.278750
1	GD16	0.380071	-0.065566	3.458137	0.000000	0.219187	0.312084
2	GD16	0.374348	-0.108163	3.458137	0.000000	0.008519	0.276870
3	GD16	0.349536	-0.099461	3.458137	0.000000	0.081468	0.289679
4	GD16	0.365764	-0.142943	3.458137	0.000000	-0.005179	0.242924
5	GD16	0.344122	-0.022970	3.458137	0.000000	0.134201	0.262766
6	GD16	0.407769	-0.228421	3.458137	0.000000	0.041377	0.216319
7	GD16	0.375379	-0.069703	3.458137	0.000000	0.051839	0.248010
8	GD16	0.363604	0.148208	3.458137	0.000000	0.140263	0.286365
9	GD16	0.341653	0.178116	3.458137	0.000000	0.062889	0.222921
10	GD16	0.325081	-0.147095	3.458137	0.000000	0.059448	0.226868
