rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.635625	-0.162405	0.901851	0.000000	0.005482	0.518022
2	AG111	0.608536	-0.172231	0.901851	0.000000	0.084819	0.555947
3	AG111	0.601717	0.058417	0.901851	0.000000	1.014028	0.581900
4	AG111	0.586438	0.213258	0.901851	0.000000	-0.265595	0.553777
5	AG111	0.602088	0.143607	0.901851	0.000000	-0.215805	0.587996
6	AG111	0.635401	0.001046	0.901851	0.000000	-0.527491	0.581948
7	AG111	0.628481	0.020308	0.901851	0.000000	0.124858	0.548556
8	AG111	0.580788	0.016121	0.901851	0.000000	0.319125	0.637629
9	AG111	0.582840	-0.067778	0.901851	0.000000	-0.516981	0.407584
10	AG111	0.627290	-0.119621	0.901851	0.000000	0.065685	0.497278
1	AG112	0.733608	-0.289018	0.901851	0.000000	0.162108	0.903479
2	AG112	0.726459	-0.062077	0.901851	0.000000	0.275370	0.916761
3	AG112	0.707737	0.220374	0.901851	0.000000	-0.048650	0.986749
4	AG112	0.744989	0.080892	0.901851	0.000000	-0.394433	0.920948
5	AG112	0.726483	0.082379	0.901851	0.000000	-0.306762	0.893729
6	AG112	0.739409	-0.054473	0.901851	0.000000	0.475978	0.838526
7	AG112	0.794461	0.021308	0.901851	0.000000	-0.148945	0.920424
8	AG112	0.792323	0.123868	0.901851	0.000000	0.206221	0.775708
9	AG112	0.824456	-0.231465	0.901851	0.000000	-0.186626	0.943407
10	AG112	0.679969	0.151896	0.901851	0.000000	0.218704	0.831734
1	AG139	0.549130	-0.035631	0.901851	0.000000	0.360642	0.667484
2	AG139	0.642060	-0.252371	0.901851	0.000000	0.253195	0.655980
3	AG139	0.568248	0.212210	0.901851	0.000000	0.415860	0.763821
4	AG139	0.628630	0.090127	0.901851	0.000000	0.834614	0.672775
5	AG139	0.567693	0.249943	0.901851	0.000000	0.374536	0.626191
6	AG139	0.580334	0.217409	0.901851	0.000000	0.460585	0.592310
7	AG139	0.642809	0.216746	0.901851	0.000000	0.362495	0.678991
8	AG139	0.548398	-0.007385	0.901851	0.000000	0.511824	0.685032
9	AG139	0.566464	-0.215641	0.901851	0.000000	0.654397	0.609203
10	AG139	0.629313	-0.208412	0.901851	0.000000	0.662912	0.687667
1	AG142	0.787818	0.152020	0.901851	0.000000	0.755570	0.792799
2	AG142	0.745202	-0.046691	0.901851	0.000000	0.686486	0.745126
3	AG142	0.741941	0.133385	0.901851	0.000000	0.546810	0.745700
4	AG142	0.742274	0.312206	0.901851	0.000000	0.370496	0.753577
5	AG142	0.727246	0.199024	0.901851	0.000000	0.559585	0.740888
6	AG142	0.757363	0.262508	0.901851	0.000000	1.091274	0.701890
7	AG142	0.768910	-0.083720	0.901851	0.000000	1.049948	0.796561
8	AG142	0.801161	0.032920	0.901851	0.000000	0.938874	0.728391
9	AG142	0.747563	0.136299	0.901851	0.000000	0.670219	0.799770
10	AG142	0.734374	0.049107	0.901851	0.000000	1.097397	0.860748
1	GD14	0.627532	0.058376	0.901851	0.000000	0.553108	0.878355
2	GD14	0.653310	-0.034201	0.901851	0.000000	0.302445	0.841122
3	GD14	0.622885	0.152382	0.901851	0.000000	0.429271	0.856518
4	GD14	0.668090	-0.179696	0.901851	0.000000	0.050846	0.887220
5	GD14	0.580827	-0.197178	0.901851	0.000000	0.456890	0.867671
6	GD14	0.624729	-0.024535	0.901851	0.000000	-0.294846	0.927453
7	GD14	0.575874	-0.231682	0.901851	0.000000	0.382536	0.954334
8	GD14	0.624332	0.038652	0.901851	0.000000	0.114175	0.855843
9	GD14	0.611298	-0.064607	0.901851	0.000000	0.419826	0.837443
10	GD14	0.619383	0.215414	0.901851	0.000000	-0.180235	0.886304
1	GD15	0.565565	0.057746	0.901851	0.000000	0.528130	0.661731
2	GD15	0.626772	-0.085233	0.901851	0.000000	0.243164	0.570836
3	GD15	0.673771	0.162013	0.901851	0.000000	0.283882	0.614623
4	GD15	0.590211	0.069894	0.901851	0.000000	0.182377	0.639664
5	GD15	0.601894	-0.084998	0.901851	0.000000	0.855327	0.618321
6	GD15	0.569840	0.040325	0.901851	0.000000	0.733160	0.632121
7	GD15	0.629087	-0.287823	0.901851	0.000000	0.789986	0.745949
8	GD15	0.632153	-0.017814	0.901851	0.000000	0.137245	0.726804
9	GD15	0.628635	-0.058178	0.901851	0.000000	0.490226	0.583220
10	GD15	0.628516	-0.091922	0.901851	0.000000	0.464728	0.649941
1	GD16	0.423055	0.075803	0.901851	0.000000	0.994484	0.599541
2	GD16	0.349609	-0.203476	0.901851	0.000000	0.960632	0.589856
3	GD16	0.451407	0.286585	0.901851	0.000000	0.412894	0.626875
4	GD16	0.400179	0.060750	0.901851	0.000000	0.720296	0.542279
5	GD16	0.439257	-0.038862	0.901851	0.000000	0.745023	0.582591
6	GD16	0.434242	-0.025101	0.901851	0.000000	0.778301	0.521299
7	GD16	0.381469	0.156168	0.901851	0.000000	0.613486	0.557060
8	GD16	0.391156	0.041364	0.901851	0.000000	0.603165	0.509408
9	GD16	0.379949	-0.001071	0.901851	0.000000	0.859125	0.403196
10	GD16	0.353183	-0.131427	0.901851	0.000000	0.766177	0.468358
