rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.598042	-0.677048	3.356826	0.000000	0.041040	0.199450
2	AG111	0.585210	-0.302328	3.356826	0.000000	0.054844	0.190372
3	AG111	0.607520	-0.528237	3.356826	0.000000	-0.006841	0.143405
4	AG111	0.582737	0.106728	3.356826	0.000000	0.013167	0.072151
5	AG111	0.589042	-0.333031	3.356826	0.000000	-0.040567	0.073080
6	AG111	0.611963	-0.453898	3.356826	0.000000	0.040760	0.073404
7	AG111	0.598941	-0.261086	3.356826	0.000000	-0.085969	0.087691
8	AG111	0.617455	-0.369786	3.356826	0.000000	0.019852	0.056226
9	AG111	0.585674	-0.389567	3.356826	0.000000	0.016012	0.167552
10	AG111	0.653858	-0.186341	3.356826	0.000000	0.074694	0.196328
1	AG112	0.744488	-0.122397	3.356826	0.000000	-0.011067	0.305012
2	AG112	0.744792	-0.052519	3.356826	0.000000	-0.068292	0.311759
3	AG112	0.782085	0.269814	3.356826	0.000000	-0.017063	0.344520
4	AG112	0.735839	-0.100088	3.356826	0.000000	0.061070	0.416485
5	AG112	0.742819	-0.229257	3.356826	0.000000	-0.030983	0.404096
6	AG112	0.785000	-0.204244	3.356826	0.000000	-0.001959	0.387798
7	AG112	0.800385	-0.049920	3.356826	0.000000	0.019415	0.235510
8	AG112	0.772561	-0.343540	3.356826	0.000000	-0.031903	0.464913
9	AG112	0.787004	0.193423	3.356826	0.000000	0.062410	0.304221
10	AG112	0.783221	0.145766	3.356826	0.000000	0.023281	0.347578
1	AG139	0.522776	0.072326	3.356826	0.000000	-0.051852	0.121306
2	AG139	0.574937	-0.164170	3.356826	0.000000	0.087296	0.401172
3	AG139	0.556830	0.006855	3.356826	0.000000	-0.024846	0.271712
4	AG139	0.607857	0.132169	3.356826	0.000000	-0.013213	0.074862
5	AG139	0.595534	0.246498	3.356826	0.000000	0.021319	0.219334
6	AG139	0.592070	0.224458	3.356826	0.000000	0.050778	0.235853
7	AG139	0.571879	0.095388	3.356826	0.000000	0.055133	0.221864
8	AG139	0.563049	-0.073349	3.356826	0.000000	-0.041404	0.199337
9	AG139	0.542274	0.222373	3.356826	0.000000	0.044461	0.197225
10	AG139	0.612645	0.107178	3.356826	0.000000	0.029077	0.158227
1	AG142	0.738669	0.384945	3.356826	0.000000	0.066005	0.296715
2	AG142	0.757799	0.219435	3.356826	0.000000	0.075599	0.140790
3	AG142	0.748394	0.212007	3.356826	0.000000	-0.082313	0.231973
4	AG142	0.781247	0.420118	3.356826	0.000000	-0.049535	-0.101873
5	AG142	0.794060	0.320364	3.356826	0.000000	0.067524	0.202931
6	AG142	0.740679	0.319776	3.356826	0.000000	0.056324	0.348543
7	AG142	0.778873	0.332797	3.356826	0.000000	-0.026114	0.206452
8	AG142	0.783090	0.250732	3.356826	0.000000	0.036439	0.146045
9	AG142	0.732366	0.426399	3.356826	0.000000	-0.024896	0.305691
10	AG142	0.768667	0.405183	3.356826	0.000000	-0.042037	0.142917
1	GD14	0.632046	-0.083111	3.356826	0.000000	-0.068911	0.375931
2	GD14	0.628298	0.042424	3.356826	0.000000	-0.078172	0.384115
3	GD14	0.634003	0.184406	3.356826	0.000000	-0.111612	0.285081
4	GD14	0.603013	-0.190892	3.356826	0.000000	0.032248	0.566522
5	GD14	0.641365	0.135926	3.356826	0.000000	-0.010894	0.419124
6	GD14	0.667004	0.162291	3.356826	0.000000	-0.036559	0.444879
7	GD14	0.635078	-0.078896	3.356826	0.000000	-0.079449	0.426724
8	GD14	0.643130	-0.077796	3.356826	0.000000	-0.099107	0.285019
9	GD14	0.623254	-0.176954	3.356826	0.000000	-0.109036	0.446104
10	GD14	0.599405	-0.028393	3.356826	0.000000	-0.058211	0.452129
1	GD15	0.611698	-0.123084	3.356826	0.000000	0.071359	0.303473
2	GD15	0.585001	-0.036530	3.356826	0.000000	-0.031032	0.159963
3	GD15	0.587428	-0.018816	3.356826	0.000000	-0.055303	0.120477
4	GD15	0.598023	-0.199962	3.356826	0.000000	0.020405	0.244172
5	GD15	0.559755	0.105532	3.356826	0.000000	0.125961	0.226272
6	GD15	0.582462	-0.105889	3.356826	0.000000	0.052260	0.184544
7	GD15	0.597022	-0.011665	3.356826	0.000000	0.045194	0.333702
8	GD15	0.590689	-0.151541	3.356826	0.000000	0.012967	0.348260
9	GD15	0.600114	-0.042806	3.356826	0.000000	-0.046146	0.095496
10	GD15	0.630245	-0.208864	3.356826	0.000000	0.078389	0.358818
1	GD16	0.369119	-0.119775	3.356826	0.000000	-0.045448	0.180601
2	GD16	0.364830	0.162036	3.356826	0.000000	0.034578	0.043940
3	GD16	0.401898	0.021972	3.356826	0.000000	-0.082494	0.021955
4	GD16	0.407576	0.118453	3.356826	0.000000	0.043412	0.144499
5	GD16	0.404862	-0.086063	3.356826	0.000000	0.020451	0.175790
6	GD16	0.411105	0.032535	3.356826	0.000000	0.053003	0.207299
7	GD16	0.361155	-0.115279	3.356826	0.000000	0.033919	0.291531
8	GD16	0.328851	0.301833	3.356826	0.000000	-0.013159	0.021645
9	GD16	0.349578	-0.043274	3.356826	0.000000	0.087092	0.402040
10	GD16	0.375902	0.011284	3.356826	0.000000	-0.067738	0.035394
