rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.010309	-0.262103	0.000000	0.000000	0.138260	0.021996
2	AG111	-0.014947	-0.543761	0.000000	0.000000	-0.007434	0.038949
3	AG111	0.022456	-0.738946	0.000000	0.000000	0.059040	0.026905
4	AG111	0.022685	-0.294092	0.000000	0.000000	0.182972	0.014296
5	AG111	-0.048292	-0.048649	0.000000	0.000000	0.051543	-0.020412
6	AG111	-0.048452	-0.399537	0.000000	0.000000	-0.022500	-0.007574
7	AG111	-0.034222	-0.423273	0.000000	0.000000	-0.022156	0.045152
8	AG111	-0.016053	-0.207923	0.000000	0.000000	0.175076	0.029621
9	AG111	0.005888	-0.303581	0.000000	0.000000	0.128109	-0.020381
10	AG111	0.010759	-0.651840	0.000000	0.000000	0.084326	0.037179
1	AG112	0.100155	-0.142121	0.000000	0.000000	-0.089813	0.018481
2	AG112	0.173479	0.429788	0.000000	0.000000	0.027140	-0.010663
3	AG112	0.126453	-0.140093	0.000000	0.000000	-0.091975	-0.029147
4	AG112	0.124249	-0.062817	0.000000	0.000000	-0.128508	0.050974
5	AG112	0.186053	-0.196893	0.000000	0.000000	-0.023957	0.032520
6	AG112	0.108292	0.597988	0.000000	0.000000	0.028290	-0.055603
7	AG112	0.158522	0.176952	0.000000	0.000000	0.045421	0.043955
8	AG112	0.155563	0.274775	0.000000	0.000000	0.034208	0.053995
9	AG112	0.104101	0.269043	0.000000	0.000000	-0.086400	-0.041667
10	AG112	0.146465	-0.351982	0.000000	0.000000	-0.013803	0.057198
1	AG139	-0.019818	0.111067	0.000000	0.000000	0.091932	-0.005675
2	AG139	0.020237	0.112314	0.000000	0.000000	0.044196	-0.010994
3	AG139	0.000631	0.023871	0.000000	0.000000	0.027753	0.063222
4	AG139	-0.015621	0.061700	0.000000	0.000000	0.022450	-0.059568
5	AG139	-0.010489	0.139274	0.000000	0.000000	0.008459	0.010636
6	AG139	-0.047871	0.353296	0.000000	0.000000	0.073764	-0.084165
7	AG139	-0.058890	0.060143	0.000000	0.000000	0.072447	-0.012883
8	AG139	-0.061709	0.293788	0.000000	0.000000	0.021390	-0.086881
9	AG139	-0.028535	-0.060695	0.000000	0.000000	0.020460	-0.039706
10	AG139	0.005302	-0.043593	0.000000	0.000000	0.010772	0.013792
1	AG142	0.125565	0.585279	0.000000	0.000000	0.044443	-0.051744
2	AG142	0.164171	0.200554	0.000000	0.000000	-0.033296	0.045906
3	AG142	0.117582	0.099556	0.000000	0.000000	-0.092505	-0.043484
4	AG142	0.124401	0.261564	0.000000	0.000000	-0.011344	0.002918
5	AG142	0.134641	0.153119	0.000000	0.000000	0.029749	-0.012726
6	AG142	0.085200	0.495190	0.000000	0.000000	-0.040804	-0.007751
7	AG142	0.156223	0.090708	0.000000	0.000000	-0.040936	0.026988
8	AG142	0.193194	0.301489	0.000000	0.000000	0.013705	-0.000049
9	AG142	0.160593	0.248753	0.000000	0.000000	-0.035260	-0.040019
10	AG142	0.147472	0.319796	0.000000	0.000000	0.019765	0.001645
1	GD14	0.026148	-0.177891	0.000000	0.000000	-0.149209	0.038289
2	GD14	0.007254	-0.176093	0.000000	0.000000	-0.127264	0.047080
3	GD14	0.018774	-0.054547	0.000000	0.000000	-0.104507	0.085444
4	GD14	0.009556	-0.236294	0.000000	0.000000	-0.186967	-0.043101
5	GD14	-0.025823	-0.205936	0.000000	0.000000	-0.231052	0.038841
6	GD14	0.019773	0.004468	0.000000	0.000000	-0.132319	0.032981
7	GD14	0.016642	-0.336845	0.000000	0.000000	-0.156806	0.052287
8	GD14	0.041709	0.108796	0.000000	0.000000	-0.044292	0.073904
9	GD14	0.019653	0.022161	0.000000	0.000000	-0.139609	-0.032155
10	GD14	0.043781	0.135384	0.000000	0.000000	-0.134350	-0.055610
1	GD15	0.049746	-0.075859	0.000000	0.000000	0.178426	0.000993
2	GD15	-0.014514	-0.097906	0.000000	0.000000	-0.016333	-0.058245
3	GD15	-0.027407	-0.078287	0.000000	0.000000	-0.008850	-0.051185
4	GD15	0.037266	-0.173522	0.000000	0.000000	-0.018410	-0.008094
5	GD15	-0.003321	0.071491	0.000000	0.000000	0.163030	-0.050739
6	GD15	-0.032388	-0.042444	0.000000	0.000000	0.031074	-0.051148
7	GD15	0.020667	-0.427025	0.000000	0.000000	0.035255	-0.007897
8	GD15	-0.039423	-0.139752	0.000000	0.000000	0.077956	0.051343
9	GD15	0.049653	-0.249441	0.000000	0.000000	0.107054	0.031440
10	GD15	-0.011047	-0.275319	0.000000	0.000000	-0.040557	-0.025057
1	GD16	-0.240505	0.019216	0.000000	0.000000	0.070075	-0.028646
2	GD16	-0.236712	0.166847	0.000000	0.000000	0.078649	0.034147
3	GD16	-0.244005	0.014499	0.000000	0.000000	0.073402	-0.047094
4	GD16	-0.217185	-0.361424	0.000000	0.000000	-0.082665	-0.130212
5	GD16	-0.211997	-0.100630	0.000000	0.000000	0.036447	-0.007341
6	GD16	-0.197577	-0.147963	0.000000	0.000000	0.055554	-0.065687
7	GD16	-0.244277	-0.209019	0.000000	0.000000	0.027366	0.011554
8	GD16	-0.218529	-0.154453	0.000000	0.000000	0.015307	0.035411
9	GD16	-0.278416	0.159986	0.000000	0.000000	0.134486	0.012658
10	GD16	-0.255746	-0.137033	0.000000	0.000000	0.090851	0.037098
