parameter	value	se_sa	rse_sa
rhoS_pop	0.64352576385643867	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.26593493997019158	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.23432747908301144	nan	nan
S0_pop	23475.22005206867834204	1888.49322863586507992	8.04462418008067992
T0_pop	24932.73816095363508794	1994.10609415878798245	7.99794262982993942
omega_S0	0.18252826483192158	0.06788635257575294	37.19224123357830791
omega_T0	0.19340247595224416	0.06087563142133517	31.47613861798070900
b1	0.24445969212044930	0.03366136674544817	13.76970021252528475
b2	0.21887307645267129	0.02889234170199623	13.20050056875947142
b3	0.33278519331484457	0.04817548190063022	14.47644993479379494
