rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.028016	0.028373	0.000000	-0.024221	0.045093	0.000000
2	AG111	-0.001670	-0.450099	0.000000	0.102934	0.066883	0.000000
3	AG111	-0.015068	-0.160330	0.000000	0.037565	0.063573	0.000000
4	AG111	-0.022861	-0.401067	0.000000	-0.050139	0.037734	0.000000
5	AG111	-0.006085	-0.242410	0.000000	0.030912	0.048479	0.000000
6	AG111	-0.045940	-0.520718	0.000000	0.086835	0.033262	0.000000
7	AG111	-0.066348	-0.018851	0.000000	-0.012781	0.036570	0.000000
8	AG111	-0.029349	-0.051300	0.000000	0.012037	0.075231	0.000000
9	AG111	-0.006556	-0.339723	0.000000	-0.164753	0.117813	0.000000
10	AG111	-0.003934	-0.173401	0.000000	-0.051753	0.034736	0.000000
1	AG112	0.151783	-0.136288	0.000000	0.039973	-0.080466	0.000000
2	AG112	0.074633	0.158212	0.000000	-0.056219	-0.078191	0.000000
3	AG112	0.144595	0.177596	0.000000	0.046322	-0.082309	0.000000
4	AG112	0.151972	0.126238	0.000000	0.028116	-0.081610	0.000000
5	AG112	0.111906	0.180055	0.000000	-0.018557	-0.006748	0.000000
6	AG112	0.131276	0.216533	0.000000	-0.036153	-0.014895	0.000000
7	AG112	0.124254	-0.413924	0.000000	0.000954	-0.197822	0.000000
8	AG112	0.170682	-0.165523	0.000000	0.102564	-0.048104	0.000000
9	AG112	0.108496	0.190374	0.000000	0.178405	0.001575	0.000000
10	AG112	0.114633	-0.313387	0.000000	0.196831	-0.133720	0.000000
1	AG139	0.010877	0.114962	0.000000	-0.052319	0.003623	0.000000
2	AG139	-0.041556	0.227790	0.000000	0.044075	0.037647	0.000000
3	AG139	-0.022868	0.247187	0.000000	-0.027916	0.036483	0.000000
4	AG139	-0.052063	-0.052324	0.000000	0.117328	-0.072168	0.000000
5	AG139	-0.030796	-0.036012	0.000000	0.008032	-0.009416	0.000000
6	AG139	0.004745	-0.129918	0.000000	-0.019033	0.049654	0.000000
7	AG139	-0.047603	0.186991	0.000000	0.070677	-0.004140	0.000000
8	AG139	-0.000232	0.184648	0.000000	0.040608	0.091993	0.000000
9	AG139	-0.050277	0.171905	0.000000	0.031197	-0.021616	0.000000
10	AG139	-0.039303	-0.103195	0.000000	0.156395	0.082151	0.000000
1	AG142	0.140847	0.420871	0.000000	-0.028969	0.012952	0.000000
2	AG142	0.125315	0.329591	0.000000	0.026574	-0.013580	0.000000
3	AG142	0.202717	0.139377	0.000000	-0.053787	0.045458	0.000000
4	AG142	0.139725	0.353636	0.000000	-0.011883	0.001409	0.000000
5	AG142	0.128727	0.539102	0.000000	-0.132510	-0.052578	0.000000
6	AG142	0.156675	0.511754	0.000000	-0.015925	0.015870	0.000000
7	AG142	0.110357	0.058324	0.000000	0.108160	0.030664	0.000000
8	AG142	0.116441	0.659202	0.000000	-0.007290	0.045748	0.000000
9	AG142	0.111304	0.378319	0.000000	-0.005506	0.045980	0.000000
10	AG142	0.121005	0.366130	0.000000	0.057842	-0.006564	0.000000
1	GD14	-0.004547	0.167167	0.000000	-0.030330	-0.098023	0.000000
2	GD14	0.038398	0.171509	0.000000	0.008999	-0.099618	0.000000
3	GD14	-0.033061	-0.104880	0.000000	-0.089362	-0.155325	0.000000
4	GD14	-0.037073	-0.025374	0.000000	0.061354	-0.198727	0.000000
5	GD14	-0.032905	0.043691	0.000000	0.041062	-0.093425	0.000000
6	GD14	0.025671	-0.125533	0.000000	0.039116	-0.120981	0.000000
7	GD14	-0.004096	-0.133934	0.000000	0.004454	-0.124677	0.000000
8	GD14	0.004421	0.194191	0.000000	-0.054462	-0.147321	0.000000
9	GD14	-0.011227	0.310070	0.000000	-0.174610	-0.134573	0.000000
10	GD14	-0.022347	-0.164259	0.000000	0.048578	-0.137267	0.000000
1	GD15	0.005891	0.080073	0.000000	0.087409	0.085736	0.000000
2	GD15	0.021850	-0.076794	0.000000	-0.044852	0.024746	0.000000
3	GD15	-0.029235	0.081035	0.000000	-0.095580	0.085076	0.000000
4	GD15	-0.004092	-0.104030	0.000000	0.121660	0.118761	0.000000
5	GD15	0.028427	0.119298	0.000000	-0.172962	0.024544	0.000000
6	GD15	-0.023254	-0.051321	0.000000	-0.019976	0.014549	0.000000
7	GD15	-0.000541	-0.083110	0.000000	-0.081437	0.021252	0.000000
8	GD15	0.000092	-0.143904	0.000000	0.067746	0.057357	0.000000
9	GD15	0.022586	-0.011090	0.000000	-0.183973	-0.044137	0.000000
10	GD15	0.008814	-0.036235	0.000000	-0.081657	0.039372	0.000000
1	GD16	-0.244272	-0.046410	0.000000	-0.103428	0.126598	0.000000
2	GD16	-0.223130	-0.060735	0.000000	0.018273	0.037292	0.000000
3	GD16	-0.204072	-0.175079	0.000000	0.054708	0.037711	0.000000
4	GD16	-0.272263	-0.071113	0.000000	-0.124717	-0.006154	0.000000
5	GD16	-0.234554	-0.240160	0.000000	0.036621	0.061710	0.000000
6	GD16	-0.226098	-0.170211	0.000000	-0.057649	0.048332	0.000000
7	GD16	-0.242787	0.133536	0.000000	-0.050547	0.071839	0.000000
8	GD16	-0.252488	-0.123987	0.000000	-0.072179	0.051608	0.000000
9	GD16	-0.213013	0.153847	0.000000	-0.006537	0.126166	0.000000
10	GD16	-0.219424	-0.119582	0.000000	0.114156	0.031998	0.000000
