rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.003217	-0.374732	0.000000	0.000000	-0.165584	0.000000	-0.017409	0.008682
2	AG111	0.000883	-0.384911	0.000000	0.000000	-0.112646	0.000000	0.026771	0.005386
3	AG111	0.009597	-0.046076	0.000000	0.000000	-0.149936	0.000000	-0.006782	-0.032436
4	AG111	-0.024878	-0.280234	0.000000	0.000000	-0.116849	0.000000	0.004484	0.010486
5	AG111	-0.064781	-0.379335	0.000000	0.000000	-0.081432	0.000000	0.010747	0.013507
6	AG111	-0.035285	0.002921	0.000000	0.000000	-0.140204	0.000000	-0.010172	-0.000564
7	AG111	-0.013595	-0.101222	0.000000	0.000000	-0.091636	0.000000	-0.012269	0.000150
8	AG111	0.010014	-0.210956	0.000000	0.000000	-0.144573	0.000000	-0.011019	-0.029500
9	AG111	-0.009140	-0.354264	0.000000	0.000000	-0.147443	0.000000	0.001762	-0.059187
10	AG111	-0.029486	-0.497353	0.000000	0.000000	-0.137048	0.000000	0.010527	0.035828
1	AG112	0.109820	0.079257	0.000000	0.000000	-0.281904	0.000000	0.009705	-0.077016
2	AG112	0.172639	0.094405	0.000000	0.000000	-0.210940	0.000000	0.023475	-0.041592
3	AG112	0.164150	0.031500	0.000000	0.000000	-0.290777	0.000000	0.009087	-0.017675
4	AG112	0.156025	0.125878	0.000000	0.000000	-0.326008	0.000000	0.020116	-0.047747
5	AG112	0.135611	0.072848	0.000000	0.000000	-0.184030	0.000000	-0.010495	-0.007267
6	AG112	0.128793	0.071197	0.000000	0.000000	-0.277081	0.000000	-0.002140	0.046158
7	AG112	0.111014	-0.115513	0.000000	0.000000	-0.274604	0.000000	-0.016256	0.005740
8	AG112	0.137078	-0.222781	0.000000	0.000000	-0.272787	0.000000	0.010382	-0.033241
9	AG112	0.143250	0.263467	0.000000	0.000000	-0.265070	0.000000	-0.012840	0.001229
