rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.013240	-0.045653	0.000000	-0.117748	0.150966	0.000000
2	AG111	-0.024139	-0.121762	0.000000	-0.037002	0.115488	0.000000
3	AG111	0.016829	-0.307475	0.000000	-0.255759	0.017066	0.000000
4	AG111	-0.035007	-0.299145	0.000000	-0.057667	-0.107528	0.000000
5	AG111	-0.026380	-0.502142	0.000000	0.094051	0.087129	0.000000
6	AG111	-0.010722	-0.373441	0.000000	-0.176839	-0.063413	0.000000
7	AG111	-0.021677	-0.471751	0.000000	0.091432	0.012293	0.000000
8	AG111	-0.034201	-0.432154	0.000000	-0.175151	-0.014943	0.000000
9	AG111	-0.017345	-0.343805	0.000000	0.149491	0.110679	0.000000
10	AG111	-0.040036	-0.175301	0.000000	0.072882	0.089753	0.000000
1	AG112	0.182512	0.431743	0.000000	-0.130858	-0.012217	0.000000
2	AG112	0.164747	0.068069	0.000000	0.022999	0.024000	0.000000
3	AG112	0.092751	-0.144416	0.000000	-0.027970	-0.099161	0.000000
4	AG112	0.159230	0.120041	0.000000	-0.041895	-0.016731	0.000000
5	AG112	0.130798	0.367461	0.000000	-0.103136	-0.042367	0.000000
6	AG112	0.111775	0.034285	0.000000	0.094565	-0.003803	0.000000
7	AG112	0.128958	0.124395	0.000000	-0.003010	-0.043574	0.000000
8	AG112	0.107177	0.096041	0.000000	0.017080	-0.022836	0.000000
9	AG112	0.116145	0.022370	0.000000	0.091937	-0.010554	0.000000
10	AG112	0.079949	0.607240	0.000000	-0.009387	0.013833	0.000000
1	AG139	-0.012288	-0.166794	0.000000	-0.059741	-0.007056	0.000000
2	AG139	-0.026916	-0.013593	0.000000	0.155041	0.054189	0.000000
3	AG139	-0.021381	-0.039081	0.000000	-0.070297	0.116272	0.000000
4	AG139	-0.056910	-0.181340	0.000000	-0.031385	0.037996	0.000000
5	AG139	-0.051480	-0.067070	0.000000	-0.007933	-0.003806	0.000000
6	AG139	-0.033360	0.243148	0.000000	-0.222782	-0.045214	0.000000
7	AG139	-0.033859	0.032892	0.000000	-0.008751	0.034341	0.000000
8	AG139	-0.065104	0.296631	0.000000	-0.097867	0.036734	0.000000
9	AG139	-0.029570	0.052437	0.000000	-0.040647	-0.011704	0.000000
10	AG139	-0.032067	0.019358	0.000000	-0.068562	0.020654	0.000000
1	AG142	0.107618	0.161196	0.000000	0.002921	0.062446	0.000000
2	AG142	0.102832	0.319276	0.000000	0.066659	0.003194	0.000000
3	AG142	0.122172	0.383222	0.000000	-0.041491	0.009015	0.000000
4	AG142	0.143991	0.291464	0.000000	-0.062008	-0.069487	0.000000
5	AG142	0.124005	0.309683	0.000000	-0.130572	-0.016084	0.000000
6	AG142	0.101158	0.194735	0.000000	-0.070537	-0.044956	0.000000
7	AG142	0.161963	0.098637	0.000000	0.011397	0.020722	0.000000
8	AG142	0.152746	0.817727	0.000000	-0.153690	-0.013035	0.000000
9	AG142	0.162566	0.537082	0.000000	-0.073400	0.007639	0.000000
10	AG142	0.109759	0.141251	0.000000	-0.032015	-0.006632	0.000000
1	GD14	0.034420	-0.333509	0.000000	0.048561	-0.133791	0.000000
2	GD14	0.027527	-0.202333	0.000000	0.037313	-0.135629	0.000000
3	GD14	0.004802	-0.092693	0.000000	0.042742	-0.108606	0.000000
4	GD14	-0.017023	-0.019633	0.000000	0.115219	-0.115804	0.000000
5	GD14	0.019248	-0.191617	0.000000	0.066569	-0.105433	0.000000
6	GD14	0.012138	-0.078010	0.000000	-0.006693	-0.058195	0.000000
7	GD14	-0.012627	-0.122310	0.000000	-0.010147	-0.159187	0.000000
8	GD14	0.006981	-0.211241	0.000000	0.078683	-0.132039	0.000000
9	GD14	0.037091	-0.170917	0.000000	0.098867	-0.110666	0.000000
10	GD14	-0.015637	0.132500	0.000000	0.309963	-0.028966	0.000000
1	GD15	-0.022809	-0.002708	0.000000	-0.081435	0.014751	0.000000
2	GD15	0.003735	0.019841	0.000000	-0.058742	0.062929	0.000000
3	GD15	0.006891	0.019859	0.000000	-0.043725	0.051020	0.000000
4	GD15	-0.004905	-0.213554	0.000000	-0.166397	0.021760	0.000000
5	GD15	-0.023190	-0.374961	0.000000	0.038149	-0.009176	0.000000
6	GD15	-0.023761	0.210056	0.000000	-0.023280	-0.012566	0.000000
7	GD15	0.004632	-0.024764	0.000000	0.022690	0.116141	0.000000
8	GD15	-0.028650	-0.035440	0.000000	0.118777	0.045703	0.000000
9	GD15	0.027404	0.156650	0.000000	-0.114194	0.044705	0.000000
10	GD15	-0.031350	-0.182109	0.000000	0.031166	-0.079311	0.000000
1	GD16	-0.263555	-0.026087	0.000000	0.004543	0.105956	0.000000
2	GD16	-0.247119	0.149425	0.000000	-0.088867	0.043572	0.000000
3	GD16	-0.234558	0.070044	0.000000	-0.179757	0.045274	0.000000
4	GD16	-0.286426	-0.262896	0.000000	-0.057471	-0.068791	0.000000
5	GD16	-0.270046	0.257626	0.000000	-0.093467	0.115896	0.000000
6	GD16	-0.251935	-0.011700	0.000000	0.125420	0.071536	0.000000
7	GD16	-0.133528	-0.317637	0.000000	-0.098019	0.095093	0.000000
8	GD16	-0.179420	-0.292077	0.000000	-0.066795	0.104985	0.000000
9	GD16	-0.227771	-0.132814	0.000000	-0.101271	0.052640	0.000000
10	GD16	-0.265179	0.386054	0.000000	0.087961	0.212538	0.000000
