parameter	value	se_sa	rse_sa
rhoS_pop	0.61262790006150292	0.04606125025284665	7.51863410860368475
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	4.19873529102412046	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25592299261968104	nan	nan
omega_rhoS	0.11847572585775069	0.03334635694286685	28.14615120645435198
omega_deltaSC	0.24726418612446480	0.15648110144817653	63.28498433226760511
omega_deltaCB	0.07974862882930898	0.03166575389512397	39.70695717276867498
b1	0.16417754740749679	0.02172166774924645	13.23059583496651825
b2	0.17736767045309887	0.02291972806089895	12.92215655894267634
b3	0.28025955178596818	0.05063238205743955	18.06624671122969161
