rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.580681	-0.351659	1.647147	0.026495	-0.035212	0.215185
2	AG111	0.597275	-0.410057	1.647147	-0.065550	0.042015	0.215185
3	AG111	0.576618	-0.139706	1.647147	0.034819	0.006929	0.215185
4	AG111	0.621352	-0.262030	1.647147	-0.179267	-0.035701	0.215185
5	AG111	0.617792	-0.615305	1.647147	-0.227887	-0.302674	0.215185
6	AG111	0.606000	-0.077088	1.647147	-0.055625	-0.153919	0.215185
7	AG111	0.653862	-0.503544	1.647147	-0.056832	-0.176379	0.215185
8	AG111	0.590527	0.120843	1.647147	-0.005569	0.005353	0.215185
9	AG111	0.609803	-0.369034	1.647147	0.097308	0.040170	0.215185
10	AG111	0.651003	-0.315892	1.647147	-0.180982	0.035089	0.215185
1	AG112	0.720445	-0.047352	1.647147	0.435791	0.074954	0.215185
2	AG112	0.763712	0.332179	1.647147	0.243110	-0.092558	0.215185
3	AG112	0.777938	-0.272259	1.647147	0.281055	-0.084424	0.215185
4	AG112	0.744105	-0.002818	1.647147	0.328687	0.130181	0.215185
5	AG112	0.719710	0.127317	1.647147	0.277917	-0.101281	0.215185
6	AG112	0.773251	-0.409808	1.647147	0.512662	0.131405	0.215185
7	AG112	0.749799	0.184853	1.647147	0.365370	0.070885	0.215185
8	AG112	0.727825	-0.383651	1.647147	0.264274	-0.154200	0.215185
9	AG112	0.782027	-0.099886	1.647147	0.127559	-0.189287	0.215185
10	AG112	0.764049	0.050168	1.647147	0.452772	0.080126	0.215185
1	AG139	0.596854	0.139423	1.647147	-0.053523	-0.063807	0.215185
2	AG139	0.614221	0.042421	1.647147	0.055630	-0.012976	0.215185
3	AG139	0.547962	0.365795	1.647147	0.221381	0.091454	0.215185
4	AG139	0.651732	0.139159	1.647147	0.092480	0.099711	0.215185
5	AG139	0.562913	-0.106828	1.647147	0.174760	0.136627	0.215185
6	AG139	0.604465	0.028807	1.647147	0.100673	0.126097	0.215185
7	AG139	0.575257	0.160438	1.647147	0.084638	0.093315	0.215185
8	AG139	0.677606	0.217024	1.647147	0.180478	0.138090	0.215185
9	AG139	0.548500	0.082694	1.647147	0.154974	0.154980	0.215185
10	AG139	0.570807	0.024223	1.647147	0.153637	0.108617	0.215185
1	AG142	0.723372	0.341519	1.647147	0.230504	0.162908	0.215185
2	AG142	0.739083	0.316638	1.647147	0.217539	0.071739	0.215185
3	AG142	0.759780	0.528188	1.647147	0.225159	0.126106	0.215185
4	AG142	0.774971	0.370815	1.647147	0.272713	0.169144	0.215185
5	AG142	0.829338	0.145110	1.647147	0.086852	0.023650	0.215185
6	AG142	0.738151	0.753165	1.647147	0.244497	-0.010713	0.215185
7	AG142	0.797299	-0.065753	1.647147	0.335888	0.160611	0.215185
8	AG142	0.789796	0.092880	1.647147	0.317539	0.114116	0.215185
9	AG142	0.708110	0.207586	1.647147	0.316674	-0.074648	0.215185
10	AG142	0.741563	0.320279	1.647147	0.201807	0.031859	0.215185
1	GD14	0.637236	0.160932	1.647147	0.101855	-0.376535	0.215185
2	GD14	0.614597	0.028904	1.647147	0.273480	-0.145017	0.215185
3	GD14	0.621621	-0.098228	1.647147	0.389140	-0.002620	0.215185
4	GD14	0.611671	-0.173610	1.647147	0.368987	-0.073883	0.215185
5	GD14	0.620422	-0.183729	1.647147	0.458316	0.068301	0.215185
6	GD14	0.572014	0.065396	1.647147	0.238551	-0.153730	0.215185
7	GD14	0.593739	0.113088	1.647147	0.307168	-0.133526	0.215185
8	GD14	0.647940	0.155990	1.647147	0.377162	0.039378	0.215185
9	GD14	0.629930	-0.232149	1.647147	0.385656	-0.120533	0.215185
10	GD14	0.665883	-0.065941	1.647147	0.572791	0.121080	0.215185
1	GD15	0.596612	-0.186214	1.647147	0.267441	0.116062	0.215185
2	GD15	0.597840	0.086126	1.647147	-0.022963	0.023971	0.215185
3	GD15	0.609748	0.257647	1.647147	-0.063203	-0.067981	0.215185
4	GD15	0.650678	0.063786	1.647147	-0.135544	-0.087429	0.215185
5	GD15	0.604257	-0.033230	1.647147	0.004493	-0.063605	0.215185
6	GD15	0.612114	-0.136199	1.647147	0.105271	0.070190	0.215185
7	GD15	0.610081	0.202335	1.647147	0.136516	0.146514	0.215185
8	GD15	0.616030	0.241548	1.647147	0.070535	0.013847	0.215185
9	GD15	0.635603	-0.075482	1.647147	0.083889	0.053834	0.215185
10	GD15	0.641812	0.348386	1.647147	-0.019348	0.060240	0.215185
1	GD16	0.365077	0.001576	1.647147	0.060345	0.042541	0.215185
2	GD16	0.378436	-0.041303	1.647147	0.003878	0.159919	0.215185
3	GD16	0.388260	-0.004948	1.647147	-0.165993	-0.030230	0.215185
4	GD16	0.381447	0.248227	1.647147	0.055773	0.145202	0.215185
5	GD16	0.434494	0.316950	1.647147	-0.003534	0.064015	0.215185
6	GD16	0.373342	0.072664	1.647147	-0.061639	0.071150	0.215185
7	GD16	0.399580	0.359094	1.647147	-0.264637	-0.052236	0.215185
8	GD16	0.384633	0.309852	1.647147	-0.325132	-0.113513	0.215185
9	GD16	0.408100	-0.056729	1.647147	-0.067072	0.079649	0.215185
10	GD16	0.341321	0.023573	1.647147	0.062332	0.118904	0.215185
