rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.584060	0.002270	4.240640	0.000000	0.000000	0.022213
2	AG111	0.594830	0.089344	4.240640	0.000000	0.000000	0.022213
3	AG111	0.612859	-0.038736	4.240640	0.000000	0.000000	0.022213
4	AG111	0.616945	-0.000835	4.240640	0.000000	0.000000	0.022213
5	AG111	0.628820	0.048984	4.240640	0.000000	0.000000	0.022213
6	AG111	0.590379	-0.025625	4.240640	0.000000	0.000000	0.022213
7	AG111	0.634531	0.082922	4.240640	0.000000	0.000000	0.022213
8	AG111	0.617117	0.021410	4.240640	0.000000	0.000000	0.022213
9	AG111	0.561595	0.038414	4.240640	0.000000	0.000000	0.022213
10	AG111	0.584439	-0.085612	4.240640	0.000000	0.000000	0.022213
1	AG112	0.760928	0.007313	4.240640	0.000000	0.000000	0.022213
2	AG112	0.733058	0.126746	4.240640	0.000000	0.000000	0.022213
3	AG112	0.804727	0.012061	4.240640	0.000000	0.000000	0.022213
4	AG112	0.809465	0.000000	4.240640	0.000000	0.000000	0.022213
5	AG112	0.781332	0.019691	4.240640	0.000000	0.000000	0.022213
6	AG112	0.768894	-0.061262	4.240640	0.000000	0.000000	0.022213
7	AG112	0.794468	-0.012583	4.240640	0.000000	0.000000	0.022213
8	AG112	0.803648	0.079192	4.240640	0.000000	0.000000	0.022213
9	AG112	0.782677	-0.040296	4.240640	0.000000	0.000000	0.022213
10	AG112	0.853483	0.062644	4.240640	0.000000	0.000000	0.022213
1	AG139	0.668123	0.051042	4.240640	0.000000	0.000000	0.022213
2	AG139	0.588619	-0.000784	4.240640	0.000000	0.000000	0.022213
3	AG139	0.593107	0.011889	4.240640	0.000000	0.000000	0.022213
4	AG139	0.642456	0.023298	4.240640	0.000000	0.000000	0.022213
5	AG139	0.601744	0.013080	4.240640	0.000000	0.000000	0.022213
6	AG139	0.556061	-0.078297	4.240640	0.000000	0.000000	0.022213
7	AG139	0.519455	0.070412	4.240640	0.000000	0.000000	0.022213
8	AG139	0.618057	-0.009734	4.240640	0.000000	0.000000	0.022213
9	AG139	0.552409	-0.068164	4.240640	0.000000	0.000000	0.022213
10	AG139	0.656157	0.021398	4.240640	0.000000	0.000000	0.022213
1	AG142	0.782174	0.008558	4.240640	0.000000	0.000000	0.022213
2	AG142	0.755932	-0.071868	4.240640	0.000000	0.000000	0.022213
3	AG142	0.742558	-0.009093	4.240640	0.000000	0.000000	0.022213
4	AG142	0.777911	0.012626	4.240640	0.000000	0.000000	0.022213
5	AG142	0.782911	0.105477	4.240640	0.000000	0.000000	0.022213
6	AG142	0.780932	0.000106	4.240640	0.000000	0.000000	0.022213
7	AG142	0.805723	0.089720	4.240640	0.000000	0.000000	0.022213
8	AG142	0.760159	0.031169	4.240640	0.000000	0.000000	0.022213
9	AG142	0.770895	0.055124	4.240640	0.000000	0.000000	0.022213
10	AG142	0.765324	0.120994	4.240640	0.000000	0.000000	0.022213
1	GD14	0.753660	0.041110	4.240640	0.000000	0.000000	0.022213
2	GD14	0.713427	-0.017694	4.240640	0.000000	0.000000	0.022213
3	GD14	0.777848	-0.075311	4.240640	0.000000	0.000000	0.022213
4	GD14	0.736256	-0.059778	4.240640	0.000000	0.000000	0.022213
5	GD14	0.701393	0.093091	4.240640	0.000000	0.000000	0.022213
6	GD14	0.721285	-0.023430	4.240640	0.000000	0.000000	0.022213
7	GD14	0.741932	0.008367	4.240640	0.000000	0.000000	0.022213
8	GD14	0.741305	0.088797	4.240640	0.000000	0.000000	0.022213
9	GD14	0.775946	-0.008615	4.240640	0.000000	0.000000	0.022213
10	GD14	0.731473	-0.005394	4.240640	0.000000	0.000000	0.022213
1	GD15	0.618463	0.057733	4.240640	0.000000	0.000000	0.022213
2	GD15	0.622591	0.068984	4.240640	0.000000	0.000000	0.022213
3	GD15	0.634202	-0.062231	4.240640	0.000000	0.000000	0.022213
4	GD15	0.584076	0.062335	4.240640	0.000000	0.000000	0.022213
5	GD15	0.621003	0.045150	4.240640	0.000000	0.000000	0.022213
6	GD15	0.613877	0.052597	4.240640	0.000000	0.000000	0.022213
7	GD15	0.661824	-0.103762	4.240640	0.000000	0.000000	0.022213
8	GD15	0.631197	0.012359	4.240640	0.000000	0.000000	0.022213
9	GD15	0.643971	-0.081597	4.240640	0.000000	0.000000	0.022213
10	GD15	0.602407	-0.057117	4.240640	0.000000	0.000000	0.022213
1	GD16	0.368774	0.156551	4.240640	0.000000	0.000000	0.022213
2	GD16	0.411466	0.035506	4.240640	0.000000	0.000000	0.022213
3	GD16	0.389812	0.086264	4.240640	0.000000	0.000000	0.022213
4	GD16	0.471392	0.037099	4.240640	0.000000	0.000000	0.022213
5	GD16	0.380008	-0.080431	4.240640	0.000000	0.000000	0.022213
6	GD16	0.423941	0.043247	4.240640	0.000000	0.000000	0.022213
7	GD16	0.396087	0.115018	4.240640	0.000000	0.000000	0.022213
8	GD16	0.368917	-0.179990	4.240640	0.000000	0.000000	0.022213
9	GD16	0.424059	-0.077113	4.240640	0.000000	0.000000	0.022213
10	GD16	0.448292	-0.100394	4.240640	0.000000	0.000000	0.022213
