rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.044300	0.138522	0.000000	0.058038	-0.071990	0.000000
2	AG111	-0.031294	-0.097150	0.000000	-0.146557	-0.175431	0.000000
3	AG111	-0.000645	-0.656073	0.000000	0.112095	-0.149879	0.000000
4	AG111	-0.072613	-0.292780	0.000000	-0.008533	-0.148786	0.000000
5	AG111	0.022724	0.096994	0.000000	0.119001	-0.002362	0.000000
6	AG111	-0.027538	-0.377250	0.000000	0.027938	-0.192774	0.000000
7	AG111	-0.043087	0.120369	0.000000	-0.269967	-0.217625	0.000000
8	AG111	-0.025217	0.095475	0.000000	-0.144883	-0.197378	0.000000
9	AG111	-0.007665	0.111684	0.000000	-0.314039	-0.274690	0.000000
10	AG111	-0.011252	-0.553441	0.000000	0.013585	-0.145277	0.000000
1	AG112	0.194046	0.461745	0.000000	0.115501	-0.164542	0.000000
2	AG112	0.154003	0.039250	0.000000	0.090171	-0.270973	0.000000
3	AG112	0.141156	-0.011165	0.000000	0.101852	-0.201827	0.000000
4	AG112	0.152401	0.010116	0.000000	0.055076	-0.171266	0.000000
5	AG112	0.159470	0.125727	0.000000	-0.103008	-0.298373	0.000000
6	AG112	0.125762	0.109419	0.000000	0.275864	-0.157142	0.000000
7	AG112	0.111911	0.226887	0.000000	0.170054	-0.186267	0.000000
8	AG112	0.157032	0.477795	0.000000	0.040253	-0.243959	0.000000
9	AG112	0.108938	0.462916	0.000000	0.050154	-0.194283	0.000000
10	AG112	0.131101	0.028942	0.000000	0.137422	-0.180637	0.000000
1	AG139	-0.025085	0.443249	0.000000	-0.026159	-0.124005	0.000000
2	AG139	0.011811	-0.030433	0.000000	0.027267	-0.125261	0.000000
3	AG139	-0.026940	0.489405	0.000000	0.049444	-0.065967	0.000000
4	AG139	-0.094601	0.004264	0.000000	0.052097	-0.151060	0.000000
5	AG139	-0.012680	0.153310	0.000000	0.242219	-0.101570	0.000000
6	AG139	-0.056641	0.179668	0.000000	0.114086	-0.111056	0.000000
7	AG139	-0.044841	0.286586	0.000000	0.012129	-0.119754	0.000000
8	AG139	-0.038229	0.530207	0.000000	-0.107140	-0.148677	0.000000
9	AG139	-0.045343	0.186400	0.000000	0.048564	-0.118674	0.000000
10	AG139	-0.046463	0.222727	0.000000	0.154972	-0.114828	0.000000
1	AG142	0.149532	0.644276	0.000000	-0.090460	-0.212993	0.000000
2	AG142	0.136750	0.543255	0.000000	0.134374	-0.071313	0.000000
3	AG142	0.167989	0.849176	0.000000	0.256474	-0.064048	0.000000
4	AG142	0.139849	0.455976	0.000000	-0.006380	-0.162513	0.000000
5	AG142	0.140063	0.503604	0.000000	-0.022539	-0.192712	0.000000
6	AG142	0.183015	0.655538	0.000000	0.160674	-0.116081	0.000000
7	AG142	0.154701	0.282146	0.000000	0.047036	-0.127227	0.000000
8	AG142	0.139063	0.975950	0.000000	0.036299	-0.183397	0.000000
9	AG142	0.164928	0.511807	0.000000	-0.160722	-0.191074	0.000000
10	AG142	0.105179	0.407860	0.000000	0.207332	-0.064228	0.000000
1	GD14	0.022055	0.075407	0.000000	-0.261210	-0.482978	0.000000
2	GD14	0.039343	0.087078	0.000000	-0.114049	-0.348198	0.000000
3	GD14	-0.035660	-0.080990	0.000000	0.115082	-0.295413	0.000000
4	GD14	0.007952	-0.129963	0.000000	0.231056	-0.267680	0.000000
5	GD14	0.011681	-0.364997	0.000000	-0.013783	-0.373195	0.000000
6	GD14	0.028869	-0.286830	0.000000	0.394200	-0.124318	0.000000
7	GD14	-0.002324	0.103617	0.000000	0.015238	-0.337956	0.000000
8	GD14	-0.013209	-0.101788	0.000000	-0.026177	-0.372954	0.000000
9	GD14	0.017062	-0.382467	0.000000	0.263115	-0.251171	0.000000
10	GD14	0.006877	-0.153558	0.000000	-0.028684	-0.356543	0.000000
1	GD15	-0.010874	-0.063125	0.000000	0.111666	-0.136730	0.000000
2	GD15	-0.024328	-0.160739	0.000000	-0.170671	-0.280802	0.000000
3	GD15	0.051433	-0.162087	0.000000	0.064940	-0.141263	0.000000
4	GD15	-0.005716	0.018285	0.000000	0.055125	-0.129833	0.000000
5	GD15	0.026795	0.143053	0.000000	-0.122814	-0.192494	0.000000
6	GD15	-0.017805	0.061795	0.000000	-0.144491	-0.234322	0.000000
7	GD15	-0.006492	0.167352	0.000000	0.139799	0.011260	0.000000
8	GD15	-0.034899	0.259657	0.000000	-0.023397	-0.180443	0.000000
9	GD15	0.005143	0.032919	0.000000	0.132630	-0.115336	0.000000
10	GD15	-0.007263	-0.086679	0.000000	0.092689	-0.127008	0.000000
1	GD16	-0.248490	0.021874	0.000000	0.182669	-0.023354	0.000000
2	GD16	-0.206055	-0.020600	0.000000	0.261894	-0.001561	0.000000
3	GD16	-0.230882	0.162948	0.000000	-0.017358	-0.114392	0.000000
4	GD16	-0.231760	0.378092	0.000000	-0.122979	-0.146310	0.000000
5	GD16	-0.218935	0.021476	0.000000	0.019989	-0.134745	0.000000
6	GD16	-0.242561	0.005183	0.000000	-0.183463	-0.218262	0.000000
7	GD16	-0.198957	0.084493	0.000000	0.015781	-0.143430	0.000000
8	GD16	-0.234266	0.193344	0.000000	-0.085491	-0.112193	0.000000
9	GD16	-0.209069	0.106249	0.000000	0.208240	-0.054322	0.000000
10	GD16	-0.195241	0.304517	0.000000	0.184852	0.014882	0.000000
