rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.568973	0.138522	3.063689	0.058038	-0.071990	-0.205321
2	AG111	0.581979	-0.097150	3.063689	-0.146557	-0.175431	-0.205321
3	AG111	0.612628	-0.656073	3.063689	0.112095	-0.149879	-0.205321
4	AG111	0.540660	-0.292780	3.063689	-0.008533	-0.148786	-0.205321
5	AG111	0.635997	0.096994	3.063689	0.119001	-0.002362	-0.205321
6	AG111	0.585735	-0.377250	3.063689	0.027938	-0.192774	-0.205321
7	AG111	0.570186	0.120369	3.063689	-0.269967	-0.217625	-0.205321
8	AG111	0.588056	0.095475	3.063689	-0.144883	-0.197378	-0.205321
9	AG111	0.605608	0.111684	3.063689	-0.314039	-0.274690	-0.205321
10	AG111	0.602021	-0.553441	3.063689	0.013585	-0.145277	-0.205321
1	AG112	0.807319	0.461745	3.063689	0.115501	-0.164542	-0.205321
2	AG112	0.767276	0.039250	3.063689	0.090171	-0.270973	-0.205321
3	AG112	0.754429	-0.011165	3.063689	0.101852	-0.201827	-0.205321
4	AG112	0.765674	0.010116	3.063689	0.055076	-0.171266	-0.205321
5	AG112	0.772743	0.125727	3.063689	-0.103008	-0.298373	-0.205321
6	AG112	0.739035	0.109419	3.063689	0.275864	-0.157142	-0.205321
7	AG112	0.725184	0.226887	3.063689	0.170054	-0.186267	-0.205321
8	AG112	0.770305	0.477795	3.063689	0.040253	-0.243959	-0.205321
9	AG112	0.722211	0.462916	3.063689	0.050154	-0.194283	-0.205321
10	AG112	0.744374	0.028942	3.063689	0.137422	-0.180637	-0.205321
1	AG139	0.588188	0.443249	3.063689	-0.026159	-0.124005	-0.205321
2	AG139	0.625085	-0.030433	3.063689	0.027267	-0.125261	-0.205321
3	AG139	0.586333	0.489405	3.063689	0.049444	-0.065967	-0.205321
4	AG139	0.518672	0.004264	3.063689	0.052097	-0.151060	-0.205321
5	AG139	0.600593	0.153310	3.063689	0.242219	-0.101570	-0.205321
6	AG139	0.556632	0.179668	3.063689	0.114086	-0.111056	-0.205321
7	AG139	0.568432	0.286586	3.063689	0.012129	-0.119754	-0.205321
8	AG139	0.575044	0.530207	3.063689	-0.107140	-0.148677	-0.205321
9	AG139	0.567930	0.186400	3.063689	0.048564	-0.118674	-0.205321
10	AG139	0.566810	0.222727	3.063689	0.154972	-0.114828	-0.205321
1	AG142	0.762805	0.644276	3.063689	-0.090460	-0.212993	-0.205321
2	AG142	0.750023	0.543255	3.063689	0.134374	-0.071313	-0.205321
3	AG142	0.781262	0.849176	3.063689	0.256474	-0.064048	-0.205321
4	AG142	0.753122	0.455976	3.063689	-0.006380	-0.162513	-0.205321
5	AG142	0.753336	0.503604	3.063689	-0.022539	-0.192712	-0.205321
6	AG142	0.796288	0.655538	3.063689	0.160674	-0.116081	-0.205321
7	AG142	0.767974	0.282146	3.063689	0.047036	-0.127227	-0.205321
8	AG142	0.752336	0.975950	3.063689	0.036299	-0.183397	-0.205321
9	AG142	0.778201	0.511807	3.063689	-0.160722	-0.191074	-0.205321
10	AG142	0.718452	0.407860	3.063689	0.207332	-0.064228	-0.205321
1	GD14	0.635328	0.075407	3.063689	-0.261210	-0.482978	-0.205321
2	GD14	0.652616	0.087078	3.063689	-0.114049	-0.348198	-0.205321
3	GD14	0.577613	-0.080990	3.063689	0.115082	-0.295413	-0.205321
4	GD14	0.621225	-0.129963	3.063689	0.231056	-0.267680	-0.205321
5	GD14	0.624954	-0.364997	3.063689	-0.013783	-0.373195	-0.205321
6	GD14	0.642142	-0.286830	3.063689	0.394200	-0.124318	-0.205321
7	GD14	0.610950	0.103617	3.063689	0.015238	-0.337956	-0.205321
8	GD14	0.600064	-0.101788	3.063689	-0.026177	-0.372954	-0.205321
9	GD14	0.630336	-0.382467	3.063689	0.263115	-0.251171	-0.205321
10	GD14	0.620151	-0.153558	3.063689	-0.028684	-0.356543	-0.205321
1	GD15	0.602400	-0.063125	3.063689	0.111666	-0.136730	-0.205321
2	GD15	0.588945	-0.160739	3.063689	-0.170671	-0.280802	-0.205321
3	GD15	0.664707	-0.162087	3.063689	0.064940	-0.141263	-0.205321
4	GD15	0.607558	0.018285	3.063689	0.055125	-0.129833	-0.205321
5	GD15	0.640068	0.143053	3.063689	-0.122814	-0.192494	-0.205321
6	GD15	0.595468	0.061795	3.063689	-0.144491	-0.234322	-0.205321
7	GD15	0.606782	0.167352	3.063689	0.139799	0.011260	-0.205321
8	GD15	0.578374	0.259657	3.063689	-0.023397	-0.180443	-0.205321
9	GD15	0.618416	0.032919	3.063689	0.132630	-0.115336	-0.205321
10	GD15	0.606010	-0.086679	3.063689	0.092689	-0.127008	-0.205321
1	GD16	0.364784	0.021874	3.063689	0.182669	-0.023354	-0.205321
2	GD16	0.407219	-0.020600	3.063689	0.261894	-0.001561	-0.205321
3	GD16	0.382391	0.162948	3.063689	-0.017358	-0.114392	-0.205321
4	GD16	0.381513	0.378092	3.063689	-0.122979	-0.146310	-0.205321
5	GD16	0.394338	0.021476	3.063689	0.019989	-0.134745	-0.205321
6	GD16	0.370713	0.005183	3.063689	-0.183463	-0.218262	-0.205321
7	GD16	0.414316	0.084493	3.063689	0.015781	-0.143430	-0.205321
8	GD16	0.379007	0.193344	3.063689	-0.085491	-0.112193	-0.205321
9	GD16	0.404205	0.106249	3.063689	0.208240	-0.054322	-0.205321
10	GD16	0.418032	0.304517	3.063689	0.184852	0.014882	-0.205321
