rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.565076	-0.256244	3.834684	0.000000	0.074640	0.247449	23486.611774	24405.347122
2	AG111	0.632292	-0.397452	3.834684	0.000000	-0.019314	0.247449	24043.939271	24493.208047
3	AG111	0.590329	-0.247483	3.834684	0.000000	0.054095	0.247449	23497.243628	24646.187578
4	AG111	0.636612	-0.471194	3.834684	0.000000	0.084664	0.247449	23272.148687	25330.267515
5	AG111	0.615547	-0.069604	3.834684	0.000000	0.073881	0.247449	23436.023936	24174.351573
6	AG111	0.629051	-0.429857	3.834684	0.000000	0.054074	0.247449	23410.313397	24221.640527
7	AG111	0.608038	-0.151263	3.834684	0.000000	-0.010100	0.247449	23505.889329	24771.219986
8	AG111	0.631019	-0.431170	3.834684	0.000000	0.057335	0.247449	23258.409080	25572.042688
9	AG111	0.596287	-0.596204	3.834684	0.000000	0.072053	0.247449	23100.463581	24057.767757
10	AG111	0.644730	-0.691218	3.834684	0.000000	0.052766	0.247449	22635.233659	26111.362371
1	AG112	0.775382	0.142109	3.834684	0.000000	-0.023487	0.247449	23315.307394	25223.388728
2	AG112	0.778302	-0.007634	3.834684	0.000000	-0.058987	0.247449	23154.829579	25619.356409
3	AG112	0.724017	0.450921	3.834684	0.000000	-0.057182	0.247449	23052.058746	24633.759595
4	AG112	0.744641	0.602103	3.834684	0.000000	-0.080984	0.247449	23958.981036	24357.864996
5	AG112	0.720165	0.386602	3.834684	0.000000	-0.048375	0.247449	23952.128009	24362.267997
6	AG112	0.784341	-0.056141	3.834684	0.000000	-0.023166	0.247449	23146.305112	26582.197219
7	AG112	0.757007	0.203605	3.834684	0.000000	-0.016244	0.247449	23716.767845	25430.264011
8	AG112	0.803404	-0.073684	3.834684	0.000000	-0.079423	0.247449	23089.868271	24254.326384
9	AG112	0.810024	0.133722	3.834684	0.000000	-0.006846	0.247449	22421.609042	25080.054305
10	AG112	0.701048	0.138248	3.834684	0.000000	-0.057824	0.247449	23745.744236	24579.898820
1	AG139	0.552935	0.116138	3.834684	0.000000	0.035910	0.247449	23975.205299	24709.081302
2	AG139	0.574638	0.068750	3.834684	0.000000	0.031964	0.247449	23397.673813	24374.481997
3	AG139	0.608331	0.088491	3.834684	0.000000	-0.032654	0.247449	23138.324847	23644.251495
4	AG139	0.600522	0.143585	3.834684	0.000000	0.026957	0.247449	23738.066275	25761.661039
5	AG139	0.616675	0.317166	3.834684	0.000000	0.047900	0.247449	23145.381732	23596.840182
6	AG139	0.605374	-0.241480	3.834684	0.000000	0.046362	0.247449	23127.605418	24747.240242
7	AG139	0.640360	0.137054	3.834684	0.000000	0.020066	0.247449	22250.736698	25259.297086
8	AG139	0.559744	0.044673	3.834684	0.000000	0.015033	0.247449	22603.493226	24857.009244
9	AG139	0.572283	0.205779	3.834684	0.000000	-0.020294	0.247449	23846.269292	24615.614578
10	AG139	0.562848	-0.082765	3.834684	0.000000	-0.004190	0.247449	23556.953349	25367.407144
1	AG142	0.760080	0.267447	3.834684	0.000000	0.116547	0.247449	23078.549222	26485.254574
2	AG142	0.761885	0.505783	3.834684	0.000000	0.068700	0.247449	23004.196515	25276.280595
3	AG142	0.771909	0.237167	3.834684	0.000000	0.105626	0.247449	23536.715976	25524.332049
4	AG142	0.758654	0.385090	3.834684	0.000000	0.033809	0.247449	23038.797436	25969.554091
5	AG142	0.759366	0.408038	3.834684	0.000000	0.031141	0.247449	22930.512353	24892.663573
6	AG142	0.755821	0.360595	3.834684	0.000000	0.094632	0.247449	23444.071541	26200.568186
7	AG142	0.733532	0.092145	3.834684	0.000000	0.043353	0.247449	23232.846085	25031.454122
8	AG142	0.792196	0.522202	3.834684	0.000000	0.078729	0.247449	23920.192081	24690.652367
9	AG142	0.758346	-0.158901	3.834684	0.000000	-0.126841	0.247449	23690.662372	25066.582877
10	AG142	0.794598	0.438760	3.834684	0.000000	0.095479	0.247449	23067.372858	24100.889289
1	GD14	0.716598	0.001701	3.834684	0.000000	-0.149669	0.247449	23517.881365	23557.140239
2	GD14	0.634452	-0.304178	3.834684	0.000000	-0.145966	0.247449	23682.568954	25530.796570
3	GD14	0.616527	-0.036936	3.834684	0.000000	-0.191329	0.247449	23086.109106	24968.487587
4	GD14	0.668813	-0.038558	3.834684	0.000000	-0.078479	0.247449	24258.774902	24811.985505
5	GD14	0.669596	0.018067	3.834684	0.000000	-0.107297	0.247449	23377.254869	24215.308101
6	GD14	0.672528	-0.260982	3.834684	0.000000	-0.075563	0.247449	22855.089343	25377.019489
7	GD14	0.661482	-0.020823	3.834684	0.000000	-0.183667	0.247449	23512.476545	24135.194307
8	GD14	0.686569	-0.171561	3.834684	0.000000	-0.151135	0.247449	23333.631133	24661.051218
9	GD14	0.636639	-0.003097	3.834684	0.000000	-0.091438	0.247449	23496.134615	24708.612857
10	GD14	0.669212	0.005242	3.834684	0.000000	-0.108669	0.247449	22471.746718	24758.064741
1	GD15	0.594691	-0.329765	3.834684	0.000000	0.029531	0.247449	23355.028657	24665.350726
2	GD15	0.637348	-0.104311	3.834684	0.000000	0.041458	0.247449	23855.722061	24318.498422
3	GD15	0.581921	-0.076912	3.834684	0.000000	-0.035797	0.247449	23470.032384	23484.618655
4	GD15	0.656617	0.240006	3.834684	0.000000	0.121181	0.247449	23592.335798	23686.208852
5	GD15	0.627230	-0.194118	3.834684	0.000000	0.036951	0.247449	23514.084889	24287.982847
6	GD15	0.614337	0.026798	3.834684	0.000000	0.023093	0.247449	22438.003567	24725.488146
7	GD15	0.567879	-0.227587	3.834684	0.000000	-0.070269	0.247449	23332.888449	25928.513647
8	GD15	0.614461	0.251607	3.834684	0.000000	0.072197	0.247449	23896.750030	24469.773139
9	GD15	0.588149	0.227308	3.834684	0.000000	0.060752	0.247449	23190.451451	23974.351971
10	GD15	0.605693	0.150762	3.834684	0.000000	0.034853	0.247449	23236.071627	24503.998994
1	GD16	0.432317	0.208700	3.834684	0.000000	0.165286	0.247449	23392.394427	24320.092947
2	GD16	0.411544	0.165977	3.834684	0.000000	0.145043	0.247449	23262.711205	23538.954901
3	GD16	0.380431	0.026285	3.834684	0.000000	0.057313	0.247449	23385.078970	24007.141222
4	GD16	0.414400	-0.005135	3.834684	0.000000	0.086096	0.247449	23156.871637	23909.631224
5	GD16	0.416733	-0.058152	3.834684	0.000000	0.061942	0.247449	23589.582596	23946.697190
6	GD16	0.402206	-0.266213	3.834684	0.000000	0.008117	0.247449	23510.794736	24772.509331
7	GD16	0.402626	-0.045459	3.834684	0.000000	0.071469	0.247449	23173.614327	25364.421089
8	GD16	0.395193	0.111177	3.834684	0.000000	0.059584	0.247449	23613.412736	24044.116394
9	GD16	0.406520	0.055919	3.834684	0.000000	0.016755	0.247449	23739.414254	24272.577210
10	GD16	0.419582	0.183416	3.834684	0.000000	0.082356	0.247449	23043.929179	24607.650307
