parameter	value	se_sa	rse_sa
rhoS_pop	0.61667744648500999	0.04592055775415390	7.44644676335996358
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	0.86185327430154590	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.69168613828582837	0.06029281898894288	8.71678867793470502
omega_rhoS	0.11762606892647952	0.03308489423298832	28.12717838395802872
omega_deltaSC	0.11717022097402907	0.14715132487711485	125.58764817020455951
omega_rhoC	0.16101860329466947	0.14510478144937189	90.11678059573355881
omega_deltaCB	0.65151777605699324	0.24176558330512471	37.10805632477104155
omega_rhoB	0.09263559739845943	0.07163613776719993	77.33111220632260085
b1	0.16414009577508498	0.02181457123664784	13.29021476052964168
b2	0.25900706268809515	0.04260152231599205	16.44801569264318530
b3	0.28334426602135937	0.04635841603942232	16.36116258513862931
