rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.615887	-0.174467	0.937753	0.000000	-1.282272	-0.546025
2	AG111	0.659849	-0.102154	0.937753	0.000000	-1.014367	-0.546025
3	AG111	0.583879	0.166199	0.937753	0.000000	-0.694702	-0.546025
4	AG111	0.566938	-0.089255	0.937753	0.000000	-1.269875	-0.546025
5	AG111	0.573759	0.069750	0.937753	0.000000	-1.338590	-0.546025
6	AG111	0.590220	-0.029054	0.937753	0.000000	-1.109009	-0.546025
7	AG111	0.593008	0.048330	0.937753	0.000000	-1.330172	-0.546025
8	AG111	0.578159	-0.009635	0.937753	0.000000	-1.413248	-0.546025
9	AG111	0.605956	-0.137667	0.937753	0.000000	-1.608432	-0.546025
10	AG111	0.628951	-0.119780	0.937753	0.000000	-1.260481	-0.546025
1	AG112	0.767142	0.066401	0.937753	0.000000	-1.392325	-0.546025
2	AG112	0.782899	-0.006012	0.937753	0.000000	-1.403674	-0.546025
3	AG112	0.808751	0.075803	0.937753	0.000000	-1.387708	-0.546025
4	AG112	0.740906	-0.122644	0.937753	0.000000	-1.307376	-0.546025
5	AG112	0.739523	0.031351	0.937753	0.000000	-1.933185	-0.546025
6	AG112	0.724991	0.094140	0.937753	0.000000	-1.372915	-0.546025
7	AG112	0.789253	0.050918	0.937753	0.000000	-1.733190	-0.546025
8	AG112	0.735062	0.026720	0.937753	0.000000	-1.442934	-0.546025
9	AG112	0.752254	-0.035160	0.937753	0.000000	-1.288628	-0.546025
10	AG112	0.787125	0.118274	0.937753	0.000000	-1.694389	-0.546025
1	AG139	0.578492	-0.174805	0.937753	0.000000	-1.096137	-0.546025
2	AG139	0.546757	-0.224653	0.937753	0.000000	-1.027282	-0.546025
3	AG139	0.641186	-0.015235	0.937753	0.000000	-1.297475	-0.546025
4	AG139	0.600377	-0.084563	0.937753	0.000000	-0.494720	-0.546025
5	AG139	0.563546	-0.021780	0.937753	0.000000	-1.181597	-0.546025
6	AG139	0.542729	-0.014795	0.937753	0.000000	-0.944901	-0.546025
7	AG139	0.603821	-0.164458	0.937753	0.000000	-1.645676	-0.546025
8	AG139	0.563293	0.132443	0.937753	0.000000	-1.007234	-0.546025
9	AG139	0.661758	0.054445	0.937753	0.000000	-0.989801	-0.546025
10	AG139	0.550416	-0.077870	0.937753	0.000000	-0.928739	-0.546025
1	AG142	0.775023	-0.307586	0.937753	0.000000	-1.420413	-0.546025
2	AG142	0.750767	0.156845	0.937753	0.000000	-1.274701	-0.546025
3	AG142	0.736945	0.204787	0.937753	0.000000	-1.936335	-0.546025
4	AG142	0.738989	-0.096366	0.937753	0.000000	-1.055832	-0.546025
5	AG142	0.802202	0.051153	0.937753	0.000000	-1.389664	-0.546025
6	AG142	0.727801	-0.001454	0.937753	0.000000	-1.293405	-0.546025
7	AG142	0.782481	0.141269	0.937753	0.000000	-1.356343	-0.546025
8	AG142	0.779078	0.221822	0.937753	0.000000	-1.110843	-0.546025
9	AG142	0.755840	-0.056945	0.937753	0.000000	-1.074096	-0.546025
10	AG142	0.757636	-0.037215	0.937753	0.000000	-1.329225	-0.546025
1	GD14	0.625734	0.001841	0.937753	0.000000	-1.396201	-0.546025
2	GD14	0.654311	0.090493	0.937753	0.000000	-1.559456	-0.546025
3	GD14	0.625093	0.079697	0.937753	0.000000	-1.198504	-0.546025
4	GD14	0.631430	0.108175	0.937753	0.000000	-1.664922	-0.546025
5	GD14	0.670392	0.055278	0.937753	0.000000	-1.134308	-0.546025
6	GD14	0.622101	0.171594	0.937753	0.000000	-1.434457	-0.546025
7	GD14	0.618390	0.082577	0.937753	0.000000	-1.341585	-0.546025
8	GD14	0.648281	-0.124904	0.937753	0.000000	-1.129546	-0.546025
9	GD14	0.642278	0.161396	0.937753	0.000000	-1.286929	-0.546025
10	GD14	0.687974	-0.000015	0.937753	0.000000	-1.233026	-0.546025
1	GD15	0.636717	-0.071752	0.937753	0.000000	-0.671606	-0.546025
2	GD15	0.598313	0.039912	0.937753	0.000000	-1.184995	-0.546025
3	GD15	0.675671	0.170506	0.937753	0.000000	-1.022621	-0.546025
4	GD15	0.583749	0.046736	0.937753	0.000000	-0.933837	-0.546025
5	GD15	0.621129	-0.020310	0.937753	0.000000	-0.581764	-0.546025
6	GD15	0.568741	-0.187367	0.937753	0.000000	-1.467323	-0.546025
7	GD15	0.641350	-0.152516	0.937753	0.000000	-0.921416	-0.546025
8	GD15	0.591741	0.224674	0.937753	0.000000	-1.016451	-0.546025
9	GD15	0.582955	0.041728	0.937753	0.000000	-0.827904	-0.546025
10	GD15	0.610724	-0.092078	0.937753	0.000000	-0.716064	-0.546025
1	GD16	0.397393	-0.218718	0.937753	0.000000	-0.567602	-0.546025
2	GD16	0.363447	-0.019884	0.937753	0.000000	-0.428328	-0.546025
3	GD16	0.401130	0.013677	0.937753	0.000000	-0.481728	-0.546025
4	GD16	0.449227	-0.067432	0.937753	0.000000	-0.396207	-0.546025
5	GD16	0.336060	-0.035499	0.937753	0.000000	-0.835350	-0.546025
6	GD16	0.408713	-0.041866	0.937753	0.000000	-1.174801	-0.546025
7	GD16	0.432985	-0.110049	0.937753	0.000000	-0.952338	-0.546025
8	GD16	0.356666	-0.171685	0.937753	0.000000	-0.571192	-0.546025
9	GD16	0.381155	-0.101262	0.937753	0.000000	-0.556834	-0.546025
10	GD16	0.388347	-0.189864	0.937753	0.000000	-0.775270	-0.546025
