rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.021758	-0.157442	0.000000	0.000000	-0.245535	-0.209712
2	AG111	-0.047887	0.287327	0.000000	0.000000	-0.299609	-0.115538
3	AG111	-0.008220	-0.279391	0.000000	0.000000	0.403271	-0.213216
4	AG111	0.037719	-0.027389	0.000000	0.000000	-0.273172	-0.137583
5	AG111	-0.027834	-0.144366	0.000000	0.000000	-0.125320	-0.169360
6	AG111	0.002892	-0.142603	0.000000	0.000000	-0.682783	0.075445
7	AG111	-0.013321	-0.096588	0.000000	0.000000	-0.232617	-0.029367
8	AG111	-0.017467	0.018304	0.000000	0.000000	-0.241535	-0.190266
9	AG111	-0.077779	0.076404	0.000000	0.000000	-0.300213	-0.012720
10	AG111	-0.023402	-0.107753	0.000000	0.000000	-0.408757	-0.098479
1	AG112	0.083748	0.039704	0.000000	0.000000	-0.321270	0.247551
2	AG112	0.097918	0.119680	0.000000	0.000000	-0.012369	0.097554
3	AG112	0.134917	0.025307	0.000000	0.000000	-0.006999	0.228148
4	AG112	0.126289	-0.003094	0.000000	0.000000	0.043842	0.119081
5	AG112	0.125369	-0.205004	0.000000	0.000000	0.241254	0.158408
6	AG112	0.199525	0.043184	0.000000	0.000000	-0.014329	0.118398
7	AG112	0.128164	0.010725	0.000000	0.000000	0.093139	0.230193
8	AG112	0.185808	-0.345596	0.000000	0.000000	0.627148	0.171248
9	AG112	0.139094	0.077209	0.000000	0.000000	0.518797	0.074743
10	AG112	0.181325	-0.043550	0.000000	0.000000	0.264293	0.172311
1	AG139	-0.060169	-0.050031	0.000000	0.000000	0.506831	-0.078708
2	AG139	-0.043575	0.129987	0.000000	0.000000	0.403693	0.037082
3	AG139	-0.033017	0.117077	0.000000	0.000000	0.244396	-0.015734
4	AG139	-0.060699	-0.232518	0.000000	0.000000	0.621258	-0.071872
5	AG139	-0.039095	0.129000	0.000000	0.000000	1.205303	0.020340
6	AG139	-0.023501	-0.302112	0.000000	0.000000	0.682312	-0.007369
7	AG139	-0.089534	0.250031	0.000000	0.000000	0.519066	-0.046076
8	AG139	-0.041262	-0.011232	0.000000	0.000000	0.346778	-0.034894
9	AG139	-0.013744	-0.051231	0.000000	0.000000	0.536636	-0.052678
10	AG139	-0.006210	-0.059684	0.000000	0.000000	0.123728	0.052184
1	AG142	0.139415	0.144106	0.000000	0.000000	0.813718	0.120310
2	AG142	0.150772	0.222378	0.000000	0.000000	1.655941	0.061447
3	AG142	0.119044	0.013412	0.000000	0.000000	1.109476	0.103356
4	AG142	0.132453	-0.126553	0.000000	0.000000	0.715352	0.162602
5	AG142	0.128188	-0.009124	0.000000	0.000000	1.660619	-0.015506
6	AG142	0.104160	0.061432	0.000000	0.000000	0.835403	0.056838
7	AG142	0.144532	0.114262	0.000000	0.000000	1.116695	-0.012145
8	AG142	0.145961	-0.073979	0.000000	0.000000	1.070350	-0.002087
9	AG142	0.158079	0.055866	0.000000	0.000000	0.865744	0.079805
10	AG142	0.145947	-0.116070	0.000000	0.000000	0.504383	0.065127
1	GD14	-0.022361	0.060343	0.000000	0.000000	0.442379	0.215875
2	GD14	0.011351	-0.075515	0.000000	0.000000	0.575829	0.138050
3	GD14	-0.017504	0.156863	0.000000	0.000000	0.310304	0.112625
4	GD14	0.000591	-0.089056	0.000000	0.000000	-0.106923	0.245677
5	GD14	-0.016916	-0.009733	0.000000	0.000000	0.162518	0.171095
6	GD14	0.001648	0.009210	0.000000	0.000000	0.271189	0.059770
7	GD14	0.011588	-0.032047	0.000000	0.000000	0.037121	0.334822
8	GD14	-0.021198	-0.015349	0.000000	0.000000	0.337700	0.153521
9	GD14	0.015230	-0.057812	0.000000	0.000000	-0.025817	0.105900
10	GD14	0.033135	0.080680	0.000000	0.000000	0.363961	0.140257
1	GD15	0.003708	-0.114981	0.000000	0.000000	0.490971	-0.133647
2	GD15	-0.017316	-0.124190	0.000000	0.000000	1.169580	-0.079644
3	GD15	-0.041356	-0.168072	0.000000	0.000000	0.564227	-0.053002
4	GD15	-0.011569	-0.136436	0.000000	0.000000	0.218480	-0.140677
5	GD15	-0.008610	0.138294	0.000000	0.000000	0.459016	-0.065651
6	GD15	0.007451	-0.232537	0.000000	0.000000	0.804096	-0.052248
7	GD15	0.062400	0.190638	0.000000	0.000000	0.076061	-0.065618
8	GD15	-0.008482	0.022168	0.000000	0.000000	0.438986	-0.206895
9	GD15	-0.033158	0.114830	0.000000	0.000000	0.394230	-0.079625
10	GD15	-0.010949	0.076259	0.000000	0.000000	0.803737	-0.087042
1	GD16	-0.282141	0.035746	0.000000	0.000000	0.761097	-0.153299
2	GD16	-0.205576	0.159779	0.000000	0.000000	0.691623	-0.207489
3	GD16	-0.245823	-0.162273	0.000000	0.000000	0.702377	-0.129832
4	GD16	-0.210690	-0.091554	0.000000	0.000000	1.176131	-0.254473
5	GD16	-0.231701	-0.067902	0.000000	0.000000	0.469182	-0.286535
6	GD16	-0.254381	0.079080	0.000000	0.000000	0.948980	-0.047986
7	GD16	-0.273840	-0.061398	0.000000	0.000000	0.984405	-0.165478
8	GD16	-0.257794	-0.096815	0.000000	0.000000	0.958511	-0.181793
9	GD16	-0.282328	-0.167021	0.000000	0.000000	0.710526	-0.219288
10	GD16	-0.140324	-0.027893	0.000000	0.000000	0.903600	-0.126481
