parameter	value	se_sa	rse_sa
rhoS_pop	0.63549092886624547	0.04793731713196327	7.54335191180248188
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.06430515211433496	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.19812870317356043	nan	nan
S0_pop	23321.60873242173693143	948.68925077737753782	4.06785510237339842
T0_pop	24671.08147387853023247	1857.35875775284216616	7.52848536339760077
omega_rhoS	0.11834323955841192	0.03396749965968236	28.70252646997775159
omega_deltaSC	0.31332112303261295	0.17060941642311195	54.45193569198127648
omega_deltaCB	0.19525672985144576	0.05747819781063878	29.43724288241898535
omega_S0	0.01964896878644157	0.03954997957045089	201.28272379231248124
omega_T0	0.02407439770569058	0.07496136074279805	311.37377416124962792
b1	0.16531676226977604	0.02270807055341271	13.73609683714710705
b2	0.17364258385542683	0.02339082682822178	13.47067424871813479
b3	0.28715198713707746	0.05427179165996204	18.90002301605329293
