rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.048600	-0.059634	0.000000	-0.098293	-0.253461	-0.144251
2	AG111	-0.041136	0.037868	0.000000	0.042276	-0.023679	-0.113623
3	AG111	-0.036536	-0.138566	0.000000	0.035598	0.041829	-0.207681
4	AG111	-0.055343	-0.016628	0.000000	-0.027808	-0.180667	-0.067607
5	AG111	-0.033112	-0.076598	0.000000	-0.065923	-0.435475	-0.123888
6	AG111	0.008669	-0.054763	0.000000	-0.112903	-0.258190	-0.085299
7	AG111	-0.035515	0.061643	0.000000	-0.099105	-0.576452	-0.115534
8	AG111	-0.043223	-0.153389	0.000000	0.018633	0.068549	-0.103900
9	AG111	-0.002725	-0.103591	0.000000	0.068650	-0.588415	-0.299943
10	AG111	0.010793	0.062748	0.000000	0.006876	-0.490694	-0.054777
1	AG112	0.129657	-0.019874	0.000000	0.023556	0.231207	0.255306
2	AG112	0.112928	0.038483	0.000000	-0.030282	0.838427	0.154943
3	AG112	0.124270	-0.006963	0.000000	-0.103113	-0.200862	0.410328
4	AG112	0.134511	-0.010539	0.000000	-0.047890	0.064697	0.137899
5	AG112	0.138902	0.128381	0.000000	0.085886	0.166969	0.221462
6	AG112	0.113626	0.031648	0.000000	-0.068622	-0.079927	0.241760
7	AG112	0.126773	0.130785	0.000000	0.028312	0.214248	0.152304
8	AG112	0.140582	-0.073630	0.000000	0.069390	0.002858	0.063886
9	AG112	0.241237	-0.143763	0.000000	0.028176	0.018422	0.166588
10	AG112	0.180393	0.061916	0.000000	0.077587	0.279887	0.063233
1	AG139	0.011278	-0.025980	0.000000	-0.007728	0.873774	-0.024959
2	AG139	-0.046389	0.015457	0.000000	0.062869	0.458284	-0.018815
3	AG139	-0.081925	0.022720	0.000000	-0.011858	0.419479	-0.074448
4	AG139	-0.061293	-0.018261	0.000000	0.000715	0.456372	0.065872
5	AG139	0.057035	0.065490	0.000000	0.052888	0.081648	-0.069788
6	AG139	-0.008412	-0.106335	0.000000	0.045939	0.817129	-0.099336
7	AG139	-0.010541	0.067243	0.000000	0.117811	0.404863	-0.150462
8	AG139	-0.020927	0.058352	0.000000	0.042026	0.763927	-0.027550
9	AG139	-0.045560	0.203074	0.000000	-0.005512	0.393956	-0.095274
10	AG139	-0.053941	0.020905	0.000000	0.034479	0.518529	-0.007961
1	AG142	0.151863	0.149475	0.000000	0.002413	1.140483	0.071366
2	AG142	0.177988	-0.032070	0.000000	-0.015927	0.792276	0.044957
3	AG142	0.101541	0.036533	0.000000	0.099870	0.836491	0.016509
4	AG142	0.165203	0.170128	0.000000	0.075376	0.891284	0.070257
5	AG142	0.166804	0.175043	0.000000	0.077403	1.674590	0.092828
6	AG142	0.108955	-0.026629	0.000000	0.032163	0.931154	0.124752
7	AG142	0.143585	-0.001845	0.000000	-0.028956	0.850189	0.048269
8	AG142	0.163730	-0.060812	0.000000	0.053360	1.345777	0.073581
9	AG142	0.157631	0.060631	0.000000	0.062305	1.232757	-0.007639
10	AG142	0.167498	0.084491	0.000000	-0.082080	0.630800	0.143660
1	GD14	0.026558	0.077298	0.000000	0.115820	0.277726	0.011868
2	GD14	-0.041023	-0.055868	0.000000	-0.036883	0.526688	0.194138
3	GD14	0.000493	0.168758	0.000000	0.040386	0.015210	0.069068
4	GD14	0.013741	0.096279	0.000000	0.024289	0.293035	0.110362
5	GD14	0.037176	0.047320	0.000000	0.030321	0.658302	0.130268
6	GD14	0.028235	0.115927	0.000000	0.066843	0.401328	0.179161
7	GD14	0.003884	-0.024978	0.000000	0.047599	0.369637	0.104611
8	GD14	-0.034632	0.011656	0.000000	-0.030485	0.221590	0.119263
9	GD14	0.017553	0.135215	0.000000	0.095810	0.047377	0.101603
10	GD14	0.061894	-0.165244	0.000000	0.106214	0.124062	0.044167
1	GD15	0.010721	0.066659	0.000000	-0.091618	0.484866	0.001380
2	GD15	0.007474	-0.153338	0.000000	0.021490	0.383823	-0.059071
3	GD15	0.056643	-0.001218	0.000000	-0.035401	0.675719	0.004900
4	GD15	0.056481	0.105651	0.000000	0.005040	0.857870	-0.059866
5	GD15	-0.019538	-0.070627	0.000000	-0.094853	1.049337	-0.013898
6	GD15	-0.011427	0.010363	0.000000	-0.034150	0.625688	-0.096826
7	GD15	-0.022347	-0.053429	0.000000	-0.030714	0.386204	-0.024757
8	GD15	-0.056591	0.081749	0.000000	-0.091090	0.512521	-0.074041
9	GD15	-0.026522	-0.099868	0.000000	0.046136	0.874646	-0.098330
10	GD15	0.013876	-0.119174	0.000000	-0.035844	0.484734	-0.024361
1	GD16	-0.202659	0.020507	0.000000	0.011073	1.142714	-0.070969
2	GD16	-0.197310	0.064032	0.000000	-0.036195	0.715480	-0.172159
3	GD16	-0.169699	-0.054243	0.000000	-0.073299	0.344760	-0.063428
4	GD16	-0.192984	-0.151536	0.000000	-0.050484	1.040952	-0.177185
5	GD16	-0.237796	0.015700	0.000000	-0.013418	0.283885	-0.091625
6	GD16	-0.203706	0.089380	0.000000	-0.039697	0.734584	-0.150826
7	GD16	-0.193296	0.026099	0.000000	-0.050195	0.835931	-0.094335
8	GD16	-0.190390	0.016716	0.000000	-0.029392	0.488616	-0.157022
9	GD16	-0.268615	-0.013735	0.000000	-0.015532	0.973607	-0.163308
10	GD16	-0.201697	0.158427	0.000000	0.005750	0.927740	-0.197309
