parameter	value	se_sa	rse_sa
rhoS_pop	0.61274196428935446	0.04604903997695015	7.51524175928718652
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.93987624215872856	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25497925416465889	nan	nan
omega_rhoS	0.11845744558193616	0.03377940875344818	28.51607054964155807
omega_deltaSC	0.24109262502685952	0.17555923390369560	72.81816848779052975
omega_rhoC	0.07706386606510691	0.15745602184497298	204.31887197554723912
omega_deltaCB	0.08154380197445847	0.03759089814384611	46.09902559561854929
b1	0.16410162170558987	0.02170153403084137	13.22444824450027845
b2	0.17749408398025185	0.02300578006730915	12.96143485541118068
b3	0.28114667142937172	0.05227244801778057	18.59259003566478441
