rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.014013	-0.400293	0.000000	0.000000	0.027187	-0.125685
2	AG111	-0.014535	-0.299797	0.000000	0.000000	-0.024802	-0.015166
3	AG111	-0.026227	-0.188933	0.000000	0.000000	-0.023388	-0.139469
4	AG111	-0.019062	-0.027576	0.000000	0.000000	0.028966	-0.158550
5	AG111	-0.017426	-0.439974	0.000000	0.000000	-0.033274	-0.297008
6	AG111	0.022595	0.112240	0.000000	0.000000	0.029101	-0.180511
7	AG111	-0.010254	-0.151790	0.000000	0.000000	-0.020577	-0.185978
8	AG111	-0.060318	-0.258416	0.000000	0.000000	-0.026010	-0.093386
9	AG111	0.042997	-0.230556	0.000000	0.000000	-0.003854	-0.338301
10	AG111	-0.069280	-0.483008	0.000000	0.000000	-0.010255	0.080908
1	AG112	0.135819	0.010821	0.000000	0.000000	0.035617	0.036717
2	AG112	0.182982	0.284405	0.000000	0.000000	-0.061678	-0.076911
3	AG112	0.137290	-0.058914	0.000000	0.000000	-0.010822	0.154073
4	AG112	0.146301	-0.033122	0.000000	0.000000	-0.000972	0.095120
5	AG112	0.154080	0.096364	0.000000	0.000000	0.014856	0.078850
6	AG112	0.102491	0.035321	0.000000	0.000000	-0.000417	0.077688
7	AG112	0.115767	0.007219	0.000000	0.000000	-0.008330	0.197545
8	AG112	0.162967	-0.016734	0.000000	0.000000	-0.055035	0.041559
9	AG112	0.144532	-0.057386	0.000000	0.000000	-0.079897	0.007039
10	AG112	0.153175	0.246039	0.000000	0.000000	-0.010229	0.043768
1	AG139	-0.062358	0.021165	0.000000	0.000000	-0.013245	-0.000041
2	AG139	-0.038110	-0.299662	0.000000	0.000000	-0.064199	0.032616
3	AG139	-0.072828	-0.106055	0.000000	0.000000	-0.058411	-0.091113
4	AG139	-0.071089	0.002728	0.000000	0.000000	0.000234	-0.073542
5	AG139	-0.037988	0.196090	0.000000	0.000000	-0.045393	-0.035404
6	AG139	-0.017426	-0.233247	0.000000	0.000000	-0.007256	-0.012539
7	AG139	-0.022527	-0.006472	0.000000	0.000000	0.058868	-0.059264
8	AG139	-0.038396	0.107633	0.000000	0.000000	-0.008343	-0.237395
9	AG139	-0.072589	-0.201623	0.000000	0.000000	-0.027453	-0.023150
10	AG139	-0.076328	-0.112923	0.000000	0.000000	-0.020645	-0.074339
1	AG142	0.107779	0.347987	0.000000	0.000000	0.030260	0.027730
2	AG142	0.102359	0.276888	0.000000	0.000000	0.065629	0.126904
3	AG142	0.185313	0.655207	0.000000	0.000000	0.019188	-0.121959
4	AG142	0.137737	0.387927	0.000000	0.000000	0.003779	-0.032156
5	AG142	0.160797	0.143058	0.000000	0.000000	0.002939	-0.089408
6	AG142	0.152326	0.296171	0.000000	0.000000	0.006201	-0.088457
7	AG142	0.189016	0.189656	0.000000	0.000000	0.018764	-0.003148
8	AG142	0.085425	0.113924	0.000000	0.000000	-0.004465	0.055280
9	AG142	0.102623	0.509558	0.000000	0.000000	0.023480	0.011067
10	AG142	0.149736	0.503451	0.000000	0.000000	0.013304	-0.082443
1	GD14	0.007265	0.050781	0.000000	0.000000	-0.036637	0.169124
2	GD14	0.004072	-0.067147	0.000000	0.000000	-0.041653	0.339269
3	GD14	0.004343	-0.015126	0.000000	0.000000	-0.003806	0.271120
4	GD14	-0.000855	-0.185936	0.000000	0.000000	-0.060795	0.217589
5	GD14	0.030890	-0.281731	0.000000	0.000000	-0.006566	0.191908
6	GD14	-0.010018	0.130116	0.000000	0.000000	-0.041467	0.165769
7	GD14	0.007822	0.168210	0.000000	0.000000	-0.066588	0.063439
8	GD14	-0.007540	-0.194619	0.000000	0.000000	-0.038970	0.263654
9	GD14	0.029975	0.047651	0.000000	0.000000	0.020254	0.175057
10	GD14	0.010224	-0.150583	0.000000	0.000000	-0.057977	0.189624
1	GD15	-0.012681	0.050184	0.000000	0.000000	-0.000680	-0.007728
2	GD15	0.012542	-0.087028	0.000000	0.000000	0.009309	-0.059058
3	GD15	-0.023235	-0.363521	0.000000	0.000000	0.064207	0.134805
4	GD15	-0.003445	-0.206839	0.000000	0.000000	0.020733	0.061226
5	GD15	-0.060925	0.208204	0.000000	0.000000	0.076085	0.154360
6	GD15	-0.013431	-0.057204	0.000000	0.000000	-0.013921	-0.084414
7	GD15	-0.034655	0.120003	0.000000	0.000000	0.044880	-0.102840
8	GD15	0.010281	-0.114563	0.000000	0.000000	-0.030457	-0.049392
9	GD15	-0.018843	0.093691	0.000000	0.000000	-0.044299	-0.120345
10	GD15	-0.026337	0.282650	0.000000	0.000000	-0.052689	-0.108125
1	GD16	-0.241732	-0.076223	0.000000	0.000000	-0.032560	-0.031640
2	GD16	-0.237297	0.182907	0.000000	0.000000	0.010397	-0.129971
3	GD16	-0.216567	0.050816	0.000000	0.000000	0.035825	-0.160092
4	GD16	-0.257708	0.064489	0.000000	0.000000	0.082054	0.008588
5	GD16	-0.240534	-0.160850	0.000000	0.000000	-0.003435	-0.006548
6	GD16	-0.254234	0.229315	0.000000	0.000000	-0.006540	-0.218697
7	GD16	-0.258410	0.047623	0.000000	0.000000	-0.007973	-0.215094
8	GD16	-0.243405	0.191392	0.000000	0.000000	0.028839	-0.024064
9	GD16	-0.258352	0.134952	0.000000	0.000000	0.029637	-0.140386
10	GD16	-0.190825	-0.080704	0.000000	0.000000	0.100238	-0.080114
