rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.025426	-0.072026	0.000000	-0.193425	-0.381299	-0.009806
2	AG111	0.004883	-0.101761	0.000000	-0.072862	-0.268337	0.040653
3	AG111	-0.020414	-0.085548	0.000000	0.058870	-0.270879	-0.178422
4	AG111	-0.012382	-0.172364	0.000000	-0.189085	-0.227016	-0.022605
5	AG111	-0.048399	-0.054615	0.000000	-0.073327	-0.385750	-0.132113
6	AG111	0.034493	0.066440	0.000000	-0.086740	-0.100494	-0.115217
7	AG111	0.024863	-0.318898	0.000000	-0.046145	0.076889	-0.156073
8	AG111	-0.011096	0.098471	0.000000	-0.315492	-0.214912	0.048654
9	AG111	-0.059230	-0.090354	0.000000	-0.059127	-0.438392	-0.098538
10	AG111	-0.023811	-0.229131	0.000000	-0.014403	-0.053192	-0.147071
1	AG112	0.143951	0.024628	0.000000	0.107336	0.193871	0.177891
2	AG112	0.143366	-0.122750	0.000000	0.361790	0.448577	0.099320
3	AG112	0.140937	0.077641	0.000000	0.133715	0.303001	0.060639
4	AG112	0.151308	0.063410	0.000000	0.005593	0.317788	0.102614
5	AG112	0.146392	-0.045006	0.000000	0.262052	0.209678	-0.106493
6	AG112	0.171685	0.139201	0.000000	0.043302	0.860903	0.118384
7	AG112	0.140018	0.010874	0.000000	0.294759	0.570408	-0.035773
8	AG112	0.140137	0.050676	0.000000	0.254322	0.336794	0.036861
9	AG112	0.067797	-0.063192	0.000000	0.086234	0.080786	0.072923
10	AG112	0.148710	-0.188026	0.000000	0.221040	0.185774	0.009474
1	AG139	-0.060154	-0.166225	0.000000	0.007753	0.444755	-0.073888
2	AG139	-0.064290	0.175265	0.000000	0.069399	0.135008	0.052670
3	AG139	-0.031173	-0.060893	0.000000	0.266113	0.623259	-0.150420
4	AG139	-0.070796	-0.152327	0.000000	0.134679	0.734326	-0.067689
5	AG139	-0.004352	-0.112672	0.000000	-0.026362	0.562283	-0.095711
6	AG139	0.011344	-0.030646	0.000000	-0.006521	0.674356	-0.018856
7	AG139	-0.080295	-0.050109	0.000000	0.263561	0.578687	-0.159731
8	AG139	0.022162	0.072558	0.000000	-0.100770	0.362279	-0.001831
9	AG139	-0.055144	0.081398	0.000000	0.038667	0.657333	-0.076448
10	AG139	-0.030130	0.135100	0.000000	-0.282318	0.438455	0.094617
1	AG142	0.128203	0.076606	0.000000	0.252871	0.586186	-0.022798
2	AG142	0.201389	-0.053101	0.000000	0.252098	1.427438	0.019239
3	AG142	0.158117	0.057291	0.000000	0.128348	1.131499	0.049160
4	AG142	0.165530	0.235203	0.000000	0.139455	0.824438	0.048921
5	AG142	0.128256	-0.083199	0.000000	0.336423	0.867999	-0.059548
6	AG142	0.135347	-0.050915	0.000000	0.051127	0.916182	0.040519
7	AG142	0.180685	0.087076	0.000000	0.060678	1.164236	0.059150
8	AG142	0.129941	0.135597	0.000000	0.187479	1.492646	0.063163
9	AG142	0.148573	0.177840	0.000000	0.288755	0.771468	-0.073274
10	AG142	0.200058	0.258005	0.000000	0.142283	0.582633	0.000514
1	GD14	0.033100	-0.033155	0.000000	-0.013743	0.296527	0.096101
2	GD14	0.036792	-0.048503	0.000000	0.216633	0.207348	0.163136
3	GD14	-0.013967	0.121099	0.000000	0.211188	0.457086	-0.023873
4	GD14	0.017665	-0.121351	0.000000	0.217778	0.193938	0.071322
5	GD14	0.029201	-0.051562	0.000000	0.242392	0.616269	0.152835
6	GD14	0.008315	0.056731	0.000000	0.177722	0.746739	0.130634
7	GD14	-0.003979	0.115960	0.000000	0.203375	0.288453	0.124056
8	GD14	0.006932	0.145752	0.000000	0.155066	0.476836	0.130421
9	GD14	0.008302	-0.005482	0.000000	0.155015	0.558228	0.071856
10	GD14	-0.006829	0.013610	0.000000	0.074014	0.199673	0.137530
1	GD15	0.044020	-0.050275	0.000000	0.211809	0.699374	-0.118201
2	GD15	-0.000582	0.011957	0.000000	0.059433	0.596779	-0.138255
3	GD15	-0.036956	0.048182	0.000000	0.022447	0.490465	-0.036121
4	GD15	0.009224	0.127126	0.000000	-0.197025	0.442289	-0.047509
5	GD15	0.003144	0.187385	0.000000	-0.129472	0.281559	-0.008957
6	GD15	0.024070	0.068856	0.000000	-0.307759	0.724762	0.010036
7	GD15	0.012782	-0.029296	0.000000	-0.101807	0.532524	-0.081361
8	GD15	0.031023	-0.080737	0.000000	0.081366	0.222795	0.062665
9	GD15	0.047167	-0.118719	0.000000	-0.329384	1.455815	0.071448
10	GD15	0.056477	-0.020817	0.000000	-0.040146	0.403177	-0.076506
1	GD16	-0.230984	-0.044414	0.000000	-0.063105	0.930640	-0.164526
2	GD16	-0.212655	0.118223	0.000000	-0.080121	0.540950	-0.161789
3	GD16	-0.268550	-0.044336	0.000000	-0.026795	0.573888	-0.114474
4	GD16	-0.242672	-0.046306	0.000000	-0.014937	0.680994	-0.116308
5	GD16	-0.229474	0.027923	0.000000	-0.023201	1.180741	-0.122272
6	GD16	-0.237159	0.074918	0.000000	-0.211676	0.299888	-0.101087
7	GD16	-0.231861	0.173314	0.000000	-0.027998	0.318229	-0.118540
8	GD16	-0.248490	0.001492	0.000000	-0.176787	0.633067	0.001208
9	GD16	-0.230191	0.008764	0.000000	-0.194242	0.520215	-0.058683
10	GD16	-0.203430	-0.089179	0.000000	-0.218370	0.823280	0.034204
