rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.587670	-0.124777	3.027733	0.000000	-0.169977	-0.166504
2	AG111	0.611681	0.330621	3.027733	0.000000	-0.098160	-0.166504
3	AG111	0.562236	0.157945	3.027733	0.000000	-0.049648	-0.166504
4	AG111	0.559897	-0.240745	3.027733	0.000000	-0.126578	-0.166504
5	AG111	0.614051	-0.113330	3.027733	0.000000	-0.155377	-0.166504
6	AG111	0.583443	-0.202423	3.027733	0.000000	-0.160853	-0.166504
7	AG111	0.625925	-0.816591	3.027733	0.000000	-0.152946	-0.166504
8	AG111	0.622550	-0.359720	3.027733	0.000000	-0.074165	-0.166504
9	AG111	0.601335	-0.536403	3.027733	0.000000	-0.203173	-0.166504
10	AG111	0.539076	-0.211994	3.027733	0.000000	-0.153527	-0.166504
1	AG112	0.738127	0.245898	3.027733	0.000000	-0.254970	-0.166504
2	AG112	0.751783	0.289254	3.027733	0.000000	-0.214505	-0.166504
3	AG112	0.764281	0.014594	3.027733	0.000000	-0.259522	-0.166504
4	AG112	0.727541	0.202936	3.027733	0.000000	-0.255368	-0.166504
5	AG112	0.755257	0.034385	3.027733	0.000000	-0.299243	-0.166504
6	AG112	0.733411	0.030893	3.027733	0.000000	-0.259012	-0.166504
7	AG112	0.779693	0.250819	3.027733	0.000000	-0.197473	-0.166504
8	AG112	0.769127	0.345765	3.027733	0.000000	-0.178968	-0.166504
9	AG112	0.748122	0.142405	3.027733	0.000000	-0.167296	-0.166504
10	AG112	0.740021	0.343851	3.027733	0.000000	-0.235926	-0.166504
1	AG139	0.542057	-0.000371	3.027733	0.000000	-0.210499	-0.166504
2	AG139	0.590800	-0.118700	3.027733	0.000000	-0.166395	-0.166504
3	AG139	0.579381	0.395627	3.027733	0.000000	-0.102009	-0.166504
4	AG139	0.575374	-0.003567	3.027733	0.000000	-0.148152	-0.166504
5	AG139	0.566463	0.325565	3.027733	0.000000	-0.140206	-0.166504
6	AG139	0.588734	0.026146	3.027733	0.000000	-0.166433	-0.166504
7	AG139	0.545618	0.439529	3.027733	0.000000	-0.171492	-0.166504
8	AG139	0.585505	0.194307	3.027733	0.000000	-0.146955	-0.166504
9	AG139	0.616836	0.255658	3.027733	0.000000	-0.134520	-0.166504
10	AG139	0.562806	0.139597	3.027733	0.000000	-0.132869	-0.166504
1	AG142	0.737304	0.366402	3.027733	0.000000	-0.193881	-0.166504
2	AG142	0.742267	0.803929	3.027733	0.000000	-0.140301	-0.166504
3	AG142	0.757089	0.477558	3.027733	0.000000	-0.151651	-0.166504
4	AG142	0.765788	0.372009	3.027733	0.000000	-0.159749	-0.166504
5	AG142	0.714487	0.402608	3.027733	0.000000	-0.193427	-0.166504
6	AG142	0.743332	0.889885	3.027733	0.000000	-0.183074	-0.166504
7	AG142	0.723729	0.413678	3.027733	0.000000	-0.121619	-0.166504
8	AG142	0.794780	0.452089	3.027733	0.000000	-0.181466	-0.166504
9	AG142	0.734085	0.043356	3.027733	0.000000	-0.224722	-0.166504
10	AG142	0.746626	0.873953	3.027733	0.000000	-0.160366	-0.166504
1	GD14	0.608578	0.015056	3.027733	0.000000	-0.314091	-0.166504
2	GD14	0.633394	-0.131705	3.027733	0.000000	-0.326507	-0.166504
3	GD14	0.608706	0.068544	3.027733	0.000000	-0.293233	-0.166504
4	GD14	0.617767	-0.159976	3.027733	0.000000	-0.322802	-0.166504
5	GD14	0.625484	-0.066102	3.027733	0.000000	-0.329955	-0.166504
6	GD14	0.609651	0.092068	3.027733	0.000000	-0.344704	-0.166504
7	GD14	0.620026	-0.015831	3.027733	0.000000	-0.313128	-0.166504
8	GD14	0.629144	-0.016627	3.027733	0.000000	-0.307095	-0.166504
9	GD14	0.613394	0.109380	3.027733	0.000000	-0.310705	-0.166504
10	GD14	0.679175	0.134405	3.027733	0.000000	-0.273074	-0.166504
1	GD15	0.644920	0.120203	3.027733	0.000000	-0.151096	-0.166504
2	GD15	0.582599	-0.050074	3.027733	0.000000	-0.141897	-0.166504
3	GD15	0.595558	-0.068873	3.027733	0.000000	-0.141221	-0.166504
4	GD15	0.644734	-0.058270	3.027733	0.000000	-0.141436	-0.166504
5	GD15	0.606587	-0.036779	3.027733	0.000000	-0.153945	-0.166504
6	GD15	0.597630	-0.123939	3.027733	0.000000	-0.173088	-0.166504
7	GD15	0.603236	-0.375687	3.027733	0.000000	-0.273977	-0.166504
8	GD15	0.586080	-0.133525	3.027733	0.000000	-0.148712	-0.166504
9	GD15	0.583093	-0.186414	3.027733	0.000000	-0.118196	-0.166504
10	GD15	0.578224	-0.021535	3.027733	0.000000	-0.155919	-0.166504
1	GD16	0.340606	0.289531	3.027733	0.000000	-0.036356	-0.166504
2	GD16	0.417646	0.156097	3.027733	0.000000	-0.028890	-0.166504
3	GD16	0.412436	0.053172	3.027733	0.000000	-0.102724	-0.166504
4	GD16	0.405657	0.026065	3.027733	0.000000	-0.062895	-0.166504
5	GD16	0.403716	0.261441	3.027733	0.000000	-0.093117	-0.166504
6	GD16	0.379195	-0.133454	3.027733	0.000000	-0.146584	-0.166504
7	GD16	0.436268	-0.072875	3.027733	0.000000	-0.149274	-0.166504
8	GD16	0.373659	0.240275	3.027733	0.000000	-0.067865	-0.166504
9	GD16	0.374551	-0.072343	3.027733	0.000000	-0.141450	-0.166504
10	GD16	0.391775	0.311887	3.027733	0.000000	-0.078770	-0.166504
