rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.598004	-0.503296	3.688244	0.000000	0.015947	0.205388
2	AG111	0.585328	-0.439181	3.688244	0.000000	-0.081025	0.194130
3	AG111	0.561841	-0.271208	3.688244	0.000000	0.040253	0.146689
4	AG111	0.586568	-0.277888	3.688244	0.000000	0.040254	0.062892
5	AG111	0.564535	-0.841770	3.688244	0.000000	-0.009418	0.319024
6	AG111	0.619761	-0.515145	3.688244	0.000000	0.009396	0.173955
7	AG111	0.625567	-0.509233	3.688244	0.000000	0.041335	0.119235
8	AG111	0.593434	-0.378403	3.688244	0.000000	0.021347	0.273088
9	AG111	0.611632	-0.755203	3.688244	0.000000	-0.043850	0.140064
10	AG111	0.550841	-0.103843	3.688244	0.000000	0.009016	0.422846
1	AG112	0.742570	0.148761	3.688244	0.000000	0.019338	0.299981
2	AG112	0.722533	0.297668	3.688244	0.000000	-0.031562	0.343172
3	AG112	0.775946	0.080207	3.688244	0.000000	-0.024307	0.314388
4	AG112	0.773720	0.103305	3.688244	0.000000	0.013414	0.342197
5	AG112	0.735744	0.241190	3.688244	0.000000	-0.012298	0.321040
6	AG112	0.766335	0.200161	3.688244	0.000000	0.025310	0.351644
7	AG112	0.751076	0.073123	3.688244	0.000000	-0.037297	0.263248
8	AG112	0.742457	0.139917	3.688244	0.000000	-0.009223	0.291326
9	AG112	0.750931	0.024491	3.688244	0.000000	-0.015989	0.192333
10	AG112	0.739058	0.019621	3.688244	0.000000	0.015672	0.386421
1	AG139	0.568196	-0.010598	3.688244	0.000000	-0.013162	0.344304
2	AG139	0.575887	-0.030669	3.688244	0.000000	-0.014151	0.364617
3	AG139	0.592970	0.127257	3.688244	0.000000	0.013475	0.114154
4	AG139	0.534733	0.383982	3.688244	0.000000	-0.004590	0.268943
5	AG139	0.577708	-0.046584	3.688244	0.000000	-0.008356	0.364022
6	AG139	0.551089	0.151651	3.688244	0.000000	0.060199	0.265989
7	AG139	0.580125	-0.107118	3.688244	0.000000	0.033489	0.280229
8	AG139	0.590988	0.217539	3.688244	0.000000	0.029026	0.176210
9	AG139	0.580320	-0.133109	3.688244	0.000000	-0.010824	0.167933
10	AG139	0.589782	-0.040877	3.688244	0.000000	0.051462	0.301727
1	AG142	0.716205	0.282729	3.688244	0.000000	-0.036403	0.117654
2	AG142	0.717023	0.577417	3.688244	0.000000	-0.000273	0.251358
3	AG142	0.792670	0.376897	3.688244	0.000000	-0.034113	0.251428
4	AG142	0.761564	0.383705	3.688244	0.000000	0.024382	0.184996
5	AG142	0.784082	0.375761	3.688244	0.000000	-0.002023	0.147811
6	AG142	0.751017	0.680262	3.688244	0.000000	0.005699	0.297118
7	AG142	0.742639	0.052796	3.688244	0.000000	-0.016009	0.328426
8	AG142	0.773575	0.549034	3.688244	0.000000	0.007026	0.202953
9	AG142	0.734858	0.660474	3.688244	0.000000	0.049136	0.314540
10	AG142	0.748815	0.335422	3.688244	0.000000	-0.001321	0.322991
1	GD14	0.673784	-0.124190	3.688244	0.000000	0.049710	0.488198
2	GD14	0.592610	0.247469	3.688244	0.000000	-0.066680	0.369112
3	GD14	0.645234	-0.043311	3.688244	0.000000	0.009081	0.433059
4	GD14	0.615367	-0.091500	3.688244	0.000000	0.010500	0.603336
5	GD14	0.625053	-0.224312	3.688244	0.000000	-0.055602	0.392097
6	GD14	0.650921	-0.042037	3.688244	0.000000	-0.044258	0.318303
7	GD14	0.672933	-0.140238	3.688244	0.000000	0.017914	0.329358
8	GD14	0.643746	-0.168771	3.688244	0.000000	-0.035246	0.389730
9	GD14	0.661783	0.067175	3.688244	0.000000	-0.040785	0.301005
10	GD14	0.604518	-0.175682	3.688244	0.000000	-0.026996	0.546975
1	GD15	0.642168	0.099850	3.688244	0.000000	0.083633	0.269619
2	GD15	0.647670	0.149069	3.688244	0.000000	0.070937	0.167103
3	GD15	0.617574	-0.240905	3.688244	0.000000	-0.001585	0.251056
4	GD15	0.618274	-0.216324	3.688244	0.000000	-0.016072	0.153717
5	GD15	0.608096	-0.103760	3.688244	0.000000	0.060420	0.194588
6	GD15	0.605370	0.166040	3.688244	0.000000	0.047842	0.173632
7	GD15	0.557877	-0.115872	3.688244	0.000000	0.005809	0.258520
8	GD15	0.601602	0.055429	3.688244	0.000000	0.071476	0.159343
9	GD15	0.576311	-0.043233	3.688244	0.000000	-0.010462	0.191930
10	GD15	0.689982	-0.345789	3.688244	0.000000	-0.001360	0.263388
1	GD16	0.350818	0.160584	3.688244	0.000000	0.056541	0.260834
2	GD16	0.388013	0.142316	3.688244	0.000000	-0.044527	-0.010667
3	GD16	0.358654	-0.055999	3.688244	0.000000	0.042819	0.262974
4	GD16	0.366875	-0.017112	3.688244	0.000000	-0.016283	0.171093
5	GD16	0.388419	0.008138	3.688244	0.000000	0.068394	0.206230
6	GD16	0.404658	0.025635	3.688244	0.000000	0.019059	0.170907
7	GD16	0.400947	0.029072	3.688244	0.000000	0.007482	0.075986
8	GD16	0.353144	0.169286	3.688244	0.000000	0.006238	0.252789
9	GD16	0.395787	0.068737	3.688244	0.000000	-0.015294	0.168679
10	GD16	0.395851	-0.246541	3.688244	0.000000	0.053167	0.262472
