parameter	value	se_sa	rse_sa
rhoS_pop	0.61662617439527734	0.04633510252912009	7.51429382227582643
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	1.25018674654290640	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.53246673262894517	0.06581275662220487	12.35997529784966886
omega_rhoS	0.11896310494727938	0.03362615028552506	28.26603281784473154
omega_deltaSC	0.30076799347549443	0.17056520650841539	56.70989274406037595
omega_deltaCB	0.17641025994035778	0.11911425045118562	67.52115806158708722
omega_rhoB	0.13855246002939112	0.06180991983410470	44.61120345390689579
b1	0.16398802406935842	0.02148429997815341	13.10113961069905386
b2	0.21451971573298845	0.02861090000881016	13.33718903693775282
b3	0.28513983373266111	0.05063703491474786	17.75866747619123487
