rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.607979	-0.140707	3.831991	0.000000	0.072366	0.253429
2	AG111	0.595807	-0.287420	3.831991	0.000000	0.027428	0.253429
3	AG111	0.643535	-0.454110	3.831991	0.000000	0.018305	0.253429
4	AG111	0.578110	-0.477641	3.831991	0.000000	0.005017	0.253429
5	AG111	0.627965	-0.504370	3.831991	0.000000	0.131631	0.253429
6	AG111	0.577477	0.033642	3.831991	0.000000	0.116276	0.253429
7	AG111	0.608660	-0.601342	3.831991	0.000000	0.123910	0.253429
8	AG111	0.577375	-0.324985	3.831991	0.000000	-0.016114	0.253429
9	AG111	0.579203	-0.620538	3.831991	0.000000	-0.054946	0.253429
10	AG111	0.551623	-0.054966	3.831991	0.000000	-0.029003	0.253429
1	AG112	0.714489	0.054107	3.831991	0.000000	-0.025223	0.253429
2	AG112	0.778803	0.128159	3.831991	0.000000	0.023523	0.253429
3	AG112	0.752265	0.317907	3.831991	0.000000	0.003735	0.253429
4	AG112	0.693471	0.220355	3.831991	0.000000	-0.077524	0.253429
5	AG112	0.778099	0.013003	3.831991	0.000000	-0.087902	0.253429
6	AG112	0.772085	-0.162391	3.831991	0.000000	-0.025908	0.253429
7	AG112	0.757103	-0.144810	3.831991	0.000000	-0.098480	0.253429
8	AG112	0.753914	0.119890	3.831991	0.000000	-0.058113	0.253429
9	AG112	0.771587	-0.145539	3.831991	0.000000	-0.005529	0.253429
10	AG112	0.810809	-0.292425	3.831991	0.000000	-0.087165	0.253429
1	AG139	0.527065	-0.118005	3.831991	0.000000	-0.029625	0.253429
2	AG139	0.558265	-0.002543	3.831991	0.000000	-0.021409	0.253429
3	AG139	0.554919	0.162482	3.831991	0.000000	-0.028175	0.253429
4	AG139	0.562530	-0.040604	3.831991	0.000000	0.048535	0.253429
5	AG139	0.530694	-0.230270	3.831991	0.000000	-0.048638	0.253429
6	AG139	0.589262	0.168017	3.831991	0.000000	0.087635	0.253429
7	AG139	0.588939	-0.408224	3.831991	0.000000	-0.092052	0.253429
8	AG139	0.612961	0.079451	3.831991	0.000000	0.065524	0.253429
9	AG139	0.589437	0.131268	3.831991	0.000000	0.034430	0.253429
10	AG139	0.562193	-0.371357	3.831991	0.000000	-0.052662	0.253429
1	AG142	0.819938	0.323657	3.831991	0.000000	0.113865	0.253429
2	AG142	0.731985	0.057263	3.831991	0.000000	0.049855	0.253429
3	AG142	0.752219	-0.088993	3.831991	0.000000	0.033012	0.253429
4	AG142	0.731995	0.312184	3.831991	0.000000	0.106202	0.253429
5	AG142	0.756900	0.322252	3.831991	0.000000	0.042416	0.253429
6	AG142	0.720298	0.384857	3.831991	0.000000	-0.009247	0.253429
7	AG142	0.735055	0.450952	3.831991	0.000000	0.017013	0.253429
8	AG142	0.717834	0.336459	3.831991	0.000000	0.037052	0.253429
9	AG142	0.717781	0.152262	3.831991	0.000000	-0.106852	0.253429
10	AG142	0.771047	0.107057	3.831991	0.000000	-0.018081	0.253429
1	GD14	0.630313	-0.043581	3.831991	0.000000	-0.141392	0.253429
2	GD14	0.726578	-0.252273	3.831991	0.000000	-0.133846	0.253429
3	GD14	0.581594	-0.155624	3.831991	0.000000	-0.196780	0.253429
4	GD14	0.596110	0.008531	3.831991	0.000000	-0.200479	0.253429
5	GD14	0.632543	0.108807	3.831991	0.000000	-0.140289	0.253429
6	GD14	0.668361	-0.103435	3.831991	0.000000	-0.039174	0.253429
7	GD14	0.604788	-0.291599	3.831991	0.000000	-0.184120	0.253429
8	GD14	0.603962	-0.099337	3.831991	0.000000	-0.162678	0.253429
9	GD14	0.647178	0.167079	3.831991	0.000000	-0.117432	0.253429
10	GD14	0.616205	-0.039290	3.831991	0.000000	-0.200101	0.253429
1	GD15	0.637286	-0.016909	3.831991	0.000000	-0.015221	0.253429
2	GD15	0.591594	-0.379402	3.831991	0.000000	-0.020322	0.253429
3	GD15	0.585830	-0.164356	3.831991	0.000000	0.064076	0.253429
4	GD15	0.589002	0.088457	3.831991	0.000000	0.057948	0.253429
5	GD15	0.589287	-0.090000	3.831991	0.000000	0.073559	0.253429
6	GD15	0.633754	-0.372884	3.831991	0.000000	-0.001932	0.253429
7	GD15	0.648616	-0.134830	3.831991	0.000000	0.067330	0.253429
8	GD15	0.647677	-0.063152	3.831991	0.000000	0.022480	0.253429
9	GD15	0.596131	-0.191850	3.831991	0.000000	0.010613	0.253429
10	GD15	0.591892	-0.175594	3.831991	0.000000	-0.082466	0.253429
1	GD16	0.394512	-0.039386	3.831991	0.000000	0.038653	0.253429
2	GD16	0.357075	-0.123978	3.831991	0.000000	0.069848	0.253429
3	GD16	0.427651	0.026214	3.831991	0.000000	0.044764	0.253429
4	GD16	0.340178	0.217245	3.831991	0.000000	0.130457	0.253429
5	GD16	0.441791	0.023526	3.831991	0.000000	0.179512	0.253429
6	GD16	0.379358	0.149659	3.831991	0.000000	0.101558	0.253429
7	GD16	0.404163	0.126581	3.831991	0.000000	0.104528	0.253429
8	GD16	0.371228	-0.361916	3.831991	0.000000	-0.048186	0.253429
9	GD16	0.318166	0.072978	3.831991	0.000000	0.022721	0.253429
10	GD16	0.357331	-0.104897	3.831991	0.000000	0.106091	0.253429
