parameter	value	se_sa	rse_sa
rhoS_pop	0.61680809686189952	0.04569642962542689	7.40853271186193840
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	4.24063927588461986	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.02221322332019074	nan	nan
omega_rhoS	0.11723524772346625	0.03342640048941362	28.51224451562519491
omega_deltaSC	0.26472028175011814	0.15004331624485753	56.67994732133536928
omega_rhoC	0.13333730039569536	0.34667523550136958	259.99869089337101968
omega_deltaCB	0.11165556438227703	0.03976223110918804	35.61150877626968736
b1	0.16449865483496592	0.02178999279034935	13.24630454407683189
b2	0.17551976729821622	0.02337391137682570	13.31696807523242931
b3	0.27505414832318187	0.04737834561163481	17.22509764003501331
