rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.568307	-0.649056	5.638601	0.000000	0.000000	0.287561
2	AG111	0.607467	-0.618023	5.638601	0.000000	0.000000	0.287561
3	AG111	0.638738	-0.369477	5.638601	0.000000	0.000000	0.287561
4	AG111	0.565854	-0.372749	5.638601	0.000000	0.000000	0.287561
5	AG111	0.576592	-0.550351	5.638601	0.000000	0.000000	0.287561
6	AG111	0.582711	-0.179280	5.638601	0.000000	0.000000	0.287561
7	AG111	0.590464	-0.190511	5.638601	0.000000	0.000000	0.287561
8	AG111	0.561242	-0.337168	5.638601	0.000000	0.000000	0.287561
9	AG111	0.673455	-0.613562	5.638601	0.000000	0.000000	0.287561
10	AG111	0.559776	-0.313415	5.638601	0.000000	0.000000	0.287561
1	AG112	0.714036	0.339806	5.638601	0.000000	0.000000	0.287561
2	AG112	0.741089	0.213159	5.638601	0.000000	0.000000	0.287561
3	AG112	0.756672	0.082493	5.638601	0.000000	0.000000	0.287561
4	AG112	0.731878	0.011140	5.638601	0.000000	0.000000	0.287561
5	AG112	0.725035	0.080957	5.638601	0.000000	0.000000	0.287561
6	AG112	0.761446	0.274762	5.638601	0.000000	0.000000	0.287561
7	AG112	0.790360	-0.179288	5.638601	0.000000	0.000000	0.287561
8	AG112	0.772537	0.090038	5.638601	0.000000	0.000000	0.287561
9	AG112	0.782858	-0.091350	5.638601	0.000000	0.000000	0.287561
10	AG112	0.784203	0.169467	5.638601	0.000000	0.000000	0.287561
1	AG139	0.536588	0.343936	5.638601	0.000000	0.000000	0.287561
2	AG139	0.564653	0.133091	5.638601	0.000000	0.000000	0.287561
3	AG139	0.592046	-0.315697	5.638601	0.000000	0.000000	0.287561
4	AG139	0.599692	-0.058135	5.638601	0.000000	0.000000	0.287561
5	AG139	0.586874	0.241426	5.638601	0.000000	0.000000	0.287561
6	AG139	0.602929	0.003630	5.638601	0.000000	0.000000	0.287561
7	AG139	0.560844	-0.120096	5.638601	0.000000	0.000000	0.287561
8	AG139	0.539616	0.060135	5.638601	0.000000	0.000000	0.287561
9	AG139	0.581429	0.025383	5.638601	0.000000	0.000000	0.287561
10	AG139	0.543382	0.015460	5.638601	0.000000	0.000000	0.287561
1	AG142	0.750537	0.216678	5.638601	0.000000	0.000000	0.287561
2	AG142	0.776276	-0.100897	5.638601	0.000000	0.000000	0.287561
3	AG142	0.759814	0.136264	5.638601	0.000000	0.000000	0.287561
4	AG142	0.712099	0.164586	5.638601	0.000000	0.000000	0.287561
5	AG142	0.732846	0.299801	5.638601	0.000000	0.000000	0.287561
6	AG142	0.732283	0.202060	5.638601	0.000000	0.000000	0.287561
7	AG142	0.758602	0.242165	5.638601	0.000000	0.000000	0.287561
8	AG142	0.740017	0.402427	5.638601	0.000000	0.000000	0.287561
9	AG142	0.732475	0.223513	5.638601	0.000000	0.000000	0.287561
10	AG142	0.771517	0.304188	5.638601	0.000000	0.000000	0.287561
1	GD14	0.634045	0.138218	5.638601	0.000000	0.000000	0.287561
2	GD14	0.615931	0.266862	5.638601	0.000000	0.000000	0.287561
3	GD14	0.676002	-0.137768	5.638601	0.000000	0.000000	0.287561
4	GD14	0.676348	0.051940	5.638601	0.000000	0.000000	0.287561
5	GD14	0.641493	0.107257	5.638601	0.000000	0.000000	0.287561
6	GD14	0.632182	0.165736	5.638601	0.000000	0.000000	0.287561
7	GD14	0.634818	0.384550	5.638601	0.000000	0.000000	0.287561
8	GD14	0.658487	0.025906	5.638601	0.000000	0.000000	0.287561
9	GD14	0.676395	0.129490	5.638601	0.000000	0.000000	0.287561
10	GD14	0.648180	-0.015428	5.638601	0.000000	0.000000	0.287561
1	GD15	0.601911	-0.283362	5.638601	0.000000	0.000000	0.287561
2	GD15	0.595182	-0.356620	5.638601	0.000000	0.000000	0.287561
3	GD15	0.592017	-0.166887	5.638601	0.000000	0.000000	0.287561
4	GD15	0.585741	-0.120082	5.638601	0.000000	0.000000	0.287561
5	GD15	0.603626	-0.246275	5.638601	0.000000	0.000000	0.287561
6	GD15	0.599499	-0.220858	5.638601	0.000000	0.000000	0.287561
7	GD15	0.584068	-0.168194	5.638601	0.000000	0.000000	0.287561
8	GD15	0.597424	-0.178390	5.638601	0.000000	0.000000	0.287561
9	GD15	0.687734	-0.081028	5.638601	0.000000	0.000000	0.287561
10	GD15	0.579606	-0.085776	5.638601	0.000000	0.000000	0.287561
1	GD16	0.395210	-0.254007	5.638601	0.000000	0.000000	0.287561
2	GD16	0.352709	-0.280697	5.638601	0.000000	0.000000	0.287561
3	GD16	0.345033	0.163985	5.638601	0.000000	0.000000	0.287561
4	GD16	0.431007	-0.145637	5.638601	0.000000	0.000000	0.287561
5	GD16	0.388846	-0.099133	5.638601	0.000000	0.000000	0.287561
6	GD16	0.371895	-0.226995	5.638601	0.000000	0.000000	0.287561
7	GD16	0.332529	0.034872	5.638601	0.000000	0.000000	0.287561
8	GD16	0.374780	-0.374563	5.638601	0.000000	0.000000	0.287561
9	GD16	0.343316	0.026375	5.638601	0.000000	0.000000	0.287561
10	GD16	0.411499	-0.482748	5.638601	0.000000	0.000000	0.287561
