rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.007516	-0.460186	0.000000	0.000000	-0.013467	0.000000	-0.003475	0.018879
2	AG111	0.018495	-0.288795	0.000000	0.000000	0.169379	0.000000	-0.020168	-0.030217
3	AG111	-0.068490	0.002242	0.000000	0.000000	0.009880	0.000000	0.023936	-0.018673
4	AG111	-0.025726	-0.361857	0.000000	0.000000	0.139938	0.000000	-0.001792	-0.004465
5	AG111	-0.044068	-0.512313	0.000000	0.000000	-0.008047	0.000000	0.008434	-0.006268
6	AG111	-0.087926	-0.007559	0.000000	0.000000	0.029551	0.000000	0.020216	-0.032614
7	AG111	0.028506	-0.554336	0.000000	0.000000	0.044481	0.000000	0.000618	0.003064
8	AG111	-0.000527	-0.343881	0.000000	0.000000	0.010850	0.000000	-0.019417	0.014841
9	AG111	-0.018687	0.125992	0.000000	0.000000	0.061969	0.000000	0.008996	0.003512
10	AG111	-0.005620	0.004758	0.000000	0.000000	0.084545	0.000000	0.003316	0.012374
1	AG112	0.100073	-0.110711	0.000000	0.000000	-0.020146	0.000000	-0.003862	0.007354
2	AG112	0.125844	0.117886	0.000000	0.000000	-0.078732	0.000000	-0.000856	0.004614
3	AG112	0.166391	-0.186666	0.000000	0.000000	-0.123111	0.000000	-0.024404	0.018858
4	AG112	0.131473	-0.010275	0.000000	0.000000	0.012325	0.000000	0.009416	-0.000275
5	AG112	0.132229	0.017677	0.000000	0.000000	-0.046892	0.000000	0.005120	-0.017450
6	AG112	0.147035	0.136556	0.000000	0.000000	-0.003567	0.000000	-0.056049	0.000598
7	AG112	0.116856	0.307783	0.000000	0.000000	-0.045584	0.000000	-0.000479	-0.005155
8	AG112	0.156969	0.175034	0.000000	0.000000	0.027234	0.000000	0.013850	0.003930
9	AG112	0.095317	0.349987	0.000000	0.000000	0.010136	0.000000	0.002681	-0.002179
10	AG112	0.144779	0.128267	0.000000	0.000000	-0.015898	0.000000	0.010130	-0.007366
1	AG139	-0.008941	0.070304	0.000000	0.000000	0.012781	0.000000	-0.000554	-0.024269
2	AG139	-0.017534	-0.022941	0.000000	0.000000	0.030036	0.000000	0.001677	0.000764
3	AG139	0.023709	0.081265	0.000000	0.000000	0.070372	0.000000	0.021608	-0.019781
4	AG139	-0.085163	-0.010402	0.000000	0.000000	-0.000293	0.000000	-0.006613	-0.015816
5	AG139	-0.039972	-0.005026	0.000000	0.000000	-0.087087	0.000000	0.005701	-0.042554
6	AG139	-0.037565	-0.070572	0.000000	0.000000	-0.004816	0.000000	-0.025359	0.009922
7	AG139	-0.021417	0.139571	0.000000	0.000000	0.156917	0.000000	-0.034517	0.020083
8	AG139	-0.026300	0.272772	0.000000	0.000000	0.097760	0.000000	-0.015952	0.013122
9	AG139	-0.035541	-0.251607	0.000000	0.000000	-0.021550	0.000000	0.004804	0.007044
10	AG139	-0.061765	0.257060	0.000000	0.000000	0.057571	0.000000	-0.017243	0.016157
1	AG142	0.116904	0.129581	0.000000	0.000000	-0.066819	0.000000	0.006388	-0.018572
2	AG142	0.118281	0.183414	0.000000	0.000000	-0.028557	0.000000	0.008542	0.003923
3	AG142	0.150683	0.339172	0.000000	0.000000	0.084902	0.000000	-0.005245	0.029892
4	AG142	0.154560	0.480770	0.000000	0.000000	-0.029455	0.000000	-0.022469	-0.001071
5	AG142	0.134824	0.316263	0.000000	0.000000	0.107302	0.000000	-0.027657	0.016442
6	AG142	0.154530	0.496887	0.000000	0.000000	0.019711	0.000000	-0.001583	0.007186
7	AG142	0.158285	0.308325	0.000000	0.000000	-0.053680	0.000000	-0.026689	-0.001673
8	AG142	0.092004	0.480024	0.000000	0.000000	-0.029570	0.000000	-0.033028	0.011602
9	AG142	0.138132	0.241720	0.000000	0.000000	0.070276	0.000000	-0.011202	-0.001105
10	AG142	0.103741	0.668975	0.000000	0.000000	0.068024	0.000000	-0.002282	0.016180
1	GD14	-0.006042	0.042189	0.000000	0.000000	-0.117256	0.000000	-0.029529	0.004882
2	GD14	0.067675	-0.051392	0.000000	0.000000	-0.112979	0.000000	-0.006476	-0.004764
3	GD14	0.013394	-0.207681	0.000000	0.000000	-0.184789	0.000000	0.006635	0.005923
4	GD14	0.087779	-0.127272	0.000000	0.000000	-0.089722	0.000000	-0.017289	-0.029234
5	GD14	0.008876	-0.268385	0.000000	0.000000	-0.154046	0.000000	-0.013974	0.038147
6	GD14	0.048091	-0.181021	0.000000	0.000000	-0.095250	0.000000	-0.012501	-0.002741
7	GD14	-0.022731	0.015074	0.000000	0.000000	-0.158411	0.000000	0.022166	0.009233
8	GD14	-0.000463	0.012917	0.000000	0.000000	-0.139735	0.000000	-0.007152	0.017186
9	GD14	0.021228	-0.350198	0.000000	0.000000	-0.099820	0.000000	-0.038618	0.006528
10	GD14	-0.016622	-0.005991	0.000000	0.000000	-0.145278	0.000000	0.013918	-0.027832
1	GD15	-0.051613	-0.030136	0.000000	0.000000	-0.005157	0.000000	0.025631	-0.039806
2	GD15	-0.024429	0.112976	0.000000	0.000000	0.095586	0.000000	0.017927	0.012239
3	GD15	-0.011207	-0.208476	0.000000	0.000000	0.002540	0.000000	0.001813	-0.025023
4	GD15	-0.025297	0.029691	0.000000	0.000000	0.038179	0.000000	0.017517	0.024119
5	GD15	-0.021991	-0.072696	0.000000	0.000000	0.082575	0.000000	0.023638	0.020413
6	GD15	0.005046	0.169554	0.000000	0.000000	0.164861	0.000000	0.017888	0.003807
7	GD15	0.055059	0.288955	0.000000	0.000000	0.169791	0.000000	-0.015715	-0.035688
8	GD15	-0.031097	0.213420	0.000000	0.000000	-0.033527	0.000000	0.000034	-0.003576
9	GD15	-0.046096	0.227650	0.000000	0.000000	0.105240	0.000000	0.008206	-0.033561
10	GD15	-0.049757	-0.069604	0.000000	0.000000	-0.019596	0.000000	0.012915	-0.007947
1	GD16	-0.246785	0.286226	0.000000	0.000000	0.073345	0.000000	-0.002576	0.022414
2	GD16	-0.300886	-0.055261	0.000000	0.000000	-0.047120	0.000000	0.020020	-0.000974
3	GD16	-0.262721	-0.024245	0.000000	0.000000	-0.028391	0.000000	0.007530	0.020076
4	GD16	-0.274666	-0.178552	0.000000	0.000000	-0.043459	0.000000	-0.031259	0.008482
5	GD16	-0.226659	-0.058158	0.000000	0.000000	0.037630	0.000000	0.002027	0.018537
6	GD16	-0.219592	-0.337622	0.000000	0.000000	0.015178	0.000000	0.002455	0.030690
7	GD16	-0.268267	0.170736	0.000000	0.000000	0.084514	0.000000	0.019518	-0.028340
8	GD16	-0.258247	0.045618	0.000000	0.000000	0.027538	0.000000	-0.009157	0.012795
9	GD16	-0.227904	-0.019942	0.000000	0.000000	0.009174	0.000000	0.000342	-0.003479
10	GD16	-0.188459	-0.069367	0.000000	0.000000	0.160581	0.000000	-0.009732	0.040883
