rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.602920	-0.256073	3.456015	0.116665	0.048997	0.212551
2	AG111	0.609852	0.027671	3.456015	-0.142581	0.032121	0.207913
3	AG111	0.598904	-0.161586	3.456015	0.043739	0.117332	0.275120
4	AG111	0.596165	-0.398669	3.456015	-0.124247	-0.009239	0.363185
5	AG111	0.622098	-0.582334	3.456015	-0.013917	0.065473	0.216098
6	AG111	0.595089	-0.798307	3.456015	-0.012424	0.018021	0.339832
7	AG111	0.575612	-0.242476	3.456015	-0.036939	-0.006230	0.242396
8	AG111	0.602198	-0.415092	3.456015	-0.041458	0.016121	0.159178
9	AG111	0.601507	-0.586608	3.456015	0.035880	0.092617	0.308871
10	AG111	0.542893	-0.284484	3.456015	-0.006891	-0.008542	0.163111
1	AG112	0.770717	-0.167116	3.456015	0.051906	-0.048174	0.368648
2	AG112	0.726466	0.547568	3.456015	0.044080	-0.023223	0.301237
3	AG112	0.732188	0.202810	3.456015	0.103453	-0.035040	0.252480
4	AG112	0.755823	0.123034	3.456015	0.160613	-0.002568	0.206930
5	AG112	0.761181	0.356764	3.456015	0.111609	0.026283	0.239846
6	AG112	0.796250	-0.220879	3.456015	0.133230	0.002042	0.274720
7	AG112	0.735628	0.103403	3.456015	-0.010056	-0.126540	0.264888
8	AG112	0.786373	0.200859	3.456015	-0.086708	-0.031139	0.326845
9	AG112	0.749980	-0.115120	3.456015	0.208854	-0.008992	0.281415
10	AG112	0.751308	0.067084	3.456015	0.004585	-0.118649	0.205800
1	AG139	0.590397	0.165156	3.456015	0.042381	-0.003551	0.107284
2	AG139	0.613994	0.001807	3.456015	0.030341	0.010476	0.137465
3	AG139	0.574621	-0.063503	3.456015	-0.054132	-0.002471	0.346022
4	AG139	0.575546	-0.073040	3.456015	0.092179	0.090013	0.214381
5	AG139	0.600475	-0.074307	3.456015	0.003505	-0.054883	0.235023
6	AG139	0.588865	0.174343	3.456015	0.009738	0.032740	0.166919
7	AG139	0.600816	0.435838	3.456015	-0.067537	0.002148	0.318334
8	AG139	0.594388	0.171120	3.456015	-0.030989	0.028893	0.266735
9	AG139	0.542147	0.078545	3.456015	-0.143837	-0.013064	0.225801
10	AG139	0.642588	-0.247925	3.456015	-0.137291	-0.060745	0.322601
1	AG142	0.745531	0.463623	3.456015	0.246360	0.055856	0.252383
2	AG142	0.743506	0.473504	3.456015	-0.047243	-0.009186	0.244602
3	AG142	0.732444	0.683897	3.456015	0.078691	0.072025	0.303230
4	AG142	0.724798	0.161949	3.456015	0.115984	0.047204	0.232304
5	AG142	0.752923	0.468730	3.456015	0.159938	0.015179	0.206285
6	AG142	0.755868	0.145973	3.456015	0.113270	0.030589	0.229998
7	AG142	0.774497	0.447363	3.456015	0.156671	0.045139	0.227979
8	AG142	0.708037	0.608577	3.456015	-0.100886	-0.102633	0.169892
9	AG142	0.778942	0.588099	3.456015	-0.055700	0.005728	0.213478
10	AG142	0.750308	0.226228	3.456015	-0.133417	-0.062381	0.216459
1	GD14	0.647840	-0.021913	3.456015	0.277229	-0.021164	0.330707
2	GD14	0.634842	-0.025775	3.456015	0.071433	-0.072838	0.367529
3	GD14	0.618073	-0.031492	3.456015	0.129239	-0.124409	0.270344
4	GD14	0.581681	-0.132990	3.456015	0.113128	0.008006	0.472919
5	GD14	0.629277	-0.191972	3.456015	-0.007254	-0.051133	0.437330
6	GD14	0.654628	-0.285701	3.456015	0.215460	-0.093524	0.247171
7	GD14	0.626243	-0.140559	3.456015	0.209886	-0.097730	0.347526
8	GD14	0.614346	-0.056962	3.456015	-0.013226	-0.086742	0.349263
9	GD14	0.659132	-0.239262	3.456015	0.142434	-0.059588	0.444266
10	GD14	0.609236	0.167424	3.456015	0.173007	-0.022417	0.307960
1	GD15	0.633973	-0.024980	3.456015	0.044625	0.007929	0.206648
2	GD15	0.592932	0.108300	3.456015	0.038556	0.040959	0.227949
3	GD15	0.634760	-0.070186	3.456015	-0.403032	0.010119	0.332939
4	GD15	0.683440	-0.154329	3.456015	-0.173071	0.011818	0.221710
5	GD15	0.631749	0.018752	3.456015	-0.133139	0.060703	0.286544
6	GD15	0.661820	-0.087393	3.456015	-0.211812	0.067284	0.227148
7	GD15	0.583000	-0.087275	3.456015	0.016691	-0.007144	0.222593
8	GD15	0.605177	0.090332	3.456015	-0.110682	0.044785	0.258381
9	GD15	0.581901	-0.242571	3.456015	0.011222	-0.037041	0.374093
10	GD15	0.622166	-0.438100	3.456015	-0.096282	-0.050080	0.371589
1	GD16	0.389162	-0.018096	3.456015	-0.006363	0.002706	0.159642
2	GD16	0.391163	-0.183830	3.456015	-0.074103	-0.007421	0.174826
3	GD16	0.407807	-0.311627	3.456015	-0.084603	-0.048435	0.230710
4	GD16	0.355355	-0.092552	3.456015	-0.082864	0.015042	0.278449
5	GD16	0.371506	0.219329	3.456015	-0.084434	-0.004271	0.232370
6	GD16	0.356639	-0.194929	3.456015	0.127547	0.069469	0.228404
7	GD16	0.370589	0.120022	3.456015	-0.068363	-0.031900	0.106968
8	GD16	0.347612	-0.302244	3.456015	0.336039	0.084698	0.214888
9	GD16	0.401898	-0.017846	3.456015	-0.138740	-0.012780	0.201023
10	GD16	0.404376	0.166916	3.456015	-0.193080	0.027878	0.236418
