parameter	value	se_sa	rse_sa
rhoS_pop	0.61315308391912604	0.04589294330896797	7.48474475829614860
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.07307995467705508	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.18783768838472648	nan	nan
omega_rhoS	0.11787713791803218	0.03384610379953584	28.71303494242562948
omega_deltaSC	0.31103182797466788	0.14178480958895370	45.58530569434245194
omega_deltaCB	0.19913792905892186	0.05561918736671327	27.92998181188095685
b1	0.16481811261693705	0.02190012352587882	13.28744952733326912
b2	0.17377072691712880	0.02292277055653542	13.19138784950084542
b3	0.28673101327581263	0.05242569784769444	18.28393003210470980
