rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.602456	-0.142150	4.017765	0.061853	0.128165	0.244212
2	AG111	0.588830	-0.472759	4.017765	-0.030461	-0.037646	0.233441
3	AG111	0.621006	-0.422088	4.017765	0.075983	0.079448	0.269338
4	AG111	0.612238	-0.400012	4.017765	-0.075270	-0.026920	0.195827
5	AG111	0.552399	-0.463413	4.017765	0.020920	0.056859	0.291829
6	AG111	0.585447	-0.184891	4.017765	-0.218987	0.014364	0.250609
7	AG111	0.616405	-0.727539	4.017765	0.120721	0.032648	0.273457
8	AG111	0.595295	-0.396418	4.017765	0.108855	0.023463	0.229703
9	AG111	0.560903	-0.652300	4.017765	0.042819	-0.081225	0.174734
10	AG111	0.605831	-0.317771	4.017765	-0.101237	-0.021095	0.186744
1	AG112	0.753193	-0.174262	4.017765	0.117521	0.041834	0.377296
2	AG112	0.817346	0.126706	4.017765	0.051947	0.046984	0.360786
3	AG112	0.725346	0.236026	4.017765	-0.012893	-0.066410	0.229461
4	AG112	0.733187	0.291671	4.017765	0.182170	-0.078957	0.169668
5	AG112	0.742778	-0.040474	4.017765	0.023088	-0.028705	0.280962
6	AG112	0.727400	0.043927	4.017765	-0.048040	0.003259	0.362283
7	AG112	0.743896	0.323260	4.017765	0.135116	-0.053560	0.099182
8	AG112	0.709803	0.263759	4.017765	0.076781	0.047874	0.291976
9	AG112	0.819812	-0.156568	4.017765	0.085807	0.002332	0.387218
10	AG112	0.746074	0.008533	4.017765	0.150507	-0.011572	0.246702
1	AG139	0.570535	0.512444	4.017765	0.097107	0.099792	0.247348
2	AG139	0.591377	0.054157	4.017765	0.064134	-0.002919	0.354521
3	AG139	0.565160	0.036539	4.017765	0.059081	0.048654	0.231676
4	AG139	0.592205	-0.004207	4.017765	-0.109786	0.016248	0.335760
5	AG139	0.538444	-0.092598	4.017765	0.111844	0.012955	0.295916
6	AG139	0.541166	0.059171	4.017765	0.069863	-0.032795	0.117539
7	AG139	0.588554	0.254218	4.017765	-0.044377	0.074180	0.200994
8	AG139	0.561262	0.154494	4.017765	-0.119942	-0.058725	0.103531
9	AG139	0.530463	0.087252	4.017765	0.115225	0.049031	0.239254
10	AG139	0.576504	-0.082082	4.017765	-0.151080	0.038826	0.294533
1	AG142	0.715246	0.051554	4.017765	0.001531	0.047787	0.169650
2	AG142	0.743065	0.516202	4.017765	-0.121830	0.149008	0.378870
3	AG142	0.759916	0.548328	4.017765	-0.030530	-0.008824	0.184518
4	AG142	0.771656	0.331349	4.017765	0.136226	0.102783	0.255018
5	AG142	0.756500	0.573220	4.017765	-0.146056	-0.001441	0.190562
6	AG142	0.697683	0.079320	4.017765	0.175729	0.006810	0.262826
7	AG142	0.832698	0.408121	4.017765	0.023780	0.076224	0.118384
8	AG142	0.767186	0.457939	4.017765	0.012247	-0.013051	0.222198
9	AG142	0.689629	0.217260	4.017765	0.231789	0.056223	0.208260
10	AG142	0.749181	0.195035	4.017765	-0.162285	-0.013002	0.290789
1	GD14	0.599688	-0.025436	4.017765	-0.002672	-0.099328	0.369954
2	GD14	0.639100	-0.034937	4.017765	-0.064312	-0.073403	0.429291
3	GD14	0.640827	0.027595	4.017765	-0.109798	-0.078962	0.419596
4	GD14	0.635375	-0.220003	4.017765	0.038259	-0.083827	0.233862
5	GD14	0.704736	-0.118340	4.017765	0.082186	0.007569	0.425527
6	GD14	0.649679	0.049321	4.017765	-0.138032	-0.078541	0.369780
7	GD14	0.643784	0.101922	4.017765	0.000795	-0.064011	0.309605
8	GD14	0.623017	-0.030108	4.017765	-0.129390	-0.170495	0.261979
9	GD14	0.630365	-0.215896	4.017765	0.025407	-0.094960	0.443360
10	GD14	0.635334	0.049524	4.017765	0.086561	-0.132492	0.287912
1	GD15	0.641999	-0.066361	4.017765	0.072823	0.071265	0.245463
2	GD15	0.575197	-0.247681	4.017765	-0.113509	-0.090314	0.212590
3	GD15	0.601606	-0.117375	4.017765	-0.045735	0.063554	0.277134
4	GD15	0.633343	-0.275905	4.017765	-0.029628	0.044452	0.212297
5	GD15	0.598848	-0.063842	4.017765	-0.072694	0.036768	0.170299
6	GD15	0.607381	-0.147130	4.017765	0.074333	0.088808	0.220053
7	GD15	0.676997	-0.094772	4.017765	-0.137523	0.010562	0.266066
8	GD15	0.608354	0.143355	4.017765	-0.051988	0.132652	0.267382
9	GD15	0.609426	-0.002232	4.017765	0.055305	0.010523	0.255333
10	GD15	0.584956	-0.038221	4.017765	-0.035064	0.049456	0.129084
1	GD16	0.407702	-0.108275	4.017765	0.038494	0.066335	0.261124
2	GD16	0.364846	-0.070775	4.017765	-0.085470	0.027830	0.253799
3	GD16	0.443925	0.119963	4.017765	-0.091338	0.087019	0.245429
4	GD16	0.405431	0.044584	4.017765	-0.145360	0.039726	0.178608
5	GD16	0.440563	0.016944	4.017765	0.025919	0.062695	0.177764
6	GD16	0.360104	-0.052951	4.017765	-0.051701	0.107777	0.364183
7	GD16	0.377214	0.237993	4.017765	-0.162173	0.066249	0.180084
8	GD16	0.399278	0.312819	4.017765	-0.081755	0.043440	0.129358
9	GD16	0.392846	0.086769	4.017765	-0.089686	0.143501	0.292924
10	GD16	0.390115	0.080189	4.017765	0.028375	0.133775	0.270469
