rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.010369	-0.142150	0.000000	0.061853	0.128165	-0.013004
2	AG111	-0.023995	-0.472759	0.000000	-0.030461	-0.037646	-0.023774
3	AG111	0.008181	-0.422088	0.000000	0.075983	0.079448	0.012123
4	AG111	-0.000588	-0.400012	0.000000	-0.075270	-0.026920	-0.061388
5	AG111	-0.060427	-0.463413	0.000000	0.020920	0.056859	0.034614
6	AG111	-0.027378	-0.184891	0.000000	-0.218987	0.014364	-0.006607
7	AG111	0.003580	-0.727539	0.000000	0.120721	0.032648	0.016242
8	AG111	-0.017530	-0.396418	0.000000	0.108855	0.023463	-0.027512
9	AG111	-0.051923	-0.652300	0.000000	0.042819	-0.081225	-0.082482
10	AG111	-0.006995	-0.317771	0.000000	-0.101237	-0.021095	-0.070472
1	AG112	0.140368	-0.174262	0.000000	0.117521	0.041834	0.120081
2	AG112	0.204520	0.126706	0.000000	0.051947	0.046984	0.103570
3	AG112	0.112520	0.236026	0.000000	-0.012893	-0.066410	-0.027754
4	AG112	0.120361	0.291671	0.000000	0.182170	-0.078957	-0.087547
5	AG112	0.129953	-0.040474	0.000000	0.023088	-0.028705	0.023746
6	AG112	0.114575	0.043927	0.000000	-0.048040	0.003259	0.105068
7	AG112	0.131071	0.323260	0.000000	0.135116	-0.053560	-0.158033
8	AG112	0.096977	0.263759	0.000000	0.076781	0.047874	0.034761
9	AG112	0.206987	-0.156568	0.000000	0.085807	0.002332	0.130003
10	AG112	0.133248	0.008533	0.000000	0.150507	-0.011572	-0.010513
1	AG139	-0.042290	0.512444	0.000000	0.097107	0.099792	-0.009867
2	AG139	-0.021449	0.054157	0.000000	0.064134	-0.002919	0.097305
3	AG139	-0.047665	0.036539	0.000000	0.059081	0.048654	-0.025540
4	AG139	-0.020621	-0.004207	0.000000	-0.109786	0.016248	0.078545
5	AG139	-0.074382	-0.092598	0.000000	0.111844	0.012955	0.038700
6	AG139	-0.071659	0.059171	0.000000	0.069863	-0.032795	-0.139677
7	AG139	-0.024271	0.254218	0.000000	-0.044377	0.074180	-0.056221
8	AG139	-0.051563	0.154494	0.000000	-0.119942	-0.058725	-0.153684
9	AG139	-0.082362	0.087252	0.000000	0.115225	0.049031	-0.017962
10	AG139	-0.036321	-0.082082	0.000000	-0.151080	0.038826	0.037318
1	AG142	0.102420	0.051554	0.000000	0.001531	0.047787	-0.087565
2	AG142	0.130240	0.516202	0.000000	-0.121830	0.149008	0.121655
3	AG142	0.147091	0.548328	0.000000	-0.030530	-0.008824	-0.072698
4	AG142	0.158831	0.331349	0.000000	0.136226	0.102783	-0.002197
5	AG142	0.143675	0.573220	0.000000	-0.146056	-0.001441	-0.066653
6	AG142	0.084857	0.079320	0.000000	0.175729	0.006810	0.005611
7	AG142	0.219873	0.408121	0.000000	0.023780	0.076224	-0.138832
8	AG142	0.154361	0.457939	0.000000	0.012247	-0.013051	-0.035018
9	AG142	0.076804	0.217260	0.000000	0.231789	0.056223	-0.048955
10	AG142	0.136356	0.195035	0.000000	-0.162285	-0.013002	0.033573
1	GD14	-0.013137	-0.025436	0.000000	-0.002672	-0.099328	0.112738
2	GD14	0.026275	-0.034937	0.000000	-0.064312	-0.073403	0.172075
3	GD14	0.028002	0.027595	0.000000	-0.109798	-0.078962	0.162380
4	GD14	0.022549	-0.220003	0.000000	0.038259	-0.083827	-0.023354
5	GD14	0.091911	-0.118340	0.000000	0.082186	0.007569	0.168312
6	GD14	0.036854	0.049321	0.000000	-0.138032	-0.078541	0.112565
7	GD14	0.030959	0.101922	0.000000	0.000795	-0.064011	0.052390
8	GD14	0.010192	-0.030108	0.000000	-0.129390	-0.170495	0.004763
9	GD14	0.017540	-0.215896	0.000000	0.025407	-0.094960	0.186145
10	GD14	0.022509	0.049524	0.000000	0.086561	-0.132492	0.030697
1	GD15	0.029174	-0.066361	0.000000	0.072823	0.071265	-0.011752
2	GD15	-0.037628	-0.247681	0.000000	-0.113509	-0.090314	-0.044626
3	GD15	-0.011219	-0.117375	0.000000	-0.045735	0.063554	0.019918
4	GD15	0.020518	-0.275905	0.000000	-0.029628	0.044452	-0.044918
5	GD15	-0.013977	-0.063842	0.000000	-0.072694	0.036768	-0.086916
6	GD15	-0.005444	-0.147130	0.000000	0.074333	0.088808	-0.037162
7	GD15	0.064172	-0.094772	0.000000	-0.137523	0.010562	0.008850
8	GD15	-0.004471	0.143355	0.000000	-0.051988	0.132652	0.010167
9	GD15	-0.003400	-0.002232	0.000000	0.055305	0.010523	-0.001882
10	GD15	-0.027869	-0.038221	0.000000	-0.035064	0.049456	-0.128131
1	GD16	-0.205123	-0.108275	0.000000	0.038494	0.066335	0.003908
2	GD16	-0.247979	-0.070775	0.000000	-0.085470	0.027830	-0.003416
3	GD16	-0.168900	0.119963	0.000000	-0.091338	0.087019	-0.011786
4	GD16	-0.207394	0.044584	0.000000	-0.145360	0.039726	-0.078607
5	GD16	-0.172263	0.016944	0.000000	0.025919	0.062695	-0.079452
6	GD16	-0.252721	-0.052951	0.000000	-0.051701	0.107777	0.106968
7	GD16	-0.235612	0.237993	0.000000	-0.162173	0.066249	-0.077131
8	GD16	-0.213548	0.312819	0.000000	-0.081755	0.043440	-0.127857
9	GD16	-0.219979	0.086769	0.000000	-0.089686	0.143501	0.035708
10	GD16	-0.222710	0.080189	0.000000	0.028375	0.133775	0.013254
