parameter	value	se_sa	rse_sa
rhoS_pop	0.61347167231677158	0.04683507890543545	7.63443220264158207
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.37281109238186572	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25752249688395151	0.13833630312055570	53.71814299505444268
omega_rhoS	0.11901691196153323	0.03355000699558704	28.18927700496089273
omega_deltaSC	0.25808642656078562	0.15282633467537632	59.21517714508011920
omega_deltaCB	0.07344874462988331	0.24752112801788728	336.99844601180700465
omega_rhoB	0.08599438918934224	0.38926488403244869	452.66311872436955355
b1	0.16409090670059789	0.02160282687023574	13.16515784122791466
b2	0.17859992432761232	0.02344063991454008	13.12466396768570931
b3	0.27392751728053771	0.04659228258826041	17.00898217558179937
