rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.017556	-0.251506	0.000000	0.136563	0.253132	0.026254
2	AG111	-0.053316	0.158808	0.000000	0.052537	-0.093176	-0.013218
3	AG111	-0.054297	0.027623	0.000000	-0.006090	0.576882	0.002322
4	AG111	-0.031859	-0.493399	0.000000	0.267602	0.008464	-0.004934
5	AG111	-0.018379	-0.366994	0.000000	0.137825	0.263617	-0.064896
6	AG111	-0.049180	-0.400179	0.000000	-0.030590	0.217944	0.018885
7	AG111	-0.010818	-0.122348	0.000000	0.115842	0.753198	-0.077002
8	AG111	-0.024215	0.003357	0.000000	0.085412	-0.092569	0.097951
9	AG111	-0.025842	0.059624	0.000000	0.126656	0.074950	-0.032726
10	AG111	0.029147	0.401539	0.000000	0.047017	-0.224928	-0.007607
1	AG112	0.149887	-0.062062	0.000000	0.441707	1.122670	-0.063926
2	AG112	0.104334	0.195981	0.000000	0.423257	1.074796	-0.031939
3	AG112	0.153102	-0.238943	0.000000	0.842708	1.466388	-0.042464
4	AG112	0.112321	-0.130087	0.000000	0.388358	0.374500	0.201264
5	AG112	0.127353	-0.112207	0.000000	0.345533	0.308947	0.096555
6	AG112	0.073652	-0.376124	0.000000	0.464242	0.663576	0.119027
7	AG112	0.121210	-0.297392	0.000000	0.609327	1.144872	-0.151406
8	AG112	0.101344	-0.009141	0.000000	0.451427	1.117751	-0.040171
9	AG112	0.140289	-0.237992	0.000000	0.365524	0.513675	0.022638
10	AG112	0.149840	-0.195979	0.000000	0.399100	0.564147	-0.023686
1	AG139	-0.040667	0.590217	0.000000	0.022472	0.702840	0.004956
2	AG139	-0.032684	0.187350	0.000000	-0.436714	1.498114	0.031872
3	AG139	-0.047164	-0.091351	0.000000	0.161741	1.372984	-0.027151
4	AG139	-0.035163	0.212417	0.000000	0.140207	0.834495	-0.008851
5	AG139	-0.037231	0.036522	0.000000	0.054434	1.166189	0.011686
6	AG139	-0.038700	-0.181283	0.000000	0.301043	1.335385	-0.133514
7	AG139	0.013906	0.121674	0.000000	0.155988	0.448157	0.036975
8	AG139	-0.034899	-0.182378	0.000000	0.378468	1.444767	-0.068531
9	AG139	-0.030042	0.131533	0.000000	0.133005	1.465522	0.018243
10	AG139	-0.061075	0.114298	0.000000	-0.099798	1.291930	0.021917
1	AG142	0.156358	0.544553	0.000000	0.169121	1.978739	0.035077
2	AG142	0.123090	0.354370	0.000000	0.275350	1.675510	0.048744
3	AG142	0.107881	0.291534	0.000000	0.229377	1.043135	0.005201
4	AG142	0.149944	0.202668	0.000000	0.092038	2.573702	0.079669
5	AG142	0.146045	-0.009737	0.000000	0.576247	1.714797	-0.019833
6	AG142	0.149391	-0.032810	0.000000	0.401986	1.910119	0.027581
7	AG142	0.092630	-0.184637	0.000000	0.268787	2.039067	0.058584
8	AG142	0.088938	-0.279473	0.000000	0.549115	1.636267	-0.006803
9	AG142	0.084017	-0.021614	0.000000	0.222286	1.245366	0.136541
10	AG142	0.168478	0.141081	0.000000	0.253189	1.590802	0.083004
1	GD14	0.005726	0.226625	0.000000	0.360868	0.560559	0.036178
2	GD14	0.018116	-0.163580	0.000000	0.408901	0.560147	0.089296
3	GD14	0.032832	0.081776	0.000000	0.068069	1.358943	0.111293
4	GD14	-0.003138	-0.187619	0.000000	0.357040	0.742428	-0.005217
5	GD14	-0.059751	-0.011838	0.000000	0.466186	1.321290	-0.072437
6	GD14	0.053140	0.242412	0.000000	0.150230	0.794338	0.142926
7	GD14	-0.013224	0.093841	0.000000	0.240627	0.829869	0.170940
8	GD14	-0.003809	-0.073414	0.000000	0.493262	1.429830	0.050262
9	GD14	-0.010861	-0.028112	0.000000	0.301014	1.310117	0.087321
10	GD14	-0.013246	0.304514	0.000000	0.280757	0.971808	0.016487
1	GD15	-0.023952	-0.118305	0.000000	0.098290	2.146189	0.026526
2	GD15	0.003119	-0.033062	0.000000	-0.069177	1.016989	-0.024265
3	GD15	0.050260	0.225712	0.000000	0.037030	1.620884	0.029289
4	GD15	0.016381	0.126483	0.000000	0.156648	1.486952	0.001068
5	GD15	-0.009399	0.024718	0.000000	0.204450	0.969791	0.006932
6	GD15	0.000673	0.076561	0.000000	0.147865	1.171140	-0.074978
7	GD15	0.030731	-0.002537	0.000000	0.102842	0.962586	-0.082926
8	GD15	0.026607	-0.433480	0.000000	-0.054132	1.168926	-0.073170
9	GD15	-0.005664	-0.341684	0.000000	0.264261	0.914114	-0.031779
10	GD15	-0.028354	-0.119761	0.000000	0.240068	0.598048	-0.043834
1	GD16	-0.217394	0.521033	0.000000	-0.029961	2.407715	-0.127311
2	GD16	-0.248752	-0.124119	0.000000	-0.377297	1.430641	0.012646
3	GD16	-0.236953	-0.197341	0.000000	0.004437	1.437638	-0.126000
4	GD16	-0.228634	-0.641163	0.000000	0.479420	2.642566	-0.127741
5	GD16	-0.199586	-0.294535	0.000000	0.052464	2.033884	-0.108166
6	GD16	-0.263006	-0.081744	0.000000	-0.086334	1.514887	-0.153006
7	GD16	-0.225008	0.037247	0.000000	-0.120681	1.189542	-0.045488
8	GD16	-0.192881	-0.131193	0.000000	-0.355290	2.085985	-0.049586
9	GD16	-0.193507	0.257386	0.000000	-0.000362	1.374590	-0.102864
10	GD16	-0.207618	-0.055714	0.000000	-0.460792	1.588139	-0.058408
